Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,,,,,,
Female,12-15 years,Asian,42077,23252,18832,,,,,,
Female,12-15 years,Black,44244,27336,16910,,,,,,
Female,12-15 years,Hispanic,285459,174408,111113,,,,,,
Female,12-15 years,Other,129403,77723,51691,,,,,,
Female,12-15 years,Unknown,14733,9617,5117,,,,,,
Female,12-15 years,White,134747,80312,54445,,,,,,
Female,16-49 years,Asian,562103,305170,271262,,,,,,
Female,16-49 years,Black,602158,349705,272127,,,,,,
Female,16-49 years,Hispanic,2825757,1631172,1311734,,,,,,
Female,16-49 years,Other,766878,446913,351749,,,,,,
Female,16-49 years,Unknown,523972,303453,237040,,,,,,
Female,16-49 years,White,2198919,1254912,1045821,,,,,,
Female,50-64 years,Asian,188387,101704,92310,,,,,,
Female,50-64 years,Black,346553,192627,166232,,,,,,
Female,50-64 years,Hispanic,1065534,589135,512503,,,,,,
Female,50-64 years,Other,350542,194526,167739,,,,,,
Female,50-64 years,Unknown,280598,158237,130596,,,,,,
Female,50-64 years,White,1376902,767093,674612,,,,,,
Female,65-79 years,Asian,91774,48999,44740,,,,,,
Female,65-79 years,Black,199042,108074,96468,,,,,,
Female,65-79 years,Hispanic,535426,289436,258957,,,,,,
Female,65-79 years,Other,282811,151952,135522,,,,,,
Female,65-79 years,Unknown,233090,127711,109656,,,,,,
Female,65-79 years,White,1192696,643240,585238,,,,,,
Female,80+ years,Asian,16939,9170,8228,,,,,,
Female,80+ years,Black,42593,23441,20641,,,,,,
Female,80+ years,Hispanic,129338,70927,61773,,,,,,
Female,80+ years,Other,122846,66378,57531,,,,,,
Female,80+ years,Unknown,87131,48182,40179,,,,,,
Female,80+ years,White,339069,183268,166156,,,,,,
Female,Unknown,Asian,121,93,34,,,,,,
Female,Unknown,Black,180,144,47,,,,,,
Female,Unknown,Hispanic,1052,841,263,,,,,,
Female,Unknown,Other,261,192,72,,,,,,
Female,Unknown,Unknown,860,740,132,,,,,,
Female,Unknown,White,761,604,198,,,,,,
Male,12-15 years,Asian,43114,23870,19245,,,,,,
Male,12-15 years,Black,43419,26996,16431,,,,,,
Male,12-15 years,Hispanic,277618,171879,105788,,,,,,
Male,12-15 years,Other,128956,78208,50761,,,,,,
Male,12-15 years,Unknown,15277,10044,5238,,,,,,
Male,12-15 years,White,134768,81255,53530,,,,,,
Male,16-49 years,Asian,541784,301302,267903,,,,,,
Male,16-49 years,Black,481733,285635,218750,,,,,,
Male,16-49 years,Hispanic,2469844,1467236,1138196,,,,,,
Male,16-49 years,Other,708158,425125,326440,,,,,,
Male,16-49 years,Unknown,401872,242560,181227,,,,,,
Male,16-49 years,White,1994222,1157170,959341,,,,,,
Male,50-64 years,Asian,172939,94208,85728,,,,,,
Male,50-64 years,Black,285030,161785,137515,,,,,,
Male,50-64 years,Hispanic,957350,537114,460200,,,,,,
Male,50-64 years,Other,298245,168833,142997,,,,,,
Male,50-64 years,Unknown,222348,128662,103015,,,,,,
Male,50-64 years,White,1263321,712443,622667,,,,,,
Male,65-79 years,Asian,77430,41275,37709,,,,,,
Male,65-79 years,Black,132826,72829,64722,,,,,,
Male,65-79 years,Hispanic,418089,227277,202706,,,,,,
Male,65-79 years,Other,223510,120489,107431,,,,,,
Male,65-79 years,Unknown,197238,108463,92903,,,,,,
Male,65-79 years,White,1024567,554007,504486,,,,,,
Male,80+ years,Asian,13403,7191,6531,,,,,,
Male,80+ years,Black,19433,10726,9418,,,,,,
Male,80+ years,Hispanic,77583,42481,37217,,,,,,
Male,80+ years,Other,64548,34901,30360,,,,,,
Male,80+ years,Unknown,54002,29947,24898,,,,,,
Male,80+ years,White,242122,130428,118725,,,,,,
Male,Unknown,Asian,109,83,29,,,,,,
Male,Unknown,Black,132,102,42,,,,,,
Male,Unknown,Hispanic,1056,843,288,,,,,,
Male,Unknown,Other,236,186,62,,,,,,
Male,Unknown,Unknown,616,528,99,,,,,,
Male,Unknown,White,656,530,166,,,,,,
Unknown,12-15 years,Asian,67,38,29,,,,,,
Unknown,12-15 years,Black,26,19,7,,,,,,
Unknown,12-15 years,Hispanic,137,99,39,,,,,,
Unknown,12-15 years,Other,78,58,20,,,,,,
Unknown,12-15 years,Unknown,82,52,30,,,,,,
Unknown,12-15 years,White,140,86,55,,,,,,
Unknown,16-49 years,Asian,2453,1376,1195,,,,,,
Unknown,16-49 years,Black,1948,1129,936,,,,,,
Unknown,16-49 years,Hispanic,19105,11032,9932,,,,,,
Unknown,16-49 years,Other,21636,12396,10438,,,,,,
Unknown,16-49 years,Unknown,7452,4603,3264,,,,,,
Unknown,16-49 years,White,14815,7952,7261,,,,,,
Unknown,50-64 years,Asian,1200,658,571,,,,,,
Unknown,50-64 years,Black,1337,757,639,,,,,,
Unknown,50-64 years,Hispanic,13794,7434,6844,,,,,,
Unknown,50-64 years,Other,18773,10376,9200,,,,,,
Unknown,50-64 years,Unknown,3279,1962,1480,,,,,,
Unknown,50-64 years,White,12715,6714,6246,,,,,,
Unknown,65-79 years,Asian,1779,927,857,,,,,,
Unknown,65-79 years,Black,1529,828,731,,,,,,
Unknown,65-79 years,Hispanic,7795,4213,3742,,,,,,
Unknown,65-79 years,Other,14010,7641,6718,,,,,,
Unknown,65-79 years,Unknown,2588,1507,1116,,,,,,
Unknown,65-79 years,White,14895,7787,7221,,,,,,
Unknown,80+ years,Asian,326,171,155,,,,,,
Unknown,80+ years,Black,260,146,122,,,,,,
Unknown,80+ years,Hispanic,1457,798,694,,,,,,
Unknown,80+ years,Other,2902,1635,1328,,,,,,
Unknown,80+ years,Unknown,700,422,286,,,,,,
Unknown,80+ years,White,3009,1585,1459,,,,,,
Unknown,Unknown,Asian,1,1,0,,,,,,
Unknown,Unknown,Hispanic,10,9,2,,,,,,
Unknown,Unknown,Other,79,74,7,,,,,,
Unknown,Unknown,Unknown,14,12,3,,,,,,
Unknown,Unknown,White,13,12,1,,,,,,
Grand Total,Total,Total,28172914,16011807,13293060,,,,,,
