Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,,,,,,
Female,16-49 years,Asian,198303,141826,61689,,,,,,
Female,16-49 years,Black,159068,114784,50504,,,,,,
Female,16-49 years,Hispanic,723216,522600,224607,,,,,,
Female,16-49 years,Other,200536,133896,71551,,,,,,
Female,16-49 years,Unknown,403291,245860,161605,,,,,,
Female,16-49 years,White,814321,569659,274569,,,,,,
Female,50-64 years,Asian,100209,68812,34037,,,,,,
Female,50-64 years,Black,157589,108798,54070,,,,,,
Female,50-64 years,Hispanic,455417,316334,152664,,,,,,
Female,50-64 years,Other,131839,83646,51006,,,,,,
Female,50-64 years,Unknown,263637,160070,107037,,,,,,
Female,50-64 years,White,732196,503112,254436,,,,,,
Female,65-79 years,Asian,77184,45070,33167,,,,,,
Female,65-79 years,Black,125581,78276,50014,,,,,,
Female,65-79 years,Hispanic,320258,197371,129033,,,,,,
Female,65-79 years,Other,129789,75800,55369,,,,,,
Female,65-79 years,Unknown,263059,152429,112998,,,,,,
Female,65-79 years,White,884697,523852,377086,,,,,,
Female,80+ years,Asian,15364,8964,6644,,,,,,
Female,80+ years,Black,27065,17069,10754,,,,,,
Female,80+ years,Hispanic,79578,48970,32275,,,,,,
Female,80+ years,Other,72049,43692,28720,,,,,,
Female,80+ years,Unknown,92091,55199,37609,,,,,,
Female,80+ years,White,252628,150407,107232,,,,,,
Female,Unknown,Asian,64,59,10,,,,,,
Female,Unknown,Black,102,87,21,,,,,,
Female,Unknown,Hispanic,533,447,111,,,,,,
Female,Unknown,Other,93,77,18,,,,,,
Female,Unknown,Unknown,933,809,133,,,,,,
Female,Unknown,White,509,434,94,,,,,,
Male,16-49 years,Asian,166688,122486,49207,,,,,,
Male,16-49 years,Black,96726,72489,28688,,,,,,
Male,16-49 years,Hispanic,512901,380333,151104,,,,,,
Male,16-49 years,Other,134649,93205,45668,,,,,,
Male,16-49 years,Unknown,258993,161563,100752,,,,,,
Male,16-49 years,White,586361,427165,181526,,,,,,
Male,50-64 years,Asian,87810,61137,29122,,,,,,
Male,50-64 years,Black,108442,77060,36038,,,,,,
Male,50-64 years,Hispanic,353908,251989,113771,,,,,,
Male,50-64 years,Other,93330,60697,34939,,,,,,
Male,50-64 years,Unknown,187488,116243,74198,,,,,,
Male,50-64 years,White,596699,420128,197957,,,,,,
Male,65-79 years,Asian,66244,38473,28587,,,,,,
Male,65-79 years,Black,81304,50851,32428,,,,,,
Male,65-79 years,Hispanic,241222,149478,96678,,,,,,
Male,65-79 years,Other,101030,58922,43224,,,,,,
Male,65-79 years,Unknown,218854,126244,94592,,,,,,
Male,65-79 years,White,752882,444609,321583,,,,,,
Male,80+ years,Asian,12719,7258,5665,,,,,,
Male,80+ years,Black,12715,7938,5123,,,,,,
Male,80+ years,Hispanic,47928,29438,19514,,,,,,
Male,80+ years,Other,34550,20709,14059,,,,,,
Male,80+ years,Unknown,59114,35019,24583,,,,,,
Male,80+ years,White,186766,109289,80819,,,,,,
Male,Unknown,Asian,85,68,18,,,,,,
Male,Unknown,Black,66,57,10,,,,,,
Male,Unknown,Hispanic,441,378,79,,,,,,
Male,Unknown,Other,84,71,16,,,,,,
Male,Unknown,Unknown,650,568,87,,,,,,
Male,Unknown,White,439,379,79,,,,,,
Unknown,16-49 years,Asian,1385,872,570,,,,,,
Unknown,16-49 years,Black,850,539,348,,,,,,
Unknown,16-49 years,Hispanic,3148,2320,1502,,,,,,
Unknown,16-49 years,Other,21121,15311,6637,,,,,,
Unknown,16-49 years,Unknown,5297,4234,1211,,,,,,
Unknown,16-49 years,White,9614,6465,3237,,,,,,
Unknown,50-64 years,Asian,835,496,355,,,,,,
Unknown,50-64 years,Black,919,565,388,,,,,,
Unknown,50-64 years,Hispanic,1802,1318,844,,,,,,
Unknown,50-64 years,Other,23138,14641,9102,,,,,,
Unknown,50-64 years,Unknown,4808,4095,796,,,,,,
Unknown,50-64 years,White,11288,6871,4555,,,,,,
Unknown,65-79 years,Asian,1908,1024,887,,,,,,
Unknown,65-79 years,Black,1489,847,669,,,,,,
Unknown,65-79 years,Hispanic,2261,1379,1020,,,,,,
Unknown,65-79 years,Other,17319,9828,7712,,,,,,
Unknown,65-79 years,Unknown,4767,3785,999,,,,,,
Unknown,65-79 years,White,15610,8434,7247,,,,,,
Unknown,80+ years,Asian,326,179,148,,,,,,
Unknown,80+ years,Black,240,136,110,,,,,,
Unknown,80+ years,Hispanic,466,285,202,,,,,,
Unknown,80+ years,Other,3266,1877,1431,,,,,,
Unknown,80+ years,Unknown,1132,773,363,,,,,,
Unknown,80+ years,White,3080,1686,1418,,,,,,
Unknown,Unknown,Asian,1,1,0,,,,,,
Unknown,Unknown,Hispanic,6,6,0,,,,,,
Unknown,Unknown,Other,24,18,6,,,,,,
Unknown,Unknown,Unknown,17,15,3,,,,,,
Unknown,Unknown,White,13,13,0,,,,,,
Grand Total,Total,Total,11818417,7780666,4340937,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
