Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with Booster Doses,,,,,
Female,2022-05-11 00:00:00,Asian,50888,28153,22693,42,,,,,
Female,2022-05-11 00:00:00,Black,38516,22268,16227,22,,,,,
Female,2022-05-11 00:00:00,Hispanic,340185,209258,130700,256,,,,,
Female,2022-05-11 00:00:00,Other,146329,83462,62731,151,,,,,
Female,2022-05-11 00:00:00,Unknown,28224,18375,9837,13,,,,,
Female,2022-05-11 00:00:00,White,121960,69300,52564,110,,,,,
Female,2022-12-15 00:00:00,Asian,50393,24625,21696,4080,,,,,
Female,2022-12-15 00:00:00,Black,70916,37421,30836,2663,,,,,
Female,2022-12-15 00:00:00,Hispanic,515967,278196,216938,20953,,,,,
Female,2022-12-15 00:00:00,Other,235482,118900,102046,14552,,,,,
Female,2022-12-15 00:00:00,Unknown,21802,13187,8133,484,,,,,
Female,2022-12-15 00:00:00,White,192003,98511,82715,10806,,,,,
Female,16-49,Asian,700782,318752,276815,119471,,,,,
Female,16-49,Black,906174,452385,381554,94775,,,,,
Female,16-49,Hispanic,4117597,2082873,1732661,445734,,,,,
Female,16-49,Other,1689638,790636,691596,257644,,,,,
Female,16-49,Unknown,446757,249833,182063,30475,,,,,
Female,16-49,White,2974630,1446585,1252465,390692,,,,,
Female,50-64,Asian,231921,101615,88991,46736,,,,,
Female,50-64,Black,476224,210489,189314,89134,,,,,
Female,50-64,Hispanic,1513160,691600,593981,267833,,,,,
Female,50-64,Other,928528,388621,355909,206031,,,,,
Female,50-64,Unknown,199088,106000,78106,21850,,,,,
Female,50-64,White,1779678,802643,722181,324327,,,,,
Female,65-79,Asian,112588,48193,41225,25032,,,,,
Female,65-79,Black,262496,108440,98867,60628,,,,,
Female,65-79,Hispanic,786405,338988,291383,169967,,,,,
Female,65-79,Other,863844,333974,311962,228072,,,,,
Female,65-79,Unknown,124348,64991,46872,15619,,,,,
Female,65-79,White,1520120,635615,577823,343151,,,,,
Female,80+,Asian,21086,9136,7770,4611,,,,,
Female,80+,Black,57158,24161,21622,12862,,,,,
Female,80+,Hispanic,191616,83962,71272,39941,,,,,
Female,80+,Other,284373,111382,102964,72484,,,,,
Female,80+,Unknown,45503,24197,17135,5075,,,,,
Female,80+,White,452342,188324,170376,103994,,,,,
Female,Unknown,Asian,126,94,37,,,,,,
Female,Unknown,Black,179,146,42,,,,,,
Female,Unknown,Hispanic,1144,960,245,6,,,,,
Female,Unknown,Other,213,171,45,0,,,,,
Female,Unknown,Unknown,817,708,121,,,,,,
Female,Unknown,White,726,572,190,8,,,,,
Male,2022-05-11 00:00:00,Asian,53465,29603,23817,45,,,,,
Male,2022-05-11 00:00:00,Black,38827,22563,16238,26,,,,,
Male,2022-05-11 00:00:00,Hispanic,343480,211393,131871,249,,,,,
Male,2022-05-11 00:00:00,Other,149590,85496,63936,172,,,,,
Male,2022-05-11 00:00:00,Unknown,29397,19162,10225,12,,,,,
Male,2022-05-11 00:00:00,White,127065,72104,54868,113,,,,,
Male,2022-12-15 00:00:00,Asian,51760,25365,22339,4059,,,,,
Male,2022-12-15 00:00:00,Black,69770,36921,30283,2573,,,,,
Male,2022-12-15 00:00:00,Hispanic,511300,278521,212777,20106,,,,,
Male,2022-12-15 00:00:00,Other,236077,119631,102175,14296,,,,,
Male,2022-12-15 00:00:00,Unknown,22562,13795,8352,422,,,,,
Male,2022-12-15 00:00:00,White,193684,100030,83180,10502,,,,,
Male,16-49,Asian,680753,324649,281102,110029,,,,,
Male,16-49,Black,723707,372604,308775,70095,,,,,
Male,16-49,Hispanic,3660912,1933848,1565096,335463,,,,,
Male,16-49,Other,1505008,734418,628596,208948,,,,,
Male,16-49,Unknown,390675,231420,162246,21197,,,,,
Male,16-49,White,2706001,1356660,1164445,331344,,,,,
Male,50-64,Asian,214440,94274,83748,44158,,,,,
Male,50-64,Black,397554,182500,160523,69833,,,,,
Male,50-64,Hispanic,1366612,638531,548447,224962,,,,,
Male,50-64,Other,768519,330287,299307,162733,,,,,
Male,50-64,Unknown,174603,96663,70023,16673,,,,,
Male,50-64,White,1656608,766452,682670,287470,,,,,
Male,65-79,Asian,95919,40711,34847,21832,,,,,
Male,65-79,Black,180402,76443,67642,41123,,,,,
Male,65-79,Hispanic,623081,268511,231558,136020,,,,,
Male,65-79,Other,680970,265386,245454,179092,,,,,
Male,65-79,Unknown,111712,58817,41986,14085,,,,,
Male,65-79,White,1326227,561489,504161,296055,,,,,
Male,80+,Asian,16772,7076,6120,3880,,,,,
Male,80+,Black,26283,11327,9730,5938,,,,,
Male,80+,Hispanic,115732,50342,42550,25142,,,,,
Male,80+,Other,170630,66280,60619,45333,,,,,
Male,80+,Unknown,30352,16320,11094,3527,,,,,
Male,80+,White,322231,134162,119205,75973,,,,,
Male,Unknown,Asian,129,94,40,0,,,,,
Male,Unknown,Black,138,111,35,,,,,,
Male,Unknown,Hispanic,1102,918,251,10,,,,,
Male,Unknown,Other,202,159,56,,,,,,
Male,Unknown,Unknown,574,498,85,0,,,,,
Male,Unknown,White,657,518,177,,,,,,
Unknown,2022-05-11 00:00:00,Asian,32,22,10,0,,,,,
Unknown,2022-05-11 00:00:00,Black,7,5,2,0,,,,,
Unknown,2022-05-11 00:00:00,Hispanic,120,83,37,0,,,,,
Unknown,2022-05-11 00:00:00,Other,73,55,18,0,,,,,
Unknown,2022-05-11 00:00:00,Unknown,138,95,43,0,,,,,
Unknown,2022-05-11 00:00:00,White,42,33,9,0,,,,,
Unknown,2022-12-15 00:00:00,Asian,32,17,12,,,,,,
Unknown,2022-12-15 00:00:00,Black,32,20,12,0,,,,,
Unknown,2022-12-15 00:00:00,Hispanic,329,274,57,0,,,,,
Unknown,2022-12-15 00:00:00,Other,103,69,32,,,,,,
Unknown,2022-12-15 00:00:00,Unknown,80,55,24,,,,,,
Unknown,2022-12-15 00:00:00,White,123,77,44,,,,,,
Unknown,16-49,Asian,1505,844,661,96,,,,,
Unknown,16-49,Black,1640,940,735,62,,,,,
Unknown,16-49,Hispanic,13191,8023,6693,493,,,,,
Unknown,16-49,Other,11241,6823,4898,377,,,,,
Unknown,16-49,Unknown,5892,3626,2395,192,,,,,
Unknown,16-49,White,7839,4332,3608,258,,,,,
Unknown,50-64,Asian,653,341,280,58,,,,,
Unknown,50-64,Black,742,394,326,64,,,,,
Unknown,50-64,Hispanic,6719,3543,3135,409,,,,,
Unknown,50-64,Other,7127,4081,3130,350,,,,,
Unknown,50-64,Unknown,1994,1152,821,149,,,,,
Unknown,50-64,White,4414,2374,2023,170,,,,,
Unknown,65-79,Asian,504,244,204,61,,,,,
Unknown,65-79,Black,467,243,201,44,,,,,
Unknown,65-79,Hispanic,3388,1760,1492,252,,,,,
Unknown,65-79,Other,4329,2446,1792,269,,,,,
Unknown,65-79,Unknown,1260,692,487,104,,,,,
Unknown,65-79,White,3436,1828,1522,158,,,,,
Unknown,80+,Asian,116,61,48,7,,,,,
Unknown,80+,Black,104,59,40,11,,,,,
Unknown,80+,Hispanic,762,404,330,52,,,,,
Unknown,80+,Other,1062,657,394,46,,,,,
Unknown,80+,Unknown,393,244,134,20,,,,,
Unknown,80+,White,902,497,380,49,,,,,
Unknown,Unknown,Asian,1,1,0,0,,,,,
Unknown,Unknown,Hispanic,7,7,1,0,,,,,
Unknown,Unknown,Other,75,70,6,0,,,,,
Unknown,Unknown,Unknown,15,14,2,0,,,,,
Unknown,Unknown,White,18,17,1,0,,,,,
Grand Total,Total,Total,42358315,20300276,17189391,6217548,,,,,
