Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,,,,,,
Female,12-15 years,Asian,23995,15991,8011,,,,,,
Female,12-15 years,Black,15802,11091,4713,,,,,,
Female,12-15 years,Hispanic,115311,77971,37372,,,,,,
Female,12-15 years,Other,51715,34723,17000,,,,,,
Female,12-15 years,Unknown,7622,5441,2183,,,,,,
Female,12-15 years,White,66857,43806,23054,,,,,,
Female,16-49 years,Asian,515979,283915,245684,,,,,,
Female,16-49 years,Black,463668,266337,214734,,,,,,
Female,16-49 years,Hispanic,2269708,1304165,1054460,,,,,,
Female,16-49 years,Other,557682,320485,261180,,,,,,
Female,16-49 years,Unknown,489835,280354,223247,,,,,,
Female,16-49 years,White,1882663,1061064,907722,,,,,,
Female,50-64 years,Asian,180741,98512,87682,,,,,,
Female,50-64 years,Black,310016,172499,148942,,,,,,
Female,50-64 years,Hispanic,969693,539664,463848,,,,,,
Female,50-64 years,Other,259529,144218,124280,,,,,,
Female,50-64 years,Unknown,279560,157125,129837,,,,,,
Female,50-64 years,White,1278073,708225,627493,,,,,,
Female,65-79 years,Asian,90246,48492,43647,,,,,,
Female,65-79 years,Black,188147,102582,90794,,,,,,
Female,65-79 years,Hispanic,505295,274728,242875,,,,,,
Female,65-79 years,Other,219894,119259,104181,,,,,,
Female,65-79 years,Unknown,243847,133632,114269,,,,,,
Female,65-79 years,White,1151690,621910,562542,,,,,,
Female,80+ years,Asian,16475,8984,7933,,,,,,
Female,80+ years,Black,40114,22172,19352,,,,,,
Female,80+ years,Hispanic,122043,67303,57896,,,,,,
Female,80+ years,Other,108226,59564,49529,,,,,,
Female,80+ years,Unknown,89538,49977,40713,,,,,,
Female,80+ years,White,325868,176588,158877,,,,,,
Female,Unknown,Asian,87,70,23,,,,,,
Female,Unknown,Black,142,114,38,,,,,,
Female,Unknown,Hispanic,810,654,193,,,,,,
Female,Unknown,Other,157,122,38,,,,,,
Female,Unknown,Unknown,841,727,125,,,,,,
Female,Unknown,White,604,489,154,,,,,,
Male,12-15 years,Asian,24294,16255,8040,,,,,,
Male,12-15 years,Black,15577,10858,4724,,,,,,
Male,12-15 years,Hispanic,109287,73977,35331,,,,,,
Male,12-15 years,Other,50873,33972,16909,,,,,,
Male,12-15 years,Unknown,7748,5526,2227,,,,,,
Male,12-15 years,White,65913,43256,22666,,,,,,
Male,16-49 years,Asian,490978,273517,236080,,,,,,
Male,16-49 years,Black,361150,211987,167131,,,,,,
Male,16-49 years,Hispanic,1908039,1118788,883254,,,,,,
Male,16-49 years,Other,496177,291514,234787,,,,,,
Male,16-49 years,Unknown,357286,210417,162823,,,,,,
Male,16-49 years,White,1684378,963503,817583,,,,,,
Male,50-64 years,Asian,165407,90559,80649,,,,,,
Male,50-64 years,Black,247604,140488,119571,,,,,,
Male,50-64 years,Hispanic,848682,478630,405821,,,,,,
Male,50-64 years,Other,216883,122398,104681,,,,,,
Male,50-64 years,Unknown,214612,123050,99344,,,,,,
Male,50-64 years,White,1154912,646101,570083,,,,,,
Male,65-79 years,Asian,76229,40919,36818,,,,,,
Male,65-79 years,Black,124328,68394,60264,,,,,,
Male,65-79 years,Hispanic,391942,214250,188716,,,,,,
Male,65-79 years,Other,175197,95168,83423,,,,,,
Male,65-79 years,Unknown,205186,112725,96275,,,,,,
Male,65-79 years,White,985907,533001,483313,,,,,,
Male,80+ years,Asian,13162,7119,6353,,,,,,
Male,80+ years,Black,18407,10221,8847,,,,,,
Male,80+ years,Hispanic,73292,40364,34920,,,,,,
Male,80+ years,Other,55824,30627,25764,,,,,,
Male,80+ years,Unknown,55938,31245,25494,,,,,,
Male,80+ years,White,233654,126167,113975,,,,,,
Male,Unknown,Asian,84,65,22,,,,,,
Male,Unknown,Black,103,80,32,,,,,,
Male,Unknown,Hispanic,761,610,199,,,,,,
Male,Unknown,Other,137,111,36,,,,,,
Male,Unknown,Unknown,588,507,89,,,,,,
Male,Unknown,White,549,453,131,,,,,,
Unknown,12-15 years,Asian,54,34,20,,,,,,
Unknown,12-15 years,Black,18,13,5,,,,,,
Unknown,12-15 years,Hispanic,74,55,19,,,,,,
Unknown,12-15 years,Other,42,33,9,,,,,,
Unknown,12-15 years,Unknown,93,61,32,,,,,,
Unknown,12-15 years,White,109,73,37,,,,,,
Unknown,16-49 years,Asian,2229,1262,1060,,,,,,
Unknown,16-49 years,Black,1762,1022,841,,,,,,
Unknown,16-49 years,Hispanic,17951,10102,8995,,,,,,
Unknown,16-49 years,Other,22141,12737,10549,,,,,,
Unknown,16-49 years,Unknown,7321,4531,3168,,,,,,
Unknown,16-49 years,White,14286,7632,6966,,,,,,
Unknown,50-64 years,Asian,1125,621,529,,,,,,
Unknown,50-64 years,Black,1296,733,621,,,,,,
Unknown,50-64 years,Hispanic,14256,7681,7039,,,,,,
Unknown,50-64 years,Other,19627,10841,9602,,,,,,
Unknown,50-64 years,Unknown,3298,1978,1461,,,,,,
Unknown,50-64 years,White,13300,7033,6520,,,,,,
Unknown,65-79 years,Asian,1895,987,913,,,,,,
Unknown,65-79 years,Black,1606,870,768,,,,,,
Unknown,65-79 years,Hispanic,8232,4452,3940,,,,,,
Unknown,65-79 years,Other,15066,8219,7216,,,,,,
Unknown,65-79 years,Unknown,2714,1573,1171,,,,,,
Unknown,65-79 years,White,16089,8402,7798,,,,,,
Unknown,80+ years,Asian,341,180,162,,,,,,
Unknown,80+ years,Black,270,150,127,,,,,,
Unknown,80+ years,Hispanic,1505,824,715,,,,,,
Unknown,80+ years,Other,3063,1726,1399,,,,,,
Unknown,80+ years,Unknown,712,437,286,,,,,,
Unknown,80+ years,White,3195,1682,1548,,,,,,
Unknown,Unknown,Asian,1,1,0,,,,,,
Unknown,Unknown,Hispanic,7,7,1,,,,,,
Unknown,Unknown,Other,80,75,7,,,,,,
Unknown,Unknown,Unknown,14,12,3,,,,,,
Unknown,Unknown,White,11,11,0,,,,,,
Grand Total,Total,Total,23847344,13475825,11294523,,,,,,
