Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with Booster Doses,,,,,
Female,2021-05-11 00:00:00,Asian,36417,22359,14046,12,,,,,
Female,2021-05-11 00:00:00,Black,21163,13944,7218,,,,,,
Female,2021-05-11 00:00:00,Hispanic,186326,125124,61165,54,,,,,
Female,2021-05-11 00:00:00,Other,91758,57298,34426,44,,,,,
Female,2021-05-11 00:00:00,Unknown,17676,12686,4987,,,,,,
Female,2021-05-11 00:00:00,White,85748,52431,33293,35,,,,,
Female,2021-12-15 00:00:00,Asian,45379,24139,21169,79,,,,,
Female,2021-12-15 00:00:00,Black,64239,35260,28865,118,,,,,
Female,2021-12-15 00:00:00,Hispanic,450928,252151,198065,789,,,,,
Female,2021-12-15 00:00:00,Other,207440,111763,95239,453,,,,,
Female,2021-12-15 00:00:00,Unknown,20382,12464,7897,22,,,,,
Female,2021-12-15 00:00:00,White,175629,95529,79779,346,,,,,
Female,16-49,Asian,656116,311867,275091,83372,,,,,
Female,16-49,Black,837935,434193,365396,60372,,,,,
Female,16-49,Hispanic,3767931,1973351,1662619,269655,,,,,
Female,16-49,Other,1534826,746010,653815,182810,,,,,
Female,16-49,Unknown,453866,253575,192413,23868,,,,,
Female,16-49,White,2797998,1407887,1224277,278830,,,,,
Female,50-64,Asian,219645,99468,88716,36892,,,,,
Female,50-64,Black,449273,207800,186298,67870,,,,,
Female,50-64,Hispanic,1392117,659768,577344,194087,,,,,
Female,50-64,Other,859485,370993,340395,169103,,,,,
Female,50-64,Unknown,204310,109082,84263,18202,,,,,
Female,50-64,White,1693730,791343,713251,257796,,,,,
Female,65-79,Asian,108159,47081,41046,21893,,,,,
Female,65-79,Black,251691,107814,98184,51153,,,,,
Female,65-79,Hispanic,738798,326891,285221,140382,,,,,
Female,65-79,Other,824620,324739,303414,206124,,,,,
Female,65-79,Unknown,128538,67361,50438,14073,,,,,
Female,65-79,White,1470280,630512,574017,301993,,,,,
Female,80+,Asian,20332,9005,7757,4005,,,,,
Female,80+,Black,54681,23933,21438,10794,,,,,
Female,80+,Hispanic,180337,81122,69730,33007,,,,,
Female,80+,Other,273740,109287,100838,65962,,,,,
Female,80+,Unknown,46533,24817,18097,4570,,,,,
Female,80+,White,437767,186957,169390,91716,,,,,
Female,Unknown,Asian,104,79,31,0,,,,,
Female,Unknown,Black,172,140,42,,,,,,
Female,Unknown,Hispanic,978,812,229,,,,,,
Female,Unknown,Other,177,141,39,0,,,,,
Female,Unknown,Unknown,794,689,117,,,,,,
Female,Unknown,White,678,537,178,7,,,,,
Male,2021-05-11 00:00:00,Asian,38287,23572,14700,15,,,,,
Male,2021-05-11 00:00:00,Black,21362,14064,7292,11,,,,,
Male,2021-05-11 00:00:00,Hispanic,188583,126659,61886,57,,,,,
Male,2021-05-11 00:00:00,Other,93792,58603,35152,46,,,,,
Male,2021-05-11 00:00:00,Unknown,18077,13052,5023,,,,,,
Male,2021-05-11 00:00:00,White,88953,54314,34619,39,,,,,
Male,2021-12-15 00:00:00,Asian,46799,24893,21831,78,,,,,
Male,2021-12-15 00:00:00,Black,63253,34843,28265,153,,,,,
Male,2021-12-15 00:00:00,Hispanic,446132,251616,193779,803,,,,,
Male,2021-12-15 00:00:00,Other,208622,112615,95531,498,,,,,
Male,2021-12-15 00:00:00,Unknown,21227,13071,8141,21,,,,,
Male,2021-12-15 00:00:00,White,177430,97017,80117,323,,,,,
