Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with Booster Doses,,,,,
Female,2022-05-11 00:00:00,Asian,50249,27958,22252,39,,,,,
Female,2022-05-11 00:00:00,Black,37716,22003,15692,22,,,,,
Female,2022-05-11 00:00:00,Hispanic,327629,202274,125151,230,,,,,
Female,2022-05-11 00:00:00,Other,143068,82151,60786,145,,,,,
Female,2022-05-11 00:00:00,Unknown,27623,18122,9490,12,,,,,
Female,2022-05-11 00:00:00,White,119805,68460,51255,104,,,,,
Female,2022-12-15 00:00:00,Asian,50063,24610,21657,3804,,,,,
Female,2022-12-15 00:00:00,Black,70493,37352,30683,2462,,,,,
Female,2022-12-15 00:00:00,Hispanic,509581,274641,215326,19704,,,,,
Female,2022-12-15 00:00:00,Other,234023,118612,101587,13840,,,,,
Female,2022-12-15 00:00:00,Unknown,21670,13135,8072,465,,,,,
Female,2022-12-15 00:00:00,White,191232,98366,82494,10400,,,,,
Female,16-49,Asian,699225,318488,276674,118305,,,,,
Female,16-49,Black,902068,451175,380262,93144,,,,,
Female,16-49,Hispanic,4096879,2074235,1727013,438268,,,,,
Female,16-49,Other,1682708,788517,689513,254766,,,,,
Female,16-49,Unknown,446257,249504,182190,30165,,,,,
Female,16-49,White,2966777,1444372,1250369,386956,,,,,
Female,50-64,Asian,231450,101512,88951,46413,,,,,
Female,50-64,Black,475039,210365,189120,88256,,,,,
Female,50-64,Hispanic,1507587,689825,592983,264917,,,,,
Female,50-64,Other,925633,387826,355176,204602,,,,,
Female,50-64,Unknown,199115,106055,78273,21656,,,,,
Female,50-64,White,1776550,802146,721705,322127,,,,,
Female,65-79,Asian,112359,48121,41200,24902,,,,,
Female,65-79,Black,262062,108421,98818,60261,,,,,
Female,65-79,Hispanic,784233,338356,291075,168712,,,,,
Female,65-79,Other,862220,333554,311555,227252,,,,,
Female,65-79,Unknown,124481,65075,46998,15550,,,,,
Female,65-79,White,1518547,635478,577620,341903,,,,,
Female,80+,Asian,21055,9132,7770,4584,,,,,
Female,80+,Black,57049,24152,21603,12780,,,,,
Female,80+,Hispanic,191045,83784,71168,39652,,,,,
Female,80+,Other,283982,111312,102879,72244,,,,,
Female,80+,Unknown,45537,24213,17169,5061,,,,,
Female,80+,White,451818,188279,170313,103576,,,,,
Female,Unknown,Asian,126,94,37,,,,,,
Female,Unknown,Black,179,146,42,,,,,,
Female,Unknown,Hispanic,1123,938,245,6,,,,,
Female,Unknown,Other,214,171,46,0,,,,,
Female,Unknown,Unknown,817,708,121,,,,,,
Female,Unknown,White,722,570,188,8,,,,,
Male,2022-05-11 00:00:00,Asian,52770,29372,23354,44,,,,,
Male,2022-05-11 00:00:00,Black,38009,22293,15691,26,,,,,
Male,2022-05-11 00:00:00,Hispanic,330969,204366,126407,222,,,,,
Male,2022-05-11 00:00:00,Other,146175,84152,61876,161,,,,,
Male,2022-05-11 00:00:00,Unknown,28738,18867,9861,12,,,,,
Male,2022-05-11 00:00:00,White,124738,71157,53490,110,,,,,
Male,2022-12-15 00:00:00,Asian,51398,25329,22272,3800,,,,,
Male,2022-12-15 00:00:00,Black,69364,36825,30137,2409,,,,,
Male,2022-12-15 00:00:00,Hispanic,505070,274988,211195,18971,,,,,
Male,2022-12-15 00:00:00,Other,234487,119276,101662,13574,,,,,
Male,2022-12-15 00:00:00,Unknown,22419,13741,8281,404,,,,,
Male,2022-12-15 00:00:00,White,192759,99855,82878,10054,,,,,
Male,16-49,Asian,679080,324134,280841,108977,,,,,
Male,16-49,Black,720868,371893,307819,68895,,,,,
Male,16-49,Hispanic,3644124,1926651,1560295,329938,,,,,
Male,16-49,Other,1498708,732246,626689,206464,,,,,
Male,16-49,Unknown,389875,230899,162150,20944,,,,,
Male,16-49,White,2699597,1354908,1162731,328181,,,,,
Male,50-64,Asian,214096,94197,83732,43893,,,,,
Male,50-64,Black,396524,182397,160325,69099,,,,,
Male,50-64,Hispanic,1361794,637139,547519,222382,,,,,
Male,50-64,Other,766011,329550,298648,161558,,,,,
Male,50-64,Unknown,174578,96694,70147,16500,,,,,
Male,50-64,White,1653900,766049,682214,285564,,,,,
Male,65-79,Asian,95713,40639,34813,21732,,,,,
Male,65-79,Black,180094,76418,67601,40883,,,,,
Male,65-79,Hispanic,621295,268021,231231,135028,,,,,
Male,65-79,Other,679782,265083,245189,178457,,,,,
Male,65-79,Unknown,111894,58917,42107,14053,,,,,
Male,65-79,White,1324873,561328,503980,295023,,,,,
Male,80+,Asian,16722,7062,6104,3860,,,,,
Male,80+,Black,26244,11326,9728,5902,,,,,
Male,80+,Hispanic,115412,50256,42490,24966,,,,,
Male,80+,Other,170451,66253,60586,45217,,,,,
Male,80+,Unknown,30382,16336,11115,3519,,,,,
Male,80+,White,321921,134113,119162,75752,,,,,
Male,Unknown,Asian,128,94,39,0,,,,,
Male,Unknown,Black,137,111,34,,,,,,
Male,Unknown,Hispanic,1076,892,250,10,,,,,
Male,Unknown,Other,204,160,57,,,,,,
Male,Unknown,Unknown,573,497,85,0,,,,,
Male,Unknown,White,657,518,177,,,,,,
Unknown,2022-05-11 00:00:00,Asian,31,22,9,0,,,,,
Unknown,2022-05-11 00:00:00,Black,7,5,2,0,,,,,
Unknown,2022-05-11 00:00:00,Hispanic,119,81,38,0,,,,,
Unknown,2022-05-11 00:00:00,Other,71,53,18,0,,,,,
Unknown,2022-05-11 00:00:00,Unknown,134,96,38,0,,,,,
Unknown,2022-05-11 00:00:00,White,42,33,9,0,,,,,
Unknown,2022-12-15 00:00:00,Asian,32,17,12,,,,,,
Unknown,2022-12-15 00:00:00,Black,32,20,12,0,,,,,
Unknown,2022-12-15 00:00:00,Hispanic,296,244,54,0,,,,,
Unknown,2022-12-15 00:00:00,Other,102,69,32,,,,,,
Unknown,2022-12-15 00:00:00,Unknown,83,57,25,,,,,,
Unknown,2022-12-15 00:00:00,White,121,77,43,,,,,,
Unknown,16-49,Asian,1506,845,661,96,,,,,
Unknown,16-49,Black,1640,940,736,61,,,,,
Unknown,16-49,Hispanic,13194,8001,6725,487,,,,,
Unknown,16-49,Other,11276,6845,4915,373,,,,,
Unknown,16-49,Unknown,5898,3632,2396,192,,,,,
Unknown,16-49,White,7871,4353,3623,254,,,,,
Unknown,50-64,Asian,648,340,279,55,,,,,
Unknown,50-64,Black,744,395,327,64,,,,,
Unknown,50-64,Hispanic,6755,3562,3156,406,,,,,
Unknown,50-64,Other,7147,4095,3142,345,,,,,
Unknown,50-64,Unknown,2000,1156,824,148,,,,,
Unknown,50-64,White,4432,2384,2032,170,,,,,
Unknown,65-79,Asian,504,244,204,61,,,,,
Unknown,65-79,Black,473,245,204,45,,,,,
Unknown,65-79,Hispanic,3404,1768,1500,252,,,,,
Unknown,65-79,Other,4344,2455,1799,269,,,,,
Unknown,65-79,Unknown,1263,696,487,103,,,,,
Unknown,65-79,White,3450,1836,1529,157,,,,,
Unknown,80+,Asian,116,61,48,7,,,,,
Unknown,80+,Black,104,59,40,11,,,,,
Unknown,80+,Hispanic,762,405,331,50,,,,,
Unknown,80+,Other,1066,659,395,47,,,,,
Unknown,80+,Unknown,393,244,134,20,,,,,
Unknown,80+,White,914,502,385,51,,,,,
Unknown,Unknown,Asian,1,1,0,0,,,,,
Unknown,Unknown,Hispanic,7,7,1,0,,,,,
Unknown,Unknown,Other,75,70,6,0,,,,,
Unknown,Unknown,Unknown,15,14,2,0,,,,,
Unknown,Unknown,White,18,17,1,0,,,,,
Grand Total,Total,Total,42184708,20235815,17136657,6157622,,,,,
