Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,,,,,,
Female,2021-05-11 00:00:00,Asian,1355,1325,30,,,,,,
Female,2021-05-11 00:00:00,Black,788,758,31,,,,,,
Female,2021-05-11 00:00:00,Hispanic,7929,7743,189,,,,,,
Female,2021-05-11 00:00:00,Other,4442,4279,164,,,,,,
Female,2021-05-11 00:00:00,Unknown,1039,1008,31,,,,,,
Female,2021-05-11 00:00:00,White,5256,5088,172,,,,,,
Female,2021-12-15 00:00:00,Asian,44829,23857,20948,,,,,,
Female,2021-12-15 00:00:00,Black,61084,33538,27500,,,,,,
Female,2021-12-15 00:00:00,Hispanic,412221,228314,183605,,,,,,
Female,2021-12-15 00:00:00,Other,192621,103890,88539,,,,,,
Female,2021-12-15 00:00:00,Unknown,18357,10947,7406,,,,,,
Female,2021-12-15 00:00:00,White,170825,93027,77664,,,,,,
Female,16-49,Asian,587379,305733,276460,,,,,,
Female,16-49,Black,754020,411289,347341,,,,,,
Female,16-49,Hispanic,3423999,1880693,1602693,,,,,,
Female,16-49,Other,1217307,643163,562331,,,,,,
Female,16-49,Unknown,484443,271551,216059,,,,,,
Female,16-49,White,2534408,1363666,1200221,,,,,,
Female,50-64,Asian,196456,98649,90395,,,,,,
Female,50-64,Black,396559,202734,181840,,,,,,
Female,50-64,Hispanic,1236374,636797,567901,,,,,,
Female,50-64,Other,636258,305787,280477,,,,,,
Female,50-64,Unknown,228554,124102,102159,,,,,,
Female,50-64,White,1518229,781632,709908,,,,,,
Female,65-79,Asian,99611,46588,41875,,,,,,
Female,65-79,Black,224591,106675,97151,,,,,,
Female,65-79,Hispanic,658196,314034,282947,,,,,,
Female,65-79,Other,649150,275649,257572,,,,,,
Female,65-79,Unknown,149996,79636,65171,,,,,,
Female,65-79,White,1346346,629266,577751,,,,,,
Female,80+,Asian,18846,8941,7916,,,,,,
Female,80+,Black,48525,23660,21111,,,,,,
Female,80+,Hispanic,160619,78126,68609,,,,,,
Female,80+,Other,224889,97513,89166,,,,,,
Female,80+,Unknown,53748,29463,22469,,,,,,
Female,80+,White,392894,185166,168111,,,,,,
Female,Unknown,Asian,82,64,24,,,,,,
Female,Unknown,Black,158,128,40,,,,,,
Female,Unknown,Hispanic,814,669,202,,,,,,
Female,Unknown,Other,152,120,35,,,,,,
Female,Unknown,Unknown,784,683,113,,,,,,
Female,Unknown,White,599,488,149,,,,,,
Male,2021-05-11 00:00:00,Asian,1455,1426,28,,,,,,
Male,2021-05-11 00:00:00,Black,736,705,32,,,,,,
Male,2021-05-11 00:00:00,Hispanic,7970,7771,210,,,,,,
Male,2021-05-11 00:00:00,Other,4494,4336,158,,,,,,
Male,2021-05-11 00:00:00,Unknown,1049,1019,33,,,,,,
Male,2021-05-11 00:00:00,White,5286,5128,163,,,,,,
Male,2021-12-15 00:00:00,Asian,46150,24574,21550,,,,,,
Male,2021-12-15 00:00:00,Black,60203,33169,26979,,,,,,
Male,2021-12-15 00:00:00,Hispanic,406658,227048,179316,,,,,,
Male,2021-12-15 00:00:00,Other,193723,104692,88822,,,,,,
Male,2021-12-15 00:00:00,Unknown,19147,11528,7616,,,,,,
Male,2021-12-15 00:00:00,White,172862,94544,78170,,,,,,
Male,16-49,Asian,568136,307061,277028,,,,,,
Male,16-49,Black,606908,340351,282026,,,,,,
Male,16-49,Hispanic,3069780,1739905,1440105,,,,,,
Male,16-49,Other,1107203,606458,518906,,,,,,
Male,16-49,Unknown,399600,235188,180715,,,,,,
Male,16-49,White,2304637,1275302,1111187,,,,,,
Male,50-64,Asian,180514,91943,84429,,,,,,
Male,50-64,Black,330469,174739,154230,,,,,,
Male,50-64,Hispanic,1115264,587738,520053,,,,,,
Male,50-64,Other,531027,262121,238731,,,,,,
Male,50-64,Unknown,192482,107997,87343,,,,,,
Male,50-64,White,1403478,738676,667014,,,,,,
Male,65-79,Asian,85070,39202,35414,,,,,,
Male,65-79,Black,153234,74231,66233,,,,,,
Male,65-79,Hispanic,518107,248659,223289,,,,,,
Male,65-79,Other,513978,219090,203264,,,,,,
Male,65-79,Unknown,132211,70824,57370,,,,,,
Male,65-79,White,1168687,550264,502124,,,,,,
Male,80+,Asian,15006,6902,6180,,,,,,
Male,80+,Black,22479,11038,9546,,,,,,
Male,80+,Hispanic,96963,46848,41054,,,,,,
Male,80+,Other,133509,56841,51743,,,,,,
Male,80+,Unknown,35180,19258,14549,,,,,,
Male,80+,White,282201,131388,118341,,,,,,
Male,Unknown,Asian,73,56,20,,,,,,
Male,Unknown,Black,108,87,32,,,,,,
Male,Unknown,Hispanic,768,631,209,,,,,,
Male,Unknown,Other,136,111,38,,,,,,
Male,Unknown,Unknown,536,468,77,,,,,,
Male,Unknown,White,535,445,126,,,,,,
Unknown,2021-05-11 00:00:00,Asian,2,2,0,,,,,,
Unknown,2021-05-11 00:00:00,Hispanic,4,3,2,,,,,,
Unknown,2021-05-11 00:00:00,Other,3,3,0,,,,,,
Unknown,2021-05-11 00:00:00,Unknown,10,10,0,,,,,,
Unknown,2021-05-11 00:00:00,White,5,5,0,,,,,,
Unknown,2021-12-15 00:00:00,Asian,53,29,24,,,,,,
Unknown,2021-12-15 00:00:00,Black,35,22,13,,,,,,
Unknown,2021-12-15 00:00:00,Hispanic,151,106,47,,,,,,
Unknown,2021-12-15 00:00:00,Other,85,59,26,,,,,,
Unknown,2021-12-15 00:00:00,Unknown,80,52,28,,,,,,
Unknown,2021-12-15 00:00:00,White,133,81,53,,,,,,
Unknown,16-49,Asian,2000,1120,956,,,,,,
Unknown,16-49,Black,1855,1073,885,,,,,,
Unknown,16-49,Hispanic,17087,10102,9065,,,,,,
Unknown,16-49,Other,17419,10102,8287,,,,,,
Unknown,16-49,Unknown,6987,4320,3018,,,,,,
Unknown,16-49,White,11565,6258,5623,,,,,,
Unknown,50-64,Asian,896,480,414,,,,,,
Unknown,50-64,Black,1023,571,485,,,,,,
Unknown,50-64,Hispanic,10638,5738,5278,,,,,,
Unknown,50-64,Other,12825,7188,6163,,,,,,
Unknown,50-64,Unknown,2657,1574,1166,,,,,,
Unknown,50-64,White,8129,4329,3950,,,,,,
Unknown,65-79,Asian,715,356,316,,,,,,
Unknown,65-79,Black,734,403,343,,,,,,
Unknown,65-79,Hispanic,5056,2739,2383,,,,,,
Unknown,65-79,Other,7085,3958,3250,,,,,,
Unknown,65-79,Unknown,1702,990,704,,,,,,
Unknown,65-79,White,5936,3147,2795,,,,,,
Unknown,80+,Asian,166,84,72,,,,,,
Unknown,80+,Black,137,81,56,,,,,,
Unknown,80+,Hispanic,1020,556,476,,,,,,
Unknown,80+,Other,1586,939,672,,,,,,
Unknown,80+,Unknown,476,299,172,,,,,,
Unknown,80+,White,1355,732,621,,,,,,
Unknown,Unknown,Asian,1,1,0,,,,,,
Unknown,Unknown,Hispanic,6,6,0,,,,,,
Unknown,Unknown,Other,78,73,7,,,,,,
Unknown,Unknown,Unknown,12,11,2,,,,,,
Unknown,Unknown,White,14,13,1,,,,,,
Grand Total,Total,Total,34172465,17943816,15596282,,,,,,
