Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,,,,,,
Female,12-15 years,Asian,44703,23831,20852,,,,,,
Female,12-15 years,Black,60340,33245,27055,,,,,,
Female,12-15 years,Hispanic,403759,224466,179024,,,,,,
Female,12-15 years,Other,189712,102668,86868,,,,,,
Female,12-15 years,Unknown,17959,10686,7269,,,,,,
Female,12-15 years,White,169295,92403,76764,,,,,,
Female,16-49 years,Asian,578569,304861,275745,,,,,,
Female,16-49 years,Black,736717,405614,340875,,,,,,
Female,16-49 years,Hispanic,3354501,1856759,1579330,,,,,,
Female,16-49 years,Other,1168236,626817,544287,,,,,,
Female,16-49 years,Unknown,497737,279169,224845,,,,,,
Female,16-49 years,White,2482224,1351669,1186229,,,,,,
Female,50-64 years,Asian,191478,98482,90159,,,,,,
Female,50-64 years,Black,384533,200898,179775,,,,,,
Female,50-64 years,Hispanic,1200571,629798,561222,,,,,,
Female,50-64 years,Other,595653,295441,269109,,,,,,
Female,50-64 years,Unknown,241439,131759,110151,,,,,,
Female,50-64 years,White,1473151,775334,702231,,,,,,
Female,65-79 years,Asian,95522,46253,41786,,,,,,
Female,65-79 years,Black,215043,105787,96189,,,,,,
Female,65-79 years,Hispanic,628592,309573,279385,,,,,,
Female,65-79 years,Other,596586,265890,246818,,,,,,
Female,65-79 years,Unknown,165996,88928,74564,,,,,,
Female,65-79 years,White,1277466,621215,570574,,,,,,
Female,80+ years,Asian,18003,8835,7856,,,,,,
Female,80+ years,Black,46218,23342,20809,,,,,,
Female,80+ years,Hispanic,152523,76517,67280,,,,,,
Female,80+ years,Other,208470,94914,86217,,,,,,
Female,80+ years,Unknown,65138,35470,28584,,,,,,
Female,80+ years,White,367212,179897,163794,,,,,,
Female,Unknown,Asian,144,105,45,,,,,,
Female,Unknown,Black,240,183,69,,,,,,
Female,Unknown,Hispanic,1368,1060,364,,,,,,
Female,Unknown,Other,545,369,181,,,,,,
Female,Unknown,Unknown,881,751,143,,,,,,
Female,Unknown,White,988,739,292,,,,,,
Male,12-15 years,Asian,46055,24539,21495,,,,,,
Male,12-15 years,Black,59403,32855,26499,,,,,,
Male,12-15 years,Hispanic,398171,223121,174786,,,,,,
Male,12-15 years,Other,190906,103459,87254,,,,,,
Male,12-15 years,Unknown,18778,11265,7510,,,,,,
