Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,,,,,,
Female,16-49 years,Asian,251827,176932,82235,,,,,,
Female,16-49 years,Black,198929,139644,67965,,,,,,
Female,16-49 years,Hispanic,914960,647416,303644,,,,,,
Female,16-49 years,Other,242011,160135,89448,,,,,,
Female,16-49 years,Unknown,430101,266801,170242,,,,,,
Female,16-49 years,White,994703,676900,359458,,,,,,
Female,50-64 years,Asian,116495,76555,43180,,,,,,
Female,50-64 years,Black,185279,122136,69771,,,,,,
Female,50-64 years,Hispanic,538459,358326,198253,,,,,,
Female,50-64 years,Other,154168,94906,63357,,,,,,
Female,50-64 years,Unknown,272066,165877,110832,,,,,,
Female,50-64 years,White,843122,551239,324030,,,,,,
Female,65-79 years,Asian,82730,47146,36837,,,,,,
Female,65-79 years,Black,139648,83990,59002,,,,,,
Female,65-79 years,Hispanic,356419,213165,151180,,,,,,
Female,65-79 years,Other,145331,83436,63752,,,,,,
Female,65-79 years,Unknown,262728,151631,114051,,,,,,
Female,65-79 years,White,950983,545785,425397,,,,,,
Female,80+ years,Asian,16310,9356,7253,,,,,,
Female,80+ years,Black,30092,18317,12675,,,,,,
Female,80+ years,Hispanic,88611,53307,37462,,,,,,
Female,80+ years,Other,75511,45364,30632,,,,,,
Female,80+ years,Unknown,91275,54567,37581,,,,,,
Female,80+ years,White,270803,156853,120115,,,,,,
Female,Unknown,Asian,77,69,13,,,,,,
Female,Unknown,Black,118,101,24,,,,,,
Female,Unknown,Hispanic,644,536,134,,,,,,
Female,Unknown,Other,108,88,22,,,,,,
Female,Unknown,Unknown,935,812,134,,,,,,
Female,Unknown,White,585,498,114,,,,,,
Male,16-49 years,Asian,218514,158184,67628,,,,,,
Male,16-49 years,Black,126741,92862,40410,,,,,,
Male,16-49 years,Hispanic,671387,490083,211456,,,,,,
Male,16-49 years,Other,171206,117918,60161,,,,,,
Male,16-49 years,Unknown,284941,183227,107574,,,,,,
Male,16-49 years,White,754726,539388,249657,,,,,,
Male,50-64 years,Asian,103388,68740,37668,,,,,,
Male,50-64 years,Black,130021,88557,47412,,,,,,
Male,50-64 years,Hispanic,425651,291246,150932,,,,,,
Male,50-64 years,Other,111626,70452,44699,,,,,,
Male,50-64 years,Unknown,197163,123388,77811,,,,,,
Male,50-64 years,White,700291,470263,258104,,,,,,
Male,65-79 years,Asian,70880,40232,31610,,,,,,
Male,65-79 years,Black,90635,54803,38260,,,,,,
Male,65-79 years,Hispanic,269420,162205,113719,,,,,,
Male,65-79 years,Other,113341,64984,49850,,,,,,
Male,65-79 years,Unknown,218892,125834,95538,,,,,,
Male,65-79 years,White,809891,464179,362525,,,,,,
Male,80+ years,Asian,13377,7520,6090,,,,,,
Male,80+ years,Black,14070,8535,5949,,,,,,
Male,80+ years,Hispanic,53385,32000,22667,,,,,,
Male,80+ years,Other,36755,21772,15273,,,,,,
Male,80+ years,Unknown,58428,34522,24488,,,,,,
Male,80+ years,White,198799,113450,89421,,,,,,
Male,Unknown,Asian,98,76,23,,,,,,
Male,Unknown,Black,77,66,13,,,,,,
Male,Unknown,Hispanic,529,453,101,,,,,,
Male,Unknown,Other,98,84,18,,,,,,
Male,Unknown,Unknown,652,568,92,,,,,,
Male,Unknown,White,506,436,103,,,,,,
Unknown,16-49 years,Asian,1525,952,638,,,,,,
Unknown,16-49 years,Black,951,593,404,,,,,,
Unknown,16-49 years,Hispanic,3639,2674,1690,,,,,,
Unknown,16-49 years,Other,27775,15529,13124,,,,,,
Unknown,16-49 years,Unknown,5659,4198,1678,,,,,,
Unknown,16-49 years,White,11945,6664,5463,,,,,,
Unknown,50-64 years,Asian,892,522,391,,,,,,
Unknown,50-64 years,Black,983,601,425,,,,,,
Unknown,50-64 years,Hispanic,2162,1552,987,,,,,,
Unknown,50-64 years,Other,27069,14750,12947,,,,,,
Unknown,50-64 years,Unknown,5232,3992,1347,,,,,,
Unknown,50-64 years,White,12870,6912,6140,,,,,,
Unknown,65-79 years,Asian,1951,1030,925,,,,,,
Unknown,65-79 years,Black,1533,851,710,,,,,,
Unknown,65-79 years,Hispanic,2501,1513,1133,,,,,,
Unknown,65-79 years,Other,18402,9920,8716,,,,,,
Unknown,65-79 years,Unknown,5137,3678,1484,,,,,,
Unknown,65-79 years,White,16014,8410,7699,,,,,,
Unknown,80+ years,Asian,334,181,154,,,,,,
Unknown,80+ years,Black,246,139,113,,,,,,
Unknown,80+ years,Hispanic,681,418,285,,,,,,
Unknown,80+ years,Other,3467,1914,1607,,,,,,
Unknown,80+ years,Unknown,952,610,350,,,,,,
Unknown,80+ years,White,3204,1713,1520,,,,,,
Unknown,Unknown,Asian,1,1,0,,,,,,
Unknown,Unknown,Hispanic,6,6,0,,,,,,
Unknown,Unknown,Other,32,26,6,,,,,,
Unknown,Unknown,Unknown,18,16,3,,,,,,
Unknown,Unknown,White,13,13,0,,,,,,
Grand Total,Total,Total,13655710,8817293,5257984,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
