Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,,,,,,
Female,12-15 years,Asian,44839,23935,20886,,,,,,
Female,12-15 years,Black,59555,33001,26520,,,,,,
Female,12-15 years,Hispanic,395650,220727,174675,,,,,,
Female,12-15 years,Other,185282,100733,84393,,,,,,
Female,12-15 years,Unknown,17899,10687,7209,,,,,,
Female,12-15 years,White,168420,92211,76090,,,,,,
Female,16-49 years,Asian,577092,306106,276657,,,,,,
Female,16-49 years,Black,723394,401492,334780,,,,,,
Female,16-49 years,Hispanic,3299732,1836181,1556138,,,,,,
Female,16-49 years,Other,1108925,602192,518056,,,,,,
Female,16-49 years,Unknown,505826,284608,229502,,,,,,
Female,16-49 years,White,2458292,1348252,1179000,,,,,,
Female,50-64 years,Asian,190651,99362,90940,,,,,,
Female,50-64 years,Black,378045,200698,178773,,,,,,
Female,50-64 years,Hispanic,1178255,625267,556208,,,,,,
Female,50-64 years,Other,545722,277433,250890,,,,,,
Female,50-64 years,Unknown,250052,137168,115032,,,,,,
Female,50-64 years,White,1457177,777389,702159,,,,,,
Female,65-79 years,Asian,94120,46745,42376,,,,,,
Female,65-79 years,Black,210245,106378,96492,,,,,,
Female,65-79 years,Hispanic,608644,306802,276926,,,,,,
Female,65-79 years,Other,529981,246804,227671,,,,,,
Female,65-79 years,Unknown,178590,96212,81641,,,,,,
Female,65-79 years,White,1244349,623137,572073,,,,,,
Female,80+ years,Asian,17652,8909,7943,,,,,,
Female,80+ years,Black,45214,23393,20874,,,,,,
Female,80+ years,Hispanic,147438,75610,66473,,,,,,
Female,80+ years,Other,188862,89889,81036,,,,,,
Female,80+ years,Unknown,70024,38288,31355,,,,,,
Female,80+ years,White,356102,179634,163580,,,,,,
Female,Unknown,Asian,138,102,42,,,,,,
Female,Unknown,Black,221,171,62,,,,,,
Female,Unknown,Hispanic,1328,1032,352,,,,,,
Female,Unknown,Other,470,324,151,,,,,,
Female,Unknown,Unknown,875,747,141,,,,,,
Female,Unknown,White,956,719,280,,,,,,
Male,12-15 years,Asian,46205,24642,21545,,,,,,
Male,12-15 years,Black,58637,32634,25958,,,,,,
Male,12-15 years,Hispanic,390032,219290,170497,,,,,,
Male,12-15 years,Other,186329,101448,84707,,,,,,
Male,12-15 years,Unknown,18662,11248,7411,,,,,,
Male,12-15 years,White,170529,93765,76634,,,,,,
Male,16-49 years,Asian,558365,306332,276202,,,,,,
Male,16-49 years,Black,583625,332091,271938,,,,,,
Male,16-49 years,Hispanic,2954915,1691624,1392056,,,,,,
Male,16-49 years,Other,1016334,569529,479369,,,,,,
Male,16-49 years,Unknown,406590,239221,186111,,,,,,
Male,16-49 years,White,2235975,1256055,1088408,,,,,,
Male,50-64 years,Asian,175012,92506,84775,,,,,,
Male,50-64 years,Black,316333,172591,151234,,,,,,
Male,50-64 years,Hispanic,1068255,576916,509048,,,,,,
Male,50-64 years,Other,459605,238605,214039,,,,,,
Male,50-64 years,Unknown,205712,115908,95480,,,,,,
Male,50-64 years,White,1348252,731999,657736,,,,,,
Male,65-79 years,Asian,80054,39341,35716,,,,,,
Male,65-79 years,Black,143099,73495,65712,,,,,,
Male,65-79 years,Hispanic,477860,242253,218065,,,,,,
Male,65-79 years,Other,420029,195623,179573,,,,,,
Male,65-79 years,Unknown,154131,83448,70494,,,,,,
Male,65-79 years,White,1078330,542515,496625,,,,,,
Male,80+ years,Asian,14039,6882,6197,,,,,,
Male,80+ years,Black,20760,10792,9417,,,,,,
Male,80+ years,Hispanic,88806,45340,39855,,,,,,
Male,80+ years,Other,110540,51712,46485,,,,,,
Male,80+ years,Unknown,42811,23501,18964,,,,,,
Male,80+ years,White,256277,128051,116047,,,,,,
Male,Unknown,Asian,134,98,39,,,,,,
Male,Unknown,Black,188,142,58,,,,,,
Male,Unknown,Hispanic,1345,1042,385,,,,,,
Male,Unknown,Other,426,298,142,,,,,,
Male,Unknown,Unknown,633,536,109,,,,,,
Male,Unknown,White,849,649,240,,,,,,
Unknown,12-15 years,Asian,57,31,26,,,,,,
Unknown,12-15 years,Black,33,21,12,,,,,,
Unknown,12-15 years,Hispanic,145,101,46,,,,,,
Unknown,12-15 years,Other,82,56,26,,,,,,
Unknown,12-15 years,Unknown,80,53,27,,,,,,
Unknown,12-15 years,White,140,85,56,,,,,,
Unknown,16-49 years,Asian,2161,1208,1040,,,,,,
Unknown,16-49 years,Black,1932,1120,924,,,,,,
Unknown,16-49 years,Hispanic,18065,10625,9567,,,,,,
Unknown,16-49 years,Other,19265,11108,9254,,,,,,
Unknown,16-49 years,Unknown,7133,4423,3093,,,,,,
Unknown,16-49 years,White,12763,6885,6236,,,,,,
Unknown,50-64 years,Asian,959,517,446,,,,,,
Unknown,50-64 years,Black,1124,635,542,,,,,,
Unknown,50-64 years,Hispanic,11967,6456,5942,,,,,,
Unknown,50-64 years,Other,15187,8465,7395,,,,,,
Unknown,50-64 years,Unknown,2857,1706,1267,,,,,,
Unknown,50-64 years,White,9665,5138,4729,,,,,,
Unknown,65-79 years,Asian,1007,509,464,,,,,,
Unknown,65-79 years,Black,992,544,471,,,,,,
Unknown,65-79 years,Hispanic,6041,3274,2878,,,,,,
Unknown,65-79 years,Other,9402,5210,4427,,,,,,
Unknown,65-79 years,Unknown,2025,1176,861,,,,,,
Unknown,65-79 years,White,8858,4667,4237,,,,,,
Unknown,80+ years,Asian,214,108,95,,,,,,
Unknown,80+ years,Black,177,103,81,,,,,,
Unknown,80+ years,Hispanic,1180,644,554,,,,,,
Unknown,80+ years,Other,2069,1190,917,,,,,,
Unknown,80+ years,Unknown,552,339,211,,,,,,
Unknown,80+ years,White,1913,1016,914,,,,,,
Unknown,Unknown,Asian,1,1,0,,,,,,
Unknown,Unknown,Hispanic,10,9,2,,,,,,
Unknown,Unknown,Other,79,74,7,,,,,,
Unknown,Unknown,Unknown,12,11,2,,,,,,
Unknown,Unknown,White,15,14,1,,,,,,
Grand Total,Total,Total,32467857,17551982,15211397,,,,,,
