Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with Booster Doses,,,,,
Female,2022-05-11 00:00:00,Asian,41296,24777,16501,18,,,,,
Female,2022-05-11 00:00:00,Black,26309,17358,8944,8,,,,,
Female,2022-05-11 00:00:00,Hispanic,223497,148213,75234,74,,,,,
Female,2022-05-11 00:00:00,Other,107375,66682,40629,76,,,,,
Female,2022-05-11 00:00:00,Unknown,20741,14587,6150,,,,,,
Female,2022-05-11 00:00:00,White,96374,58481,37858,50,,,,,
Female,2022-12-15 00:00:00,Asian,45973,24216,21241,524,,,,,
Female,2022-12-15 00:00:00,Black,65491,35996,29119,380,,,,,
Female,2022-12-15 00:00:00,Hispanic,461573,257480,201184,2986,,,,,
Female,2022-12-15 00:00:00,Other,213070,113893,96693,2499,,,,,
Female,2022-12-15 00:00:00,Unknown,20861,12775,8001,86,,,,,
Female,2022-12-15 00:00:00,White,178937,96523,80367,2073,,,,,
Female,16-49,Asian,672732,314099,275294,97549,,,,,
Female,16-49,Black,858865,439545,369096,72376,,,,,
Female,16-49,Hispanic,3866159,2000480,1678407,326448,,,,,
Female,16-49,Other,1590554,761414,666200,211620,,,,,
Female,16-49,Unknown,450390,251705,188334,26164,,,,,
Female,16-49,White,2863025,1420813,1231825,323969,,,,,
Female,50-64,Asian,224396,100176,88731,40917,,,,,
Female,50-64,Black,458534,208708,187106,75403,,,,,
Female,50-64,Hispanic,1429559,668574,581616,218826,,,,,
Female,50-64,Other,884361,377001,345660,183061,,,,,
Female,50-64,Unknown,202292,107902,81942,19543,,,,,
Female,50-64,White,1727434,795626,716074,284667,,,,,
Female,65-79,Asian,109585,47401,41038,23005,,,,,
Female,65-79,Black,255204,108053,98368,54234,,,,,
Female,65-79,Hispanic,753317,330560,286807,149715,,,,,
Female,65-79,Other,837411,327613,306012,213613,,,,,
Female,65-79,Unknown,127396,66759,49244,14666,,,,,
Female,65-79,White,1488715,632477,575317,317228,,,,,
Female,80+,Asian,20615,9056,7765,4229,,,,,
Female,80+,Black,55443,24010,21484,11436,,,,,
Female,80+,Hispanic,183778,81964,70150,35199,,,,,
Female,80+,Other,277222,109956,101492,68151,,,,,
Female,80+,Unknown,46233,24622,17790,4765,,,,,
Female,80+,White,442754,187386,169609,96055,,,,,
Female,Unknown,Asian,109,84,31,0,,,,,
Female,Unknown,Black,173,141,42,,,,,,
Female,Unknown,Hispanic,1019,848,234,,,,,,
Female,Unknown,Other,188,150,41,0,,,,,
Female,Unknown,Unknown,800,694,118,,,,,,
Female,Unknown,White,692,551,179,6,,,,,
Male,2022-05-11 00:00:00,Asian,43466,26123,17319,24,,,,,
Male,2022-05-11 00:00:00,Black,26582,17556,9018,13,,,,,
Male,2022-05-11 00:00:00,Hispanic,226381,150039,76289,78,,,,,
Male,2022-05-11 00:00:00,Other,109751,68225,41472,67,,,,,
Male,2022-05-11 00:00:00,Unknown,21413,15147,6263,6,,,,,
Male,2022-05-11 00:00:00,White,100503,60866,39596,62,,,,,
Male,2022-12-15 00:00:00,Asian,47336,24955,21886,498,,,,,
Male,2022-12-15 00:00:00,Black,64616,35622,28595,406,,,,,
Male,2022-12-15 00:00:00,Hispanic,456875,257087,196967,2887,,,,,
Male,2022-12-15 00:00:00,Other,214124,114622,96944,2582,,,,,
Male,2022-12-15 00:00:00,Unknown,21727,13400,8253,80,,,,,
Male,2022-12-15 00:00:00,White,180580,97989,80731,1887,,,,,
Male,16-49,Asian,651907,317829,278144,89604,,,,,
Male,16-49,Black,687447,362487,299031,53296,,,,,
Male,16-49,Hispanic,3446883,1858047,1515486,242109,,,,,
Male,16-49,Other,1416162,705916,604626,169985,,,,,
Male,16-49,Unknown,386560,228397,164680,17423,,,,,
Male,16-49,White,2607709,1332357,1145453,273984,,,,,
Male,50-64,Asian,207750,93117,83312,38873,,,,,
Male,50-64,Black,382219,180514,158489,58493,,,,,
Male,50-64,Hispanic,1290574,618673,536650,179726,,,,,
Male,50-64,Other,729632,319487,289942,143189,,,,,
Male,50-64,Unknown,175642,97594,72560,14391,,,,,
Male,50-64,White,1608531,759203,676607,252002,,,,,
Male,65-79,Asian,93529,40038,34729,20239,,,,,
Male,65-79,Black,175468,76019,67236,37003,,,,,
Male,65-79,Hispanic,596452,262283,227576,119458,,,,,
Male,65-79,Other,660915,260434,240922,168238,,,,,
Male,65-79,Unknown,114201,60320,43999,13161,,,,,
Male,65-79,White,1299800,558211,501726,275133,,,,,
Male,80+,Asian,16438,7023,6095,3629,,,,,
Male,80+,Black,25625,11264,9681,5391,,,,,
Male,80+,Hispanic,111112,49184,41877,22327,,,,,
Male,80+,Other,166772,65453,59810,43068,,,,,
