Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,,,,,,
Female,12-15 years,Asian,29743,17641,12109,,,,,,
Female,12-15 years,Black,20417,12976,7443,,,,,,
Female,12-15 years,Hispanic,145031,89719,55344,,,,,,
Female,12-15 years,Other,65737,40277,25469,,,,,,
Female,12-15 years,Unknown,8932,5831,3103,,,,,,
Female,12-15 years,White,80883,48573,32313,,,,,,
Female,16-49 years,Asian,528499,287723,254593,,,,,,
Female,16-49 years,Black,486925,275682,229205,,,,,,
Female,16-49 years,Hispanic,2377617,1348904,1122344,,,,,,
Female,16-49 years,Other,592892,337035,281656,,,,,,
Female,16-49 years,Unknown,495518,281979,228111,,,,,,
Female,16-49 years,White,1939081,1082969,945292,,,,,,
Female,50-64 years,Asian,183104,99208,89406,,,,,,
Female,50-64 years,Black,317636,175506,153798,,,,,,
Female,50-64 years,Hispanic,992611,548349,478820,,,,,,
Female,50-64 years,Other,270444,149126,130617,,,,,,
Female,50-64 years,Unknown,280218,156708,131205,,,,,,
Female,50-64 years,White,1298693,716227,641639,,,,,,
Female,65-79 years,Asian,90675,48572,44013,,,,,,
Female,65-79 years,Black,190984,103692,92610,,,,,,
Female,65-79 years,Hispanic,512924,277731,247724,,,,,,
Female,65-79 years,Other,226675,122140,108215,,,,,,
Female,65-79 years,Unknown,242605,132403,114337,,,,,,
Female,65-79 years,White,1163915,626060,571278,,,,,,
Female,80+ years,Asian,16590,9025,8012,,,,,,
Female,80+ years,Black,40704,22385,19750,,,,,,
Female,80+ years,Hispanic,123804,67987,59033,,,,,,
Female,80+ years,Other,113028,61186,52733,,,,,,
Female,80+ years,Unknown,89808,49568,41416,,,,,,
Female,80+ years,White,329079,177794,161073,,,,,,
Female,Unknown,Asian,93,73,26,,,,,,
Female,Unknown,Black,151,121,40,,,,,,
Female,Unknown,Hispanic,851,681,209,,,,,,
Female,Unknown,Other,165,126,42,,,,,,
Female,Unknown,Unknown,841,727,125,,,,,,
Female,Unknown,White,614,496,156,,,,,,
Male,12-15 years,Asian,30133,17873,12261,,,,,,
Male,12-15 years,Black,19849,12542,7312,,,,,,
Male,12-15 years,Hispanic,137217,85185,52054,,,,,,
Male,12-15 years,Other,64490,39275,25224,,,,,,
Male,12-15 years,Unknown,9112,5922,3194,,,,,,
Male,12-15 years,White,79510,47776,31744,,,,,,
Male,16-49 years,Asian,504481,278556,246107,,,,,,
Male,16-49 years,Black,381831,220477,180370,,,,,,
Male,16-49 years,Hispanic,2010868,1163382,948665,,,,,,
Male,16-49 years,Other,530466,308007,255476,,,,,,
Male,16-49 years,Unknown,363774,213155,168131,,,,,,
Male,16-49 years,White,1741018,986442,856155,,,,,,
Male,50-64 years,Asian,167601,91269,82347,,,,,,
Male,50-64 years,Black,255330,143581,124696,,,,,,
Male,50-64 years,Hispanic,873324,487960,422430,,,,,,
Male,50-64 years,Other,226841,127046,110511,,,,,,
Male,50-64 years,Unknown,216190,123269,101165,,,,,,
Male,50-64 years,White,1176610,654617,585323,,,,,,
Male,65-79 years,Asian,76621,41016,37129,,,,,,
Male,65-79 years,Black,126467,69225,61711,,,,,,
Male,65-79 years,Hispanic,398394,216677,193008,,,,,,
Male,65-79 years,Other,180192,97346,86357,,,,,,
Male,65-79 years,Unknown,204351,111862,96412,,,,,,
Male,65-79 years,White,996191,536624,490727,,,,,,
Male,80+ years,Asian,13227,7131,6413,,,,,,
Male,80+ years,Black,18653,10319,9012,,,,,,
Male,80+ years,Hispanic,74304,40762,35570,,,,,,
Male,80+ years,Other,57830,31368,27050,,,,,,
Male,80+ years,Unknown,56017,31007,25827,,,,,,
Male,80+ years,White,235687,126915,115403,,,,,,
Male,Unknown,Asian,89,67,25,,,,,,
Male,Unknown,Black,109,82,36,,,,,,
Male,Unknown,Hispanic,815,644,223,,,,,,
Male,Unknown,Other,142,116,37,,,,,,
Male,Unknown,Unknown,589,506,92,,,,,,
Male,Unknown,White,552,454,135,,,,,,
Unknown,12-15 years,Asian,64,35,29,,,,,,
Unknown,12-15 years,Black,18,11,7,,,,,,
Unknown,12-15 years,Hispanic,88,56,32,,,,,,
Unknown,12-15 years,Other,43,29,14,,,,,,
Unknown,12-15 years,Unknown,91,57,34,,,,,,
Unknown,12-15 years,White,125,76,50,,,,,,
Unknown,16-49 years,Asian,2234,1255,1073,,,,,,
Unknown,16-49 years,Black,1786,1028,864,,,,,,
Unknown,16-49 years,Hispanic,18013,10099,9077,,,,,,
Unknown,16-49 years,Other,21889,12505,10528,,,,,,
Unknown,16-49 years,Unknown,7350,4524,3203,,,,,,
Unknown,16-49 years,White,14299,7634,6987,,,,,,
Unknown,50-64 years,Asian,1129,621,534,,,,,,
Unknown,50-64 years,Black,1303,736,627,,,,,,
Unknown,50-64 years,Hispanic,14199,7641,7023,,,,,,
Unknown,50-64 years,Other,19517,10773,9559,,,,,,
Unknown,50-64 years,Unknown,3306,1966,1482,,,,,,
Unknown,50-64 years,White,13198,6977,6472,,,,,,
Unknown,65-79 years,Asian,1891,986,910,,,,,,
Unknown,65-79 years,Black,1606,871,767,,,,,,
Unknown,65-79 years,Hispanic,8142,4401,3900,,,,,,
Unknown,65-79 years,Other,14952,8155,7161,,,,,,
Unknown,65-79 years,Unknown,2683,1557,1157,,,,,,
Unknown,65-79 years,White,15949,8331,7730,,,,,,
Unknown,80+ years,Asian,337,178,160,,,,,,
Unknown,80+ years,Black,271,151,127,,,,,,
Unknown,80+ years,Hispanic,1504,823,715,,,,,,
Unknown,80+ years,Other,3038,1711,1388,,,,,,
Unknown,80+ years,Unknown,703,429,285,,,,,,
Unknown,80+ years,White,3181,1672,1544,,,,,,
Unknown,Unknown,Asian,1,1,0,,,,,,
Unknown,Unknown,Hispanic,9,8,2,,,,,,
Unknown,Unknown,Other,80,75,7,,,,,,
Unknown,Unknown,Unknown,14,12,3,,,,,,
Unknown,Unknown,White,11,11,0,,,,,,
Grand Total,Total,Total,24659386,13799050,11825042,,,,,,
