Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,,,,,,
Female,2021-05-11 00:00:00,Asian,15303,14463,840,,,,,,
Female,2021-05-11 00:00:00,Black,8267,7788,481,,,,,,
Female,2021-05-11 00:00:00,Hispanic,72161,68115,4050,,,,,,
Female,2021-05-11 00:00:00,Other,37216,34257,2961,,,,,,
Female,2021-05-11 00:00:00,Unknown,8503,8249,255,,,,,,
Female,2021-05-11 00:00:00,White,40230,36962,3272,,,,,,
Female,2021-12-15 00:00:00,Asian,45087,24017,21037,,,,,,
Female,2021-12-15 00:00:00,Black,62420,34292,28068,,,,,,
Female,2021-12-15 00:00:00,Hispanic,427814,239038,188382,,,,,,
Female,2021-12-15 00:00:00,Other,197021,106408,90378,,,,,,
Female,2021-12-15 00:00:00,Unknown,19511,12075,7426,,,,,,
Female,2021-12-15 00:00:00,White,173263,94566,78538,,,,,,
Female,16-49,Asian,608210,307977,278242,,,,,,
Female,16-49,Black,783643,420844,356795,,,,,,
Female,16-49,Hispanic,3550950,1922944,1637066,,,,,,
Female,16-49,Other,1297896,667856,587562,,,,,,
Female,16-49,Unknown,475279,266232,208671,,,,,,
Female,16-49,White,2631293,1386019,1221724,,,,,,
Female,50-64,Asian,205376,99088,90781,,,,,,
Female,50-64,Black,416133,205238,185201,,,,,,
Female,50-64,Hispanic,1299176,648400,578371,,,,,,
Female,50-64,Other,697880,320394,296220,,,,,,
Female,50-64,Unknown,219352,118000,95765,,,,,,
Female,50-64,White,1593853,790858,721176,,,,,,
Female,65-79,Asian,104107,46894,42008,,,,,,
Female,65-79,Black,237043,107487,98506,,,,,,
Female,65-79,Hispanic,698636,321057,288059,,,,,,
Female,65-79,Other,704466,287239,269800,,,,,,
Female,65-79,Unknown,140188,73656,58700,,,,,,
Female,65-79,White,1418994,635864,584982,,,,,,
Female,80+,Asian,19715,9032,7953,,,,,,
Female,80+,Black,51347,23862,21423,,,,,,
Female,80+,Hispanic,170745,79882,70045,,,,,,
Female,80+,Other,242661,100600,92708,,,,,,
Female,80+,Unknown,50477,27106,20573,,,,,,
Female,80+,White,418807,187688,171462,,,,,,
Female,Unknown,Asian,96,75,27,,,,,,
Female,Unknown,Black,161,130,40,,,,,,
Female,Unknown,Hispanic,862,716,206,,,,,,
Female,Unknown,Other,156,122,37,,,,,,
Female,Unknown,Unknown,787,683,115,,,,,,
Female,Unknown,White,651,525,164,,,,,,
Male,2021-05-11 00:00:00,Asian,15981,15110,869,,,,,,
Male,2021-05-11 00:00:00,Black,8193,7716,478,,,,,,
Male,2021-05-11 00:00:00,Hispanic,72820,68764,4065,,,,,,
Male,2021-05-11 00:00:00,Other,37969,35005,2963,,,,,,
Male,2021-05-11 00:00:00,Unknown,8687,8402,287,,,,,,
Male,2021-05-11 00:00:00,White,41428,38043,3394,,,,,,
Male,2021-12-15 00:00:00,Asian,46455,24750,21674,,,,,,
Male,2021-12-15 00:00:00,Black,61386,33853,27459,,,,,,
Male,2021-12-15 00:00:00,Hispanic,422248,237822,184025,,,,,,
Male,2021-12-15 00:00:00,Other,198051,107186,90619,,,,,,
Male,2021-12-15 00:00:00,Unknown,20369,12671,7694,,,,,,
Male,2021-12-15 00:00:00,White,175146,95965,79011,,,,,,
Male,16-49,Asian,587802,309845,279822,,,,,,
Male,16-49,Black,628592,347448,289708,,,,,,
Male,16-49,Hispanic,3175921,1779538,1473869,,,,,,
Male,16-49,Other,1176109,628646,542149,,,,,,
Male,16-49,Unknown,397243,234174,177855,,,,,,
Male,16-49,White,2388092,1295119,1132961,,,,,,
Male,50-64,Asian,189069,92393,84942,,,,,,
Male,50-64,Black,345721,176761,157141,,,,,,
Male,50-64,Hispanic,1167576,598014,530170,,,,,,
Male,50-64,Other,582678,275075,252703,,,,,,
Male,50-64,Unknown,186423,103998,82972,,,,,,
Male,50-64,White,1471134,747900,678024,,,,,,
Male,65-79,Asian,88744,39420,35489,,,,,,
Male,65-79,Black,162232,75136,67317,,,,,,
Male,65-79,Hispanic,550736,254499,227783,,,,,,
Male,65-79,Other,557027,228487,212959,,,,,,
Male,65-79,Unknown,124633,66076,52122,,,,,,
Male,65-79,White,1232649,557559,508776,,,,,,
Male,80+,Asian,15679,6930,6198,,,,,,
Male,80+,Black,23863,11173,9719,,,,,,
