Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,,,,,,
Female,12-15 years,Asian,44763,23829,20912,,,,,,
Female,12-15 years,Black,60694,33351,27302,,,,,,
Female,12-15 years,Hispanic,407612,226229,181106,,,,,,
Female,12-15 years,Other,191159,103243,87732,,,,,,
Female,12-15 years,Unknown,18081,10772,7304,,,,,,
Female,12-15 years,White,169965,92653,77180,,,,,,
Female,16-49 years,Asian,582147,305176,276064,,,,,,
Female,16-49 years,Black,744356,408014,343947,,,,,,
Female,16-49 years,Hispanic,3383205,1866786,1589582,,,,,,
Female,16-49 years,Other,1189141,633809,552350,,,,,,
Female,16-49 years,Unknown,491651,275396,221118,,,,,,
Female,16-49 years,White,2503465,1356364,1192270,,,,,,
Female,50-64 years,Asian,193701,98545,90274,,,,,,
Female,50-64 years,Black,389913,201734,180844,,,,,,
Female,50-64 years,Hispanic,1215983,632887,564285,,,,,,
Female,50-64 years,Other,614295,300191,274383,,,,,,
Female,50-64 years,Unknown,235433,128110,106582,,,,,,
Female,50-64 years,White,1492687,777839,705625,,,,,,
Female,65-79 years,Asian,97426,46401,41794,,,,,,
Female,65-79 years,Black,219243,106173,96633,,,,,,
Female,65-79 years,Hispanic,641961,311570,280985,,,,,,
Female,65-79 years,Other,622626,270663,252069,,,,,,
Female,65-79 years,Unknown,158266,84426,70127,,,,,,
Female,65-79 years,White,1309507,624937,573942,,,,,,
Female,80+ years,Asian,18437,8887,7898,,,,,,
Female,80+ years,Black,47293,23540,20977,,,,,,
Female,80+ years,Hispanic,156020,77210,67826,,,,,,
Female,80+ years,Other,216442,96183,87684,,,,,,
Female,80+ years,Unknown,59039,32085,25422,,,,,,
Female,80+ years,White,380465,182815,166523,,,,,,
Female,Unknown,Asian,146,106,46,,,,,,
Female,Unknown,Black,244,185,70,,,,,,
Female,Unknown,Hispanic,1390,1077,372,,,,,,
Female,Unknown,Other,566,383,188,,,,,,
Female,Unknown,Unknown,883,752,143,,,,,,
Female,Unknown,White,1014,754,302,,,,,,
Male,12-15 years,Asian,46114,24555,21537,,,,,,
Male,12-15 years,Black,59756,32966,26737,,,,,,
Male,12-15 years,Hispanic,401999,224887,176836,,,,,,
Male,12-15 years,Other,192322,104010,88110,,,,,,
Male,12-15 years,Unknown,18923,11355,7565,,,,,,
Male,12-15 years,White,171917,94121,77653,,,,,,
Male,16-49 years,Asian,563254,306114,276220,,,,,,
Male,16-49 years,Black,599698,337698,279214,,,,,,
Male,16-49 years,Hispanic,3033790,1725023,1426646,,,,,,
Male,16-49 years,Other,1084381,598127,509923,,,,,,
Male,16-49 years,Unknown,401555,235922,182672,,,,,,
Male,16-49 years,White,2277715,1267431,1102729,,,,,,
Male,50-64 years,Asian,178017,91868,84328,,,,,,
Male,50-64 years,Black,325574,173910,153270,,,,,,
Male,50-64 years,Hispanic,1099075,584119,516662,,,,,,
Male,50-64 years,Other,513844,257331,233528,,,,,,
Male,50-64 years,Unknown,196459,110293,90009,,,,,,
Male,50-64 years,White,1381653,734953,662723,,,,,,
Male,65-79 years,Asian,83256,39115,35365,,,,,,
Male,65-79 years,Black,149681,73810,65979,,,,,,
Male,65-79 years,Hispanic,505003,246524,221585,,,,,,
Male,65-79 years,Other,493218,214912,198817,,,,,,
Male,65-79 years,Unknown,138270,74269,61189,,,,,,
Male,65-79 years,White,1137210,546140,498817,,,,,,
Male,80+ years,Asian,14680,6863,6159,,,,,,
Male,80+ years,Black,21914,10955,9493,,,,,,
Male,80+ years,Hispanic,94391,46341,40717,,,,,,
Male,80+ years,Other,128119,55891,50682,,,,,,
Male,80+ years,Unknown,37537,20475,15941,,,,,,
Male,80+ years,White,273545,129970,117432,,,,,,
Male,Unknown,Asian,146,105,44,,,,,,
Male,Unknown,Black,191,144,60,,,,,,
Male,Unknown,Hispanic,1418,1094,407,,,,,,
Male,Unknown,Other,524,356,183,,,,,,
Male,Unknown,Unknown,636,538,110,,,,,,
Male,Unknown,White,942,705,278,,,,,,
Unknown,12-15 years,Asian,53,29,24,,,,,,
Unknown,12-15 years,Black,34,22,12,,,,,,
Unknown,12-15 years,Hispanic,150,105,47,,,,,,
Unknown,12-15 years,Other,85,59,26,,,,,,
Unknown,12-15 years,Unknown,81,53,28,,,,,,
Unknown,12-15 years,White,134,82,53,,,,,,
Unknown,16-49 years,Asian,2055,1152,984,,,,,,
Unknown,16-49 years,Black,1874,1085,894,,,,,,
Unknown,16-49 years,Hispanic,17396,10275,9234,,,,,,
Unknown,16-49 years,Other,18019,10435,8606,,,,,,
Unknown,16-49 years,Unknown,7000,4344,3020,,,,,,
Unknown,16-49 years,White,11889,6421,5795,,,,,,
Unknown,50-64 years,Asian,903,486,418,,,,,,
Unknown,50-64 years,Black,1037,584,494,,,,,,
Unknown,50-64 years,Hispanic,10987,5930,5456,,,,,,
Unknown,50-64 years,Other,13509,7565,6523,,,,,,
Unknown,50-64 years,Unknown,2695,1604,1188,,,,,,
Unknown,50-64 years,White,8500,4525,4145,,,,,,
Unknown,65-79 years,Asian,780,393,349,,,,,,
Unknown,65-79 years,Black,797,437,375,,,,,,
Unknown,65-79 years,Hispanic,5305,2879,2510,,,,,,
Unknown,65-79 years,Other,7617,4253,3527,,,,,,
Unknown,65-79 years,Unknown,1803,1051,750,,,,,,
Unknown,65-79 years,White,6549,3469,3098,,,,,,
Unknown,80+ years,Asian,176,88,76,,,,,,
Unknown,80+ years,Black,144,86,62,,,,,,
Unknown,80+ years,Hispanic,1068,581,501,,,,,,
Unknown,80+ years,Other,1693,996,727,,,,,,
Unknown,80+ years,Unknown,494,309,181,,,,,,
Unknown,80+ years,White,1486,796,694,,,,,,
Unknown,Unknown,Asian,1,1,0,,,,,,
Unknown,Unknown,Hispanic,10,9,2,,,,,,
Unknown,Unknown,Other,79,74,7,,,,,,
Unknown,Unknown,Unknown,12,11,2,,,,,,
Unknown,Unknown,White,15,14,1,,,,,,
Grand Total,Total,Total,33610376,17796168,15491290,,,,,,
