Gender ,Agegrp,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with Booster Doses,,,,,
Male,16-49,Hispanic,3754542,1976105,1589682,365914,,,,,
Male,16-49,Other,1536407,744980,637613,221919,,,,,
Male,16-49,Unknown,394711,234177,162213,22923,,,,,
Male,16-49,White,2739101,1366164,1172847,347767,,,,,
Male,50-64,Asian,216688,94721,83930,45876,,,,,
Male,50-64,Black,403432,183143,161442,74173,,,,,
Male,50-64,Hispanic,1394269,646701,553847,239602,,,,,
Male,50-64,Other,784066,334619,303418,170114,,,,,
Male,50-64,Unknown,173954,96067,69143,17462,,,,,
Male,50-64,White,1671470,768840,685069,297878,,,,,
Male,65-79,Asian,96838,40930,34919,22456,,,,,
Male,65-79,Black,182519,76596,67980,42755,,,,,
Male,65-79,Hispanic,634309,271511,233670,142280,,,,,
Male,65-79,Other,692764,268340,248692,184810,,,,,
Male,65-79,Unknown,110240,57996,41142,14251,,,,,
Male,65-79,White,1336420,562616,505741,303586,,,,,
Male,80+,Asian,16961,7112,6142,4011,,,,,
Male,80+,Black,26550,11357,9769,6136,,,,,
Male,80+,Hispanic,117839,50936,42990,26246,,,,,
Male,80+,Other,173148,66848,61291,46629,,,,,
Male,80+,Unknown,29907,16093,10865,3530,,,,,
Male,80+,White,324823,134521,119709,77704,,,,,
Male,Unknown,Asian,146,103,46,,,,,,
Male,Unknown,Black,143,115,36,,,,,,
Male,Unknown,Hispanic,1286,1090,263,10,,,,,
Male,Unknown,Other,212,166,58,,,,,,
Male,Unknown,Unknown,583,505,88,0,,,,,
Male,Unknown,White,672,527,181,6,,,,,
Unknown,2022-05-11 00:00:00,Asian,38,25,13,0,,,,,
Unknown,2022-05-11 00:00:00,Black,11,7,4,0,,,,,
Unknown,2022-05-11 00:00:00,Hispanic,720,652,68,0,,,,,
Unknown,2022-05-11 00:00:00,Other,83,63,20,0,,,,,
Unknown,2022-05-11 00:00:00,Unknown,135,91,44,0,,,,,
Unknown,2022-05-11 00:00:00,White,45,35,10,0,,,,,
Unknown,2022-12-15 00:00:00,Asian,30,16,11,,,,,,
Unknown,2022-12-15 00:00:00,Black,34,21,13,0,,,,,
Unknown,2022-12-15 00:00:00,Hispanic,547,482,67,0,,,,,
Unknown,2022-12-15 00:00:00,Other,107,73,32,,,,,,
Unknown,2022-12-15 00:00:00,Unknown,145,120,24,,,,,,
Unknown,2022-12-15 00:00:00,White,123,77,43,,,,,,
Unknown,16-49,Asian,1480,826,643,105,,,,,
Unknown,16-49,Black,1615,921,721,67,,,,,
Unknown,16-49,Hispanic,13211,8137,6582,525,,,,,
Unknown,16-49,Other,10858,6619,4694,382,,,,,
Unknown,16-49,Unknown,5834,3598,2348,206,,,,,
Unknown,16-49,White,7599,4204,3485,258,,,,,
Unknown,50-64,Asian,635,331,269,60,,,,,
Unknown,50-64,Black,707,374,309,66,,,,,
Unknown,50-64,Hispanic,6512,3438,3012,426,,,,,
Unknown,50-64,Other,6786,3901,2959,347,,,,,
Unknown,50-64,Unknown,1942,1122,798,150,,,,,
Unknown,50-64,White,4231,2271,1932,179,,,,,
Unknown,65-79,Asian,459,221,183,60,,,,,
Unknown,65-79,Black,415,217,175,44,,,,,
Unknown,65-79,Hispanic,3214,1668,1400,260,,,,,
Unknown,65-79,Other,4123,2338,1690,271,,,,,
Unknown,65-79,Unknown,1222,671,469,103,,,,,
Unknown,65-79,White,3185,1695,1399,160,,,,,
Unknown,80+,Asian,110,57,44,9,,,,,
Unknown,80+,Black,98,56,37,11,,,,,
Unknown,80+,Hispanic,738,392,319,51,,,,,
Unknown,80+,Other,1008,631,366,46,,,,,
Unknown,80+,Unknown,394,244,134,21,,,,,
Unknown,80+,White,864,476,360,52,,,,,
Unknown,Unknown,Asian,1,1,0,0,,,,,
Unknown,Unknown,Hispanic,7,7,1,0,,,,,
Unknown,Unknown,Other,78,72,7,0,,,,,
Unknown,Unknown,Unknown,15,14,2,0,,,,,
Unknown,Unknown,White,18,17,1,0,,,,,
Grand Total,Total,Total,43313881,20672298,17450578,6554891,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
