Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with Booster Doses,,,,,
Female,2022-05-11 00:00:00,Asian,47532,27154,20344,34,,,,,
Female,2022-05-11 00:00:00,Black,33909,20809,13090,13,,,,,
Female,2022-05-11 00:00:00,Hispanic,285451,182486,102838,154,,,,,
Female,2022-05-11 00:00:00,Other,131169,78068,52996,120,,,,,
Female,2022-05-11 00:00:00,Unknown,25053,16943,8104,7,,,,,
Female,2022-05-11 00:00:00,White,111641,65656,45921,78,,,,,
Female,2022-12-15 00:00:00,Asian,49224,24523,21488,3221,,,,,
Female,2022-12-15 00:00:00,Black,68841,36932,29951,1962,,,,,
Female,2022-12-15 00:00:00,Hispanic,490911,267570,208671,14747,,,,,
Female,2022-12-15 00:00:00,Other,228832,117347,99891,11609,,,,,
Female,2022-12-15 00:00:00,Unknown,21287,12983,7949,357,,,,,
Female,2022-12-15 00:00:00,White,187985,97808,81532,8671,,,,,
Female,16-49,Asian,692743,317340,276004,113618,,,,,
Female,16-49,Black,887047,447160,375176,87093,,,,,
Female,16-49,Hispanic,4010033,2043303,1703944,403350,,,,,
Female,16-49,Other,1656967,780744,681965,243925,,,,,
Female,16-49,Unknown,446702,249793,183534,29013,,,,,
Female,16-49,White,2937024,1437306,1242452,371721,,,,,
Female,50-64,Asian,229619,101151,88830,45067,,,,,
Female,50-64,Black,469703,209756,188215,84437,,,,,
Female,50-64,Hispanic,1479160,680859,587916,250143,,,,,
Female,50-64,Other,913817,384638,352274,198673,,,,,
Female,50-64,Unknown,200169,106603,79405,21097,,,,,
Female,50-64,White,1763220,800278,719527,312673,,,,,
Female,65-79,Asian,111582,47935,41125,24385,,,,,
Female,65-79,Black,259753,108272,98581,58334,,,,,
Female,65-79,Hispanic,772345,335041,289078,162054,,,,,
Female,65-79,Other,854367,331668,309719,223022,,,,,
Female,65-79,Unknown,125878,65841,47887,15339,,,,,
Female,65-79,White,1510174,634718,576759,335096,,,,,
Female,80+,Asian,20952,9116,7769,4501,,,,,
Female,80+,Black,56544,24100,21549,12376,,,,,
Female,80+,Hispanic,188090,83015,70655,37961,,,,,
Female,80+,Other,281790,110843,102410,70974,,,,,
Female,80+,Unknown,45826,24380,17381,4985,,,,,
Female,80+,White,449404,188094,170124,101516,,,,,
Female,Unknown,Asian,119,90,35,0,,,,,
Female,Unknown,Black,177,144,42,,,,,,
Female,Unknown,Hispanic,1073,896,239,,,,,,
Female,Unknown,Other,207,165,45,0,,,,,
Female,Unknown,Unknown,809,701,120,,,,,,
Female,Unknown,White,712,564,186,6,,,,,
Male,2022-05-11 00:00:00,Asian,50057,28648,21375,34,,,,,
Male,2022-05-11 00:00:00,Black,34203,21075,13113,20,,,,,
Male,2022-05-11 00:00:00,Hispanic,288627,184631,103887,137,,,,,
Male,2022-05-11 00:00:00,Other,134117,79959,54054,123,,,,,
Male,2022-05-11 00:00:00,Unknown,25979,17674,8299,9,,,,,
Male,2022-05-11 00:00:00,White,116325,68255,47996,96,,,,,
Male,2022-12-15 00:00:00,Asian,50532,25227,22078,3230,,,,,
Male,2022-12-15 00:00:00,Black,67901,36482,29478,1948,,,,,
Male,2022-12-15 00:00:00,Hispanic,486217,267646,204522,14119,,,,,
Male,2022-12-15 00:00:00,Other,229347,118040,99920,11412,,,,,
Male,2022-12-15 00:00:00,Unknown,22164,13656,8189,325,,,,,
Male,2022-12-15 00:00:00,White,189596,99297,81913,8413,,,,,
Male,16-49,Asian,671518,321747,279418,104516,,,,,
Male,16-49,Black,708754,368697,303609,64029,,,,,
Male,16-49,Hispanic,3569175,1899110,1538818,301999,,,,,
Male,16-49,Other,1474736,724535,619312,196866,,,,,
Male,16-49,Unknown,387731,229505,162157,19942,,,,,
Male,16-49,White,2672716,1348150,1155228,314755,,,,,
Male,50-64,Asian,212404,93830,83517,42677,,,,,
Male,50-64,Black,391633,181797,159388,65735,,,,,
Male,50-64,Hispanic,1335919,629650,542595,208547,,,,,
Male,50-64,Other,755466,326658,295980,156334,,,,,
Male,50-64,Unknown,174865,96991,70808,15860,,,,,
Male,50-64,White,1641136,764110,679999,276717,,,,,
Male,65-79,Asian,95134,40513,34772,21323,,,,,
Male,65-79,Black,178489,76237,67395,39655,,,,,
Male,65-79,Hispanic,611578,265593,229481,129417,,,,,
Male,65-79,Other,673767,263572,243763,175289,,,,,
Male,65-79,Unknown,113103,59608,42899,13815,,,,,
Male,65-79,White,1317531,560407,503096,289418,,,,,
Male,80+,Asian,16676,7065,6106,3809,,,,,
Male,80+,Black,26023,11297,9701,5735,,,,,
Male,80+,Hispanic,113744,49827,42228,23973,,,,,
Male,80+,Other,169207,65970,60309,44520,,,,,
Male,80+,Unknown,30561,16430,11244,3476,,,,,
Male,80+,White,320201,133945,118996,74354,,,,,
Male,Unknown,Asian,123,92,35,0,,,,,
Male,Unknown,Black,131,106,33,,,,,,
Male,Unknown,Hispanic,1017,847,241,,,,,,
Male,Unknown,Other,197,155,55,,,,,,
Male,Unknown,Unknown,571,495,85,0,,,,,
Male,Unknown,White,647,511,174,,,,,,
Unknown,2022-05-11 00:00:00,Asian,31,22,9,0,,,,,
Unknown,2022-05-11 00:00:00,Black,7,5,2,0,,,,,
Unknown,2022-05-11 00:00:00,Hispanic,108,74,34,0,,,,,
Unknown,2022-05-11 00:00:00,Other,66,51,15,0,,,,,
Unknown,2022-05-11 00:00:00,Unknown,123,89,34,0,,,,,
Unknown,2022-05-11 00:00:00,White,38,30,8,0,,,,,
Unknown,2022-12-15 00:00:00,Asian,36,19,14,,,,,,
Unknown,2022-12-15 00:00:00,Black,32,20,12,0,,,,,
Unknown,2022-12-15 00:00:00,Hispanic,239,191,50,0,,,,,
Unknown,2022-12-15 00:00:00,Other,98,66,31,,,,,,
Unknown,2022-12-15 00:00:00,Unknown,84,59,24,,,,,,
Unknown,2022-12-15 00:00:00,White,122,77,45,,,,,,
Unknown,16-49,Asian,1524,855,669,96,,,,,
Unknown,16-49,Black,1651,944,746,59,,,,,
Unknown,16-49,Hispanic,13194,7950,6821,450,,,,,
Unknown,16-49,Other,11391,6907,4985,356,,,,,
Unknown,16-49,Unknown,5968,3680,2432,180,,,,,
Unknown,16-49,White,7968,4411,3675,243,,,,,
Unknown,50-64,Asian,652,342,281,55,,,,,
Unknown,50-64,Black,742,396,327,61,,,,,
Unknown,50-64,Hispanic,6893,3640,3246,382,,,,,
Unknown,50-64,Other,7286,4182,3218,329,,,,,
Unknown,50-64,Unknown,2034,1179,847,138,,,,,
Unknown,50-64,White,4536,2437,2087,171,,,,,
Unknown,65-79,Asian,513,248,209,61,,,,,
Unknown,65-79,Black,490,255,210,46,,,,,
Unknown,65-79,Hispanic,3481,1819,1547,234,,,,,
Unknown,65-79,Other,4448,2517,1850,267,,,,,
Unknown,65-79,Unknown,1300,715,507,102,,,,,
Unknown,65-79,White,3530,1879,1574,150,,,,,
Unknown,80+,Asian,115,60,48,7,,,,,
Unknown,80+,Black,105,60,41,11,,,,,
Unknown,80+,Hispanic,770,409,337,48,,,,,
Unknown,80+,Other,1079,668,401,45,,,,,
Unknown,80+,Unknown,404,248,139,22,,,,,
Unknown,80+,White,934,513,396,50,,,,,
Unknown,Unknown,Asian,1,1,0,0,,,,,
Unknown,Unknown,Hispanic,7,7,1,0,,,,,
Unknown,Unknown,Other,75,70,6,0,,,,,
Unknown,Unknown,Unknown,15,14,2,0,,,,,
Unknown,Unknown,White,18,17,1,0,,,,,
Grand Total,Total,Total,41489767,20017959,16918868,5888548,,,,,
