Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,,,,,,
Female,12-15 years,Asian,20324,15010,5321,,,,,,
Female,12-15 years,Black,13569,10348,3223,,,,,,
Female,12-15 years,Hispanic,97401,71765,25667,,,,,,
Female,12-15 years,Other,43811,31750,12069,,,,,,
Female,12-15 years,Unknown,6904,5259,1647,,,,,,
Female,12-15 years,White,58840,41538,17305,,,,,,
Female,16-49 years,Asian,507133,280444,240181,,,,,,
Female,16-49 years,Black,451573,261277,207470,,,,,,
Female,16-49 years,Hispanic,2201462,1272566,1015226,,,,,,
Female,16-49 years,Other,536910,310243,249934,,,,,,
Female,16-49 years,Unknown,486779,279371,220857,,,,,,
Female,16-49 years,White,1851350,1047982,888098,,,,,,
Female,50-64 years,Asian,178315,97569,86162,,,,,,
Female,50-64 years,Black,305037,170614,145733,,,,,,
Female,50-64 years,Hispanic,950923,531467,452844,,,,,,
Female,50-64 years,Other,251447,140288,119991,,,,,,
Female,50-64 years,Unknown,278774,157107,128978,,,,,,
Female,50-64 years,White,1263590,702176,618354,,,,,,
Female,65-79 years,Asian,89301,48104,43073,,,,,,
Female,65-79 years,Black,186062,101866,89381,,,,,,
Female,65-79 years,Hispanic,497816,271345,238634,,,,,,
Female,65-79 years,Other,214102,117016,100570,,,,,,
Female,65-79 years,Unknown,244161,134100,114070,,,,,,
Female,65-79 years,White,1143973,618489,557860,,,,,,
Female,80+ years,Asian,16321,8921,7840,,,,,,
Female,80+ years,Black,39717,22022,19096,,,,,,
Female,80+ years,Hispanic,120309,66457,56979,,,,,,
Female,80+ years,Other,103053,57456,46455,,,,,,
Female,80+ years,Unknown,89111,50118,40136,,,,,,
Female,80+ years,White,323850,175781,157552,,,,,,
Female,Unknown,Asian,87,71,22,,,,,,
Female,Unknown,Black,138,113,36,,,,,,
Female,Unknown,Hispanic,792,642,187,,,,,,
Female,Unknown,Other,158,125,36,,,,,,
Female,Unknown,Unknown,839,723,126,,,,,,
Female,Unknown,White,597,484,152,,,,,,
Male,12-15 years,Asian,20575,15249,5327,,,,,,
Male,12-15 years,Black,13310,10071,3244,,,,,,
Male,12-15 years,Hispanic,92377,67947,24448,,,,,,
Male,12-15 years,Other,43331,31348,11990,,,,,,
Male,12-15 years,Unknown,6962,5316,1650,,,,,,
Male,12-15 years,White,58281,41244,17046,,,,,,
Male,16-49 years,Asian,481694,269572,229960,,,,,,
Male,16-49 years,Black,350598,207298,160867,,,,,,
Male,16-49 years,Hispanic,1844351,1088890,845604,,,,,,
Male,16-49 years,Other,478087,282395,224655,,,,,,
Male,16-49 years,Unknown,353632,208752,160273,,,,,,
Male,16-49 years,White,1653093,950011,797549,,,,,,
Male,50-64 years,Asian,163074,89596,79160,,,,,,
Male,50-64 years,Black,243054,138721,116583,,,,,,
Male,50-64 years,Hispanic,830082,470786,394389,,,,,,
Male,50-64 years,Other,210564,119326,101207,,,,,,
Male,50-64 years,Unknown,213588,122908,98328,,,,,,
Male,50-64 years,White,1140545,640017,560847,,,,,,
Male,65-79 years,Asian,75523,40645,36375,,,,,,
Male,65-79 years,Black,122896,67884,59289,,,,,,
Male,65-79 years,Hispanic,386198,211629,185432,,,,,,
Male,65-79 years,Other,171058,93653,80744,,,,,,
Male,65-79 years,Unknown,205376,113054,96075,,,,,,
Male,65-79 years,White,979274,530094,479164,,,,,,
Male,80+ years,Asian,13063,7083,6288,,,,,,
Male,80+ years,Black,18238,10161,8732,,,,,,
Male,80+ years,Hispanic,72299,39909,34361,,,,,,
Male,80+ years,Other,53517,29747,24325,,,,,,
Male,80+ years,Unknown,55809,31322,25274,,,,,,
Male,80+ years,White,232373,125620,113169,,,,,,
Male,Unknown,Asian,84,65,22,,,,,,
Male,Unknown,Black,99,78,30,,,,,,
Male,Unknown,Hispanic,743,597,193,,,,,,
Male,Unknown,Other,131,108,33,,,,,,
Male,Unknown,Unknown,587,506,89,,,,,,
Male,Unknown,White,545,450,130,,,,,,
Unknown,12-15 years,Asian,45,33,12,,,,,,
Unknown,12-15 years,Black,15,14,1,,,,,,
Unknown,12-15 years,Hispanic,66,56,10,,,,,,
Unknown,12-15 years,Other,38,32,6,,,,,,
Unknown,12-15 years,Unknown,63,55,8,,,,,,
Unknown,12-15 years,White,97,77,21,,,,,,
Unknown,16-49 years,Asian,2217,1258,1051,,,,,,
Unknown,16-49 years,Black,1753,1020,832,,,,,,
Unknown,16-49 years,Hispanic,17775,10010,8831,,,,,,
Unknown,16-49 years,Other,22166,12765,10543,,,,,,
Unknown,16-49 years,Unknown,7134,4428,3081,,,,,,
Unknown,16-49 years,White,14270,7642,6936,,,,,,
Unknown,50-64 years,Asian,1123,620,528,,,,,,
Unknown,50-64 years,Black,1295,734,617,,,,,,
Unknown,50-64 years,Hispanic,14258,7688,7027,,,,,,
Unknown,50-64 years,Other,19668,10872,9612,,,,,,
Unknown,50-64 years,Unknown,3206,1917,1429,,,,,,
Unknown,50-64 years,White,13334,7054,6531,,,,,,
Unknown,65-79 years,Asian,1899,989,915,,,,,,
Unknown,65-79 years,Black,1608,871,768,,,,,,
Unknown,65-79 years,Hispanic,8269,4473,3956,,,,,,
Unknown,65-79 years,Other,15123,8250,7242,,,,,,
Unknown,65-79 years,Unknown,2676,1545,1161,,,,,,
Unknown,65-79 years,White,16146,8435,7823,,,,,,
Unknown,80+ years,Asian,341,180,162,,,,,,
Unknown,80+ years,Black,270,150,127,,,,,,
Unknown,80+ years,Hispanic,1508,827,715,,,,,,
Unknown,80+ years,Other,3076,1737,1402,,,,,,
Unknown,80+ years,Unknown,703,430,284,,,,,,
Unknown,80+ years,White,3198,1684,1549,,,,,,
Unknown,Unknown,Asian,1,1,0,,,,,,
Unknown,Unknown,Hispanic,7,7,1,,,,,,
Unknown,Unknown,Other,80,75,7,,,,,,
Unknown,Unknown,Unknown,14,12,3,,,,,,
Unknown,Unknown,White,11,11,0,,,,,,
Grand Total,Total,Total,23332993,13258611,10977308,,,,,,
