Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with Booster Doses,,,,,
Female,2022-05-11 00:00:00,Asian,48283,27395,20852,36,,,,,
Female,2022-05-11 00:00:00,Black,35090,21209,13869,15,,,,,
Female,2022-05-11 00:00:00,Hispanic,298935,188891,109903,167,,,,,
Female,2022-05-11 00:00:00,Other,134817,79425,55286,122,,,,,
Female,2022-05-11 00:00:00,Unknown,25889,17317,8564,9,,,,,
Female,2022-05-11 00:00:00,White,114138,66535,47531,87,,,,,
Female,2022-12-15 00:00:00,Asian,49415,24537,21511,3375,,,,,
Female,2022-12-15 00:00:00,Black,69368,37076,30187,2109,,,,,
Female,2022-12-15 00:00:00,Hispanic,496421,269556,210565,16380,,,,,
Female,2022-12-15 00:00:00,Other,230433,117784,100388,12277,,,,,
Female,2022-12-15 00:00:00,Unknown,21371,13028,7961,384,,,,,
Female,2022-12-15 00:00:00,White,188869,97924,81756,9215,,,,,
Female,16-49,Asian,694706,317676,276159,115100,,,,,
Female,16-49,Black,891862,448428,376706,89132,,,,,
Female,16-49,Hispanic,4038030,2052400,1711393,415459,,,,,
Female,16-49,Other,1665774,783339,684551,247657,,,,,
Female,16-49,Unknown,446675,249664,183186,29466,,,,,
Female,16-49,White,2946446,1439304,1244823,376922,,,,,
Female,50-64,Asian,230263,101259,88876,45558,,,,,
Female,50-64,Black,471564,209955,188509,85804,,,,,
Female,50-64,Hispanic,1488729,683588,589585,255431,,,,,
Female,50-64,Other,918041,385775,353326,200760,,,,,
Female,50-64,Unknown,199987,106473,79098,21344,,,,,
Female,50-64,White,1767649,800800,720147,315997,,,,,
Female,65-79,Asian,111810,47985,41128,24558,,,,,
Female,65-79,Black,260518,108307,98642,59008,,,,,
Female,65-79,Hispanic,776396,336091,289700,164468,,,,,
Female,65-79,Other,857600,332503,310529,224645,,,,,
Female,65-79,Unknown,125542,65628,47624,15463,,,,,
Female,65-79,White,1512907,634871,576974,337474,,,,,
Female,80+,Asian,20994,9125,7770,4530,,,,,
Female,80+,Black,56685,24104,21561,12501,,,,,
Female,80+,Hispanic,189141,83278,70834,38578,,,,,
Female,80+,Other,282566,111011,102574,71420,,,,,
Female,80+,Unknown,45759,24331,17318,5025,,,,,
Female,80+,White,450249,188161,170170,102257,,,,,
Female,Unknown,Asian,123,92,36,,,,,,
Female,Unknown,Black,178,145,42,,,,,,
Female,Unknown,Hispanic,1076,899,239,,,,,,
Female,Unknown,Other,207,165,45,0,,,,,
Female,Unknown,Unknown,811,703,120,,,,,,
Female,Unknown,White,717,567,187,7,,,,,
Male,2022-05-11 00:00:00,Asian,50814,28859,21920,35,,,,,
Male,2022-05-11 00:00:00,Black,35447,21498,13930,24,,,,,
Male,2022-05-11 00:00:00,Hispanic,302218,190973,111107,165,,,,,
Male,2022-05-11 00:00:00,Other,137892,81399,56383,129,,,,,
Male,2022-05-11 00:00:00,Unknown,26915,18087,8819,11,,,,,
Male,2022-05-11 00:00:00,White,118782,69064,49638,100,,,,,
Male,2022-12-15 00:00:00,Asian,50750,25255,22121,3377,,,,,
Male,2022-12-15 00:00:00,Black,68355,36598,29683,2081,,,,,
Male,2022-12-15 00:00:00,Hispanic,491807,269786,206452,15641,,,,,
Male,2022-12-15 00:00:00,Other,231009,118510,100453,12071,,,,,
Male,2022-12-15 00:00:00,Unknown,22186,13642,8203,348,,,,,
Male,2022-12-15 00:00:00,White,190510,99435,82151,8951,,,,,
Male,16-49,Asian,674003,322530,279880,105979,,,,,
Male,16-49,Black,712845,369799,304952,65732,,,,,
Male,16-49,Hispanic,3593281,1907389,1545642,311643,,,,,
Male,16-49,Other,1482831,727130,621775,200139,,,,,
Male,16-49,Unknown,388653,230028,162198,20346,,,,,
Male,16-49,White,2681673,1350238,1157586,319537,,,,,
Male,50-64,Asian,212964,93947,83586,43089,,,,,
Male,50-64,Black,393353,182013,159680,66957,,,,,
Male,50-64,Hispanic,1344562,631957,544171,213454,,,,,
Male,50-64,Other,759285,327729,296966,158175,,,,,
Male,50-64,Unknown,174907,96950,70610,16135,,,,,
Male,50-64,White,1645569,764709,680712,279892,,,,,
Male,65-79,Asian,95305,40543,34776,21460,,,,,
Male,65-79,Black,179007,76281,67451,40077,,,,,
Male,65-79,Hispanic,614828,266357,229992,131413,,,,,
Male,65-79,Other,676162,264231,244379,176443,,,,,
Male,65-79,Unknown,112797,59395,42663,13940,,,,,
Male,65-79,White,1320024,560665,503359,291411,,,,,
Male,80+,Asian,16690,7062,6103,3827,,,,,
Male,80+,Black,26110,11310,9719,5793,,,,,
Male,80+,Hispanic,114289,49961,42310,24307,,,,,
Male,80+,Other,169651,66072,60409,44767,,,,,
Male,80+,Unknown,30521,16415,11203,3491,,,,,
Male,80+,White,320850,134025,119076,74850,,,,,
Male,Unknown,Asian,124,92,36,0,,,,,
Male,Unknown,Black,134,108,34,,,,,,
Male,Unknown,Hispanic,1026,852,243,7,,,,,
Male,Unknown,Other,203,159,57,,,,,,
Male,Unknown,Unknown,572,496,85,0,,,,,
Male,Unknown,White,646,510,174,,,,,,
Unknown,2022-05-11 00:00:00,Asian,31,22,9,0,,,,,
Unknown,2022-05-11 00:00:00,Black,7,5,2,0,,,,,
Unknown,2022-05-11 00:00:00,Hispanic,112,77,35,0,,,,,
Unknown,2022-05-11 00:00:00,Other,68,52,16,0,,,,,
Unknown,2022-05-11 00:00:00,Unknown,127,91,36,0,,,,,
Unknown,2022-05-11 00:00:00,White,41,33,8,0,,,,,
Unknown,2022-12-15 00:00:00,Asian,34,18,13,,,,,,
Unknown,2022-12-15 00:00:00,Black,32,20,12,0,,,,,
