Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with Booster Doses,,,,,
Female,2022-05-11 00:00:00,Asian,48858,27525,21295,38,,,,,
Female,2022-05-11 00:00:00,Black,35755,21381,14362,15,,,,,
Female,2022-05-11 00:00:00,Hispanic,306158,192114,113896,174,,,,,
Female,2022-05-11 00:00:00,Other,137029,80113,56803,129,,,,,
Female,2022-05-11 00:00:00,Unknown,26255,17493,8754,9,,,,,
Female,2022-05-11 00:00:00,White,115537,66954,48508,90,,,,,
Female,2022-12-15 00:00:00,Asian,49623,24551,21557,3523,,,,,
Female,2022-12-15 00:00:00,Black,69676,37149,30304,2227,,,,,
Female,2022-12-15 00:00:00,Hispanic,499659,270708,211709,17322,,,,,
Female,2022-12-15 00:00:00,Other,231584,118022,100714,12864,,,,,
Female,2022-12-15 00:00:00,Unknown,21476,13069,8003,406,,,,,
Female,2022-12-15 00:00:00,White,189595,98019,81955,9647,,,,,
Female,16-49,Asian,695863,317878,276270,115947,,,,,
Female,16-49,Black,894041,448962,377432,90074,,,,,
Female,16-49,Hispanic,4051275,2057258,1714501,420878,,,,,
Female,16-49,Other,1669725,784519,685567,249436,,,,,
Female,16-49,Unknown,446893,249846,183078,29622,,,,,
Female,16-49,White,2950916,1440263,1245967,379324,,,,,
Female,50-64,Asian,230513,101318,88874,45748,,,,,
Female,50-64,Black,472248,210031,188625,86295,,,,,
Female,50-64,Hispanic,1492879,685015,590292,257485,,,,,
Female,50-64,Other,919673,386205,353714,201605,,,,,
Female,50-64,Unknown,199938,106470,78965,21413,,,,,
Female,50-64,White,1769366,800993,720397,317279,,,,,
Female,65-79,Asian,111936,48026,41148,24623,,,,,
Female,65-79,Black,260730,108306,98652,59209,,,,,
Female,65-79,Hispanic,777849,336550,289966,165200,,,,,
Female,65-79,Other,858304,332643,310686,225060,,,,,
Female,65-79,Unknown,125479,65581,47567,15505,,,,,
Female,65-79,White,1513688,634937,577021,338145,,,,,
Female,80+,Asian,21013,9130,7772,4542,,,,,
Female,80+,Black,56732,24108,21562,12543,,,,,
Female,80+,Hispanic,189411,83339,70873,38749,,,,,
Female,80+,Other,282758,111056,102615,71526,,,,,
Female,80+,Unknown,45759,24338,17307,5028,,,,,
Female,80+,White,450461,188177,170184,102446,,,,,
Female,Unknown,Asian,123,92,36,,,,,,
Female,Unknown,Black,178,145,42,,,,,,
Female,Unknown,Hispanic,1079,902,239,,,,,,
Female,Unknown,Other,207,165,45,0,,,,,
Female,Unknown,Unknown,812,704,120,,,,,,
Female,Unknown,White,718,568,187,7,,,,,
Male,2022-05-11 00:00:00,Asian,51421,28985,22399,37,,,,,
Male,2022-05-11 00:00:00,Black,36079,21687,14373,24,,,,,
Male,2022-05-11 00:00:00,Hispanic,309328,194220,114957,177,,,,,
Male,2022-05-11 00:00:00,Other,140075,82091,57872,131,,,,,
Male,2022-05-11 00:00:00,Unknown,27313,18263,9041,11,,,,,
Male,2022-05-11 00:00:00,White,120144,69523,50538,103,,,,,
Male,2022-12-15 00:00:00,Asian,50973,25277,22175,3524,,,,,
Male,2022-12-15 00:00:00,Black,68625,36643,29799,2190,,,,,
Male,2022-12-15 00:00:00,Hispanic,494890,270910,207542,16511,,,,,
Male,2022-12-15 00:00:00,Other,232144,118763,100780,12626,,,,,
Male,2022-12-15 00:00:00,Unknown,22272,13675,8239,365,,,,,
Male,2022-12-15 00:00:00,White,191199,99535,82338,9353,,,,,
Male,16-49,Asian,675331,322914,280059,106833,,,,,
Male,16-49,Black,714395,370177,305541,66335,,,,,
Male,16-49,Hispanic,3605314,1911777,1548833,316289,,,,,
Male,16-49,Other,1486509,728301,622784,201703,,,,,
Male,16-49,Unknown,389194,230421,162232,20482,,,,,
Male,16-49,White,2685751,1351250,1158669,321633,,,,,
Male,50-64,Asian,213276,94008,83615,43325,,,,,
Male,50-64,Black,394000,182101,159830,67364,,,,,
Male,50-64,Hispanic,1348773,633191,544927,215694,,,,,
Male,50-64,Other,760721,328126,297314,158898,,,,,
Male,50-64,Unknown,175009,96994,70552,16240,,,,,
Male,50-64,White,1647281,764962,680974,281120,,,,,
Male,65-79,Asian,95363,40558,34769,21510,,,,,
Male,65-79,Black,179196,76304,67483,40212,,,,,
Male,65-79,Hispanic,616062,266692,230231,132070,,,,,
Male,65-79,Other,676727,264354,244495,176783,,,,,
Male,65-79,Unknown,112773,59368,42608,13997,,,,,
Male,65-79,White,1320732,560727,503411,292012,,,,,
Male,80+,Asian,16705,7066,6108,3835,,,,,
Male,80+,Black,26127,11313,9720,5806,,,,,
Male,80+,Hispanic,114496,50025,42351,24408,,,,,
Male,80+,Other,169739,66086,60421,44830,,,,,
Male,80+,Unknown,30506,16408,11186,3499,,,,,
Male,80+,White,320981,134030,119083,74972,,,,,
Male,Unknown,Asian,125,92,37,0,,,,,
Male,Unknown,Black,134,108,34,,,,,,
Male,Unknown,Hispanic,1034,859,244,7,,,,,
Male,Unknown,Other,204,160,57,,,,,,
Male,Unknown,Unknown,573,496,86,0,,,,,
Male,Unknown,White,649,512,175,,,,,,
Unknown,2022-05-11 00:00:00,Asian,31,22,9,0,,,,,
Unknown,2022-05-11 00:00:00,Black,7,5,2,0,,,,,
Unknown,2022-05-11 00:00:00,Hispanic,114,78,36,0,,,,,
Unknown,2022-05-11 00:00:00,Other,69,53,16,0,,,,,
Unknown,2022-05-11 00:00:00,Unknown,131,93,38,0,,,,,
Unknown,2022-05-11 00:00:00,White,41,33,8,0,,,,,
Unknown,2022-12-15 00:00:00,Asian,32,17,12,,,,,,
Unknown,2022-12-15 00:00:00,Black,32,20,12,0,,,,,
Unknown,2022-12-15 00:00:00,Hispanic,268,217,53,0,,,,,
Unknown,2022-12-15 00:00:00,Other,100,67,32,,,,,,
Unknown,2022-12-15 00:00:00,Unknown,84,59,24,,,,,,
Unknown,2022-12-15 00:00:00,White,121,76,44,,,,,,
Unknown,16-49,Asian,1517,852,665,96,,,,,
Unknown,16-49,Black,1646,943,740,61,,,,,
Unknown,16-49,Hispanic,13174,7966,6761,468,,,,,
Unknown,16-49,Other,11341,6880,4951,367,,,,,
Unknown,16-49,Unknown,5944,3662,2416,187,,,,,
Unknown,16-49,White,7917,4383,3646,249,,,,,
Unknown,50-64,Asian,652,342,281,55,,,,,
Unknown,50-64,Black,743,394,328,63,,,,,
Unknown,50-64,Hispanic,6824,3598,3200,398,,,,,
Unknown,50-64,Other,7213,4138,3174,340,,,,,
Unknown,50-64,Unknown,2017,1167,834,144,,,,,
Unknown,50-64,White,4485,2410,2062,171,,,,,
Unknown,65-79,Asian,510,247,207,61,,,,,
Unknown,65-79,Black,483,251,206,47,,,,,
Unknown,65-79,Hispanic,3450,1794,1528,245,,,,,
Unknown,65-79,Other,4398,2488,1825,266,,,,,
Unknown,65-79,Unknown,1286,708,497,104,,,,,
Unknown,65-79,White,3487,1856,1549,154,,,,,
Unknown,80+,Asian,115,60,48,7,,,,,
Unknown,80+,Black,105,60,41,11,,,,,
Unknown,80+,Hispanic,761,405,332,48,,,,,
Unknown,80+,Other,1075,666,399,45,,,,,
Unknown,80+,Unknown,397,243,137,22,,,,,
Unknown,80+,White,927,508,392,51,,,,,
Unknown,Unknown,Asian,1,1,0,0,,,,,
Unknown,Unknown,Hispanic,7,7,1,0,,,,,
Unknown,Unknown,Other,75,70,6,0,,,,,
Unknown,Unknown,Unknown,15,14,2,0,,,,,
Unknown,Unknown,White,18,17,1,0,,,,,
Grand Total,Total,Total,41825528,20120445,17021961,6022725,,,,,
