Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,,,,,,
Female,12-15 years,Asian,31960,18362,13605,,,,,,
Female,12-15 years,Black,22881,13918,8965,,,,,,
Female,12-15 years,Hispanic,159584,95802,63816,,,,,,
Female,12-15 years,Other,72181,42751,29439,,,,,,
Female,12-15 years,Unknown,9483,6055,3430,,,,,,
Female,12-15 years,White,87165,50754,36416,,,,,,
Female,16-49 years,Asian,531444,288890,256443,,,,,,
Female,16-49 years,Black,495891,280080,233980,,,,,,
Female,16-49 years,Hispanic,2416196,1368231,1143039,,,,,,
Female,16-49 years,Other,605715,343451,288574,,,,,,
Female,16-49 years,Unknown,497741,283050,229534,,,,,,
Female,16-49 years,White,1957881,1091915,956173,,,,,,
Female,50-64 years,Asian,183432,99310,89651,,,,,,
Female,50-64 years,Black,320424,176736,155436,,,,,,
Female,50-64 years,Hispanic,1000152,551910,483048,,,,,,
Female,50-64 years,Other,274325,151062,132700,,,,,,
Female,50-64 years,Unknown,280445,156767,131465,,,,,,
Female,50-64 years,White,1306614,719641,646652,,,,,,
Female,65-79 years,Asian,90664,48541,44045,,,,,,
Female,65-79 years,Black,192045,104105,93280,,,,,,
Female,65-79 years,Hispanic,515633,278947,249282,,,,,,
Female,65-79 years,Other,228957,123175,109508,,,,,,
Female,65-79 years,Unknown,241912,131994,114090,,,,,,
Female,65-79 years,White,1169278,628011,574955,,,,,,
Female,80+ years,Asian,16618,9034,8032,,,,,,
Female,80+ years,Black,40922,22482,19887,,,,,,
Female,80+ years,Hispanic,124440,68260,59418,,,,,,
Female,80+ years,Other,113446,61374,52968,,,,,,
Female,80+ years,Unknown,89608,49448,41347,,,,,,
Female,80+ years,White,330552,178324,162090,,,,,,
Female,Unknown,Asian,96,76,26,,,,,,
Female,Unknown,Black,152,122,40,,,,,,
Female,Unknown,Hispanic,865,689,215,,,,,,
Female,Unknown,Other,171,131,43,,,,,,
Female,Unknown,Unknown,844,728,127,,,,,,
Female,Unknown,White,619,499,159,,,,,,
Male,12-15 years,Asian,32500,18686,13815,,,,,,
Male,12-15 years,Black,22183,13450,8740,,,,,,
Male,12-15 years,Hispanic,150961,90973,60012,,,,,,
Male,12-15 years,Other,70630,41611,29028,,,,,,
Male,12-15 years,Unknown,9713,6187,3530,,,,,,
Male,12-15 years,White,85734,49907,35838,,,,,,
Male,16-49 years,Asian,507724,280237,248361,,,,,,
Male,16-49 years,Black,389830,224433,184811,,,,,,
Male,16-49 years,Hispanic,2047666,1182524,968743,,,,,,
Male,16-49 years,Other,543795,314883,262955,,,,,,
Male,16-49 years,Unknown,366559,214768,169803,,,,,,
Male,16-49 years,White,1760196,995729,867769,,,,,,
Male,50-64 years,Asian,167836,91395,82562,,,,,,
Male,50-64 years,Black,258022,144844,126288,,,,,,
Male,50-64 years,Hispanic,881392,491841,426993,,,,,,
Male,50-64 years,Other,230887,129019,112756,,,,,,
Male,50-64 years,Unknown,216696,123508,101595,,,,,,
Male,50-64 years,White,1185017,658314,590844,,,,,,
Male,65-79 years,Asian,76629,40992,37166,,,,,,
Male,65-79 years,Black,127215,69555,62167,,,,,,
Male,65-79 years,Hispanic,400578,217627,194342,,,,,,
Male,65-79 years,Other,182032,98208,87371,,,,,,
Male,65-79 years,Unknown,203926,111623,96269,,,,,,
Male,65-79 years,White,1000695,538266,493888,,,,,,
Male,80+ years,Asian,13224,7133,6409,,,,,,
Male,80+ years,Black,18738,10356,9065,,,,,,
Male,80+ years,Hispanic,74660,40926,35775,,,,,,
Male,80+ years,Other,58153,31515,27228,,,,,,
Male,80+ years,Unknown,55880,30929,25778,,,,,,
Male,80+ years,White,236742,127328,116110,,,,,,
Male,Unknown,Asian,89,67,25,,,,,,
Male,Unknown,Black,111,84,37,,,,,,
Male,Unknown,Hispanic,843,665,232,,,,,,
Male,Unknown,Other,149,120,40,,,,,,
Male,Unknown,Unknown,586,503,93,,,,,,
Male,Unknown,White,558,458,137,,,,,,
Unknown,12-15 years,Asian,66,36,30,,,,,,
