Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,,,,,,
Female,12-15 years,Asian,42578,23451,19134,,,,,,
Female,12-15 years,Black,45732,28027,17707,,,,,,
Female,12-15 years,Hispanic,295408,179314,116155,,,,,,
Female,12-15 years,Other,134394,80274,54131,,,,,,
Female,12-15 years,Unknown,14926,9678,5249,,,,,,
Female,12-15 years,White,138510,82153,56367,,,,,,
Female,16-49 years,Asian,563548,305814,272071,,,,,,
Female,16-49 years,Black,609951,353866,275843,,,,,,
Female,16-49 years,Hispanic,2855576,1647277,1325995,,,,,,
Female,16-49 years,Other,781458,455175,358284,,,,,,
Female,16-49 years,Unknown,524454,303549,237445,,,,,,
Female,16-49 years,White,2217662,1265465,1054541,,,,,,
Female,50-64 years,Asian,188690,101822,92498,,,,,,
Female,50-64 years,Black,348339,193522,167149,,,,,,
Female,50-64 years,Hispanic,1070313,591492,514980,,,,,,
Female,50-64 years,Other,355466,197129,170157,,,,,,
Female,50-64 years,Unknown,279943,157807,130377,,,,,,
Female,50-64 years,White,1382769,770077,677722,,,,,,
Female,65-79 years,Asian,91828,49042,44754,,,,,,
Female,65-79 years,Black,199393,108215,96681,,,,,,
Female,65-79 years,Hispanic,537034,290239,259772,,,,,,
Female,65-79 years,Other,286861,154000,137566,,,,,,
Female,65-79 years,Unknown,231792,127002,109064,,,,,,
Female,65-79 years,White,1194122,643965,586005,,,,,,
Female,80+ years,Asian,16947,9176,8230,,,,,,
Female,80+ years,Black,42648,23462,20676,,,,,,
Female,80+ years,Hispanic,129697,71099,61965,,,,,,
Female,80+ years,Other,123706,66727,58051,,,,,,
Female,80+ years,Unknown,86839,48004,40065,,,,,,
Female,80+ years,White,339362,183421,166317,,,,,,
Female,Unknown,Asian,121,93,34,,,,,,
Female,Unknown,Black,181,145,46,,,,,,
Female,Unknown,Hispanic,1062,848,266,,,,,,
Female,Unknown,Other,266,195,74,,,,,,
Female,Unknown,Unknown,864,744,132,,,,,,
Female,Unknown,White,765,607,199,,,,,,
Male,12-15 years,Asian,43649,24083,19567,,,,,,
Male,12-15 years,Black,44938,27714,17232,,,,,,
Male,12-15 years,Hispanic,287738,176969,110817,,,,,,
Male,12-15 years,Other,134171,80838,53348,,,,,,
Male,12-15 years,Unknown,15481,10127,5359,,,,,,
Male,12-15 years,White,138662,83143,55535,,,,,,
Male,16-49 years,Asian,543234,302084,268734,,,,,,
Male,16-49 years,Black,488452,289287,222016,,,,,,
Male,16-49 years,Hispanic,2503412,1486299,1153650,,,,,,
Male,16-49 years,Other,723299,434028,333088,,,,,,
Male,16-49 years,Unknown,403019,243082,181893,,,,,,
Male,16-49 years,White,2011909,1167202,967843,,,,,,
Male,50-64 years,Asian,173159,94315,85856,,,,,,
Male,50-64 years,Black,287013,162793,138561,,,,,,
Male,50-64 years,Hispanic,963668,540309,463424,,,,,,
Male,50-64 years,Other,303105,171497,145285,,,,,,
Male,50-64 years,Unknown,222141,128454,103028,,,,,,
Male,50-64 years,White,1269456,715599,625954,,,,,,
Male,65-79 years,Asian,77374,41245,37684,,,,,,
Male,65-79 years,Black,133117,72974,64868,,,,,,
Male,65-79 years,Hispanic,419462,227986,203385,,,,,,
Male,65-79 years,Other,226965,122285,109136,,,,,,
Male,65-79 years,Unknown,196148,107872,92399,,,,,,
Male,65-79 years,White,1025897,554681,505231,,,,,,
Male,80+ years,Asian,13398,7190,6528,,,,,,
Male,80+ years,Black,19469,10746,9436,,,,,,
Male,80+ years,Hispanic,77854,42622,37349,,,,,,
Male,80+ years,Other,65174,35192,30700,,,,,,
Male,80+ years,Unknown,53725,29798,24771,,,,,,
Male,80+ years,White,242299,130504,118835,,,,,,
Male,Unknown,Asian,110,83,30,,,,,,
Male,Unknown,Black,138,108,42,,,,,,
Male,Unknown,Hispanic,1065,852,289,,,,,,
Male,Unknown,Other,239,189,62,,,,,,
Male,Unknown,Unknown,617,528,100,,,,,,
Male,Unknown,White,668,538,170,,,,,,
Unknown,12-15 years,Asian,64,36,28,,,,,,
Unknown,12-15 years,Black,23,17,6,,,,,,
Unknown,12-15 years,Hispanic,138,100,39,,,,,,
Unknown,12-15 years,Other,80,61,19,,,,,,
Unknown,12-15 years,Unknown,82,52,30,,,,,,
Unknown,12-15 years,White,141,87,55,,,,,,
Unknown,16-49 years,Asian,2453,1377,1194,,,,,,
Unknown,16-49 years,Black,1953,1134,936,,,,,,
Unknown,16-49 years,Hispanic,19080,11024,9919,,,,,,
Unknown,16-49 years,Other,21575,12366,10406,,,,,,
Unknown,16-49 years,Unknown,7435,4591,3257,,,,,,
Unknown,16-49 years,White,14771,7928,7242,,,,,,
Unknown,50-64 years,Asian,1188,652,565,,,,,,
Unknown,50-64 years,Black,1330,751,638,,,,,,
Unknown,50-64 years,Hispanic,13755,7415,6824,,,,,,
Unknown,50-64 years,Other,18715,10345,9174,,,,,,
Unknown,50-64 years,Unknown,3271,1957,1477,,,,,,
Unknown,50-64 years,White,12647,6680,6212,,,,,,
Unknown,65-79 years,Asian,1753,914,844,,,,,,
Unknown,65-79 years,Black,1518,823,725,,,,,,
Unknown,65-79 years,Hispanic,7762,4195,3727,,,,,,
Unknown,65-79 years,Other,13896,7583,6662,,,,,,
Unknown,65-79 years,Unknown,2579,1501,1113,,,,,,
Unknown,65-79 years,White,14744,7710,7146,,,,,,
Unknown,80+ years,Asian,322,169,153,,,,,,
Unknown,80+ years,Black,256,144,120,,,,,,
Unknown,80+ years,Hispanic,1449,794,690,,,,,,
Unknown,80+ years,Other,2888,1627,1322,,,,,,
Unknown,80+ years,Unknown,694,419,283,,,,,,
Unknown,80+ years,White,2987,1574,1448,,,,,,
Unknown,Unknown,Asian,1,1,0,,,,,,
Unknown,Unknown,Hispanic,10,9,2,,,,,,
Unknown,Unknown,Other,79,74,7,,,,,,
Unknown,Unknown,Unknown,14,12,3,,,,,,
Unknown,Unknown,White,13,12,1,,,,,,
Grand Total,Total,Total,28413096,16140226,13410174,,,,,,
