Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with Booster Doses,,,,,
Female,2022-05-11 00:00:00,Asian,41657,24898,16741,18,,,,,
Female,2022-05-11 00:00:00,Black,26776,17596,9173,8,,,,,
Female,2022-05-11 00:00:00,Hispanic,227690,150563,77075,76,,,,,
Female,2022-05-11 00:00:00,Other,109111,67600,41442,81,,,,,
Female,2022-05-11 00:00:00,Unknown,20990,14737,6249,,,,,,
Female,2022-05-11 00:00:00,White,97502,59067,38394,56,,,,,
Female,2022-12-15 00:00:00,Asian,46086,24216,21242,636,,,,,
Female,2022-12-15 00:00:00,Black,65690,36076,29144,474,,,,,
Female,2022-12-15 00:00:00,Hispanic,463339,258060,201583,3773,,,,,
Female,2022-12-15 00:00:00,Other,214304,114170,96947,3202,,,,,
Female,2022-12-15 00:00:00,Unknown,20915,12792,8009,115,,,,,
Female,2022-12-15 00:00:00,White,179768,96667,80489,2638,,,,,
Female,16-49,Asian,674370,314333,275316,98929,,,,,
Female,16-49,Black,860860,440097,369451,73486,,,,,
Female,16-49,Hispanic,3876463,2003209,1679906,332626,,,,,
Female,16-49,Other,1597025,763386,667747,214670,,,,,
Female,16-49,Unknown,449874,251393,187884,26385,,,,,
Female,16-49,White,2870259,1422543,1232852,328561,,,,,
Female,50-64,Asian,224887,100254,88731,41327,,,,,
Female,50-64,Black,459463,208800,187177,76177,,,,,
Female,50-64,Hispanic,1433240,669299,581982,221437,,,,,
Female,50-64,Other,887172,377740,346322,184531,,,,,
Female,50-64,Unknown,202059,107725,81719,19699,,,,,
Female,50-64,White,1730857,796170,716402,287263,,,,,
Female,65-79,Asian,109808,47466,41056,23148,,,,,
Female,65-79,Black,255629,108094,98399,54585,,,,,
Female,65-79,Hispanic,754752,330864,286925,150725,,,,,
Female,65-79,Other,838875,327951,306310,214452,,,,,
Female,65-79,Unknown,127257,66678,49120,14730,,,,,
Female,65-79,White,1490777,632721,575497,318880,,,,,
Female,80+,Asian,20659,9065,7765,4264,,,,,
Female,80+,Black,55529,24018,21493,11505,,,,,
Female,80+,Hispanic,184026,82009,70156,35394,,,,,
Female,80+,Other,277639,110050,101587,68386,,,,,
Female,80+,Unknown,46193,24599,17758,4778,,,,,
Female,80+,White,443340,187447,169656,96533,,,,,
Female,Unknown,Asian,108,83,31,0,,,,,
Female,Unknown,Black,173,141,42,,,,,,
Female,Unknown,Hispanic,1020,849,234,,,,,,
Female,Unknown,Other,191,153,41,0,,,,,
Female,Unknown,Unknown,801,695,118,,,,,,
Female,Unknown,White,696,554,180,6,,,,,
Male,2022-05-11 00:00:00,Asian,43883,26287,17572,24,,,,,
Male,2022-05-11 00:00:00,Black,27079,17839,9231,14,,,,,
Male,2022-05-11 00:00:00,Hispanic,230518,152395,78066,82,,,,,
Male,2022-05-11 00:00:00,Other,111639,69232,42350,70,,,,,
Male,2022-05-11 00:00:00,Unknown,21704,15320,6381,6,,,,,
Male,2022-05-11 00:00:00,White,101723,61498,40179,67,,,,,
Male,2022-12-15 00:00:00,Asian,47465,24960,21892,616,,,,,
Male,2022-12-15 00:00:00,Black,64811,35675,28641,502,,,,,
Male,2022-12-15 00:00:00,Hispanic,458626,257652,197399,3641,,,,,
Male,2022-12-15 00:00:00,Other,215356,114928,97209,3243,,,,,
Male,2022-12-15 00:00:00,Unknown,21791,13429,8265,103,,,,,
Male,2022-12-15 00:00:00,White,181394,98134,80832,2455,,,,,
Male,16-49,Asian,653612,318169,278268,90913,,,,,
Male,16-49,Black,689060,363009,299319,54125,,,,,
Male,16-49,Hispanic,3455489,1860622,1516820,246918,,,,,
Male,16-49,Other,1421961,707851,606156,172516,,,,,
Male,16-49,Unknown,386432,228362,164372,17611,,,,,
Male,16-49,White,2613963,1333956,1146359,277901,,,,,
Male,50-64,Asian,208171,93179,83327,39230,,,,,
Male,50-64,Black,383012,180629,158560,59100,,,,,
Male,50-64,Hispanic,1293781,619317,536980,181983,,,,,
Male,50-64,Other,732022,320150,290502,144411,,,,,
