Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,,,,,,
Female,16-49 years,Asian,262465,183714,86637,,,,,,
Female,16-49 years,Black,207815,145345,71781,,,,,,
Female,16-49 years,Hispanic,956877,674274,322822,,,,,,
Female,16-49 years,Other,250420,165659,93214,,,,,,
Female,16-49 years,Unknown,436192,271024,173094,,,,,,
Female,16-49 years,White,1035267,701317,379223,,,,,,
Female,50-64 years,Asian,119694,78083,45006,,,,,,
Female,50-64 years,Black,191343,124914,73390,,,,,,
Female,50-64 years,Hispanic,555550,366478,208640,,,,,,
Female,50-64 years,Other,157912,96713,65610,,,,,,
Female,50-64 years,Unknown,274482,167026,112411,,,,,,
Female,50-64 years,White,868427,562036,340545,,,,,,
Female,65-79 years,Asian,83713,47567,37441,,,,,,
Female,65-79 years,Black,142347,85114,60708,,,,,,
Female,65-79 years,Hispanic,363193,216127,155495,,,,,,
Female,65-79 years,Other,147815,84579,65213,,,,,,
Female,65-79 years,Unknown,263456,151789,114769,,,,,,
Female,65-79 years,White,964008,550253,435039,,,,,,
Female,80+ years,Asian,16481,9421,7371,,,,,,
Female,80+ years,Black,30734,18579,13109,,,,,,
Female,80+ years,Hispanic,90296,54145,38465,,,,,,
Female,80+ years,Other,76278,45719,31081,,,,,,
Female,80+ years,Unknown,91282,54495,37706,,,,,,
Female,80+ years,White,274183,157970,122703,,,,,,
Female,Unknown,Asian,79,71,14,,,,,,
Female,Unknown,Black,120,102,25,,,,,,
Female,Unknown,Hispanic,673,565,140,,,,,,
Female,Unknown,Other,121,97,26,,,,,,
Female,Unknown,Unknown,940,817,134,,,,,,
Female,Unknown,White,591,501,120,,,,,,
Male,16-49 years,Asian,228840,164910,71818,,,,,,
Male,16-49 years,Black,133321,97357,43056,,,,,,
Male,16-49 years,Hispanic,705363,513421,225905,,,,,,
Male,16-49 years,Other,178835,123071,63528,,,,,,
Male,16-49 years,Unknown,290820,187766,110031,,,,,,
Male,16-49 years,White,792546,564094,266430,,,,,,
Male,50-64 years,Asian,106360,70174,39329,,,,,,
Male,50-64 years,Black,134758,90999,50036,,,,,,
Male,50-64 years,Hispanic,440401,298951,159497,,,,,,
Male,50-64 years,Other,114678,72004,46526,,,,,,
Male,50-64 years,Unknown,199629,124806,79187,,,,,,
Male,50-64 years,White,723539,480882,272720,,,,,,
Male,65-79 years,Asian,71629,40570,32060,,,,,,
Male,65-79 years,Black,92379,55527,39389,,,,,,
Male,65-79 years,Hispanic,274401,164513,116834,,,,,,
Male,65-79 years,Other,115479,66006,51071,,,,,,
Male,65-79 years,Unknown,219548,126026,96149,,,,,,
Male,65-79 years,White,820827,468004,370606,,,,,,
Male,80+ years,Asian,13492,7572,6159,,,,,,
Male,80+ years,Black,14324,8646,6116,,,,,,
Male,80+ years,Hispanic,54390,32486,23285,,,,,,
Male,80+ years,Other,37207,21983,15537,,,,,,
Male,80+ years,Unknown,58423,34488,24537,,,,,,
Male,80+ years,White,201073,114230,91107,,,,,,
Male,Unknown,Asian,101,79,23,,,,,,
Male,Unknown,Black,79,67,15,,,,,,
Male,Unknown,Hispanic,563,483,112,,,,,,
Male,Unknown,Other,117,97,25,,,,,,
Male,Unknown,Unknown,654,570,92,,,,,,
Male,Unknown,White,506,433,107,,,,,,
Unknown,16-49 years,Asian,1549,968,646,,,,,,
Unknown,16-49 years,Black,967,604,412,,,,,,
Unknown,16-49 years,Hispanic,3788,2777,1767,,,,,,
Unknown,16-49 years,Other,28478,15680,13728,,,,,,
Unknown,16-49 years,Unknown,5720,4193,1752,,,,,,
Unknown,16-49 years,White,12149,6713,5629,,,,,,
Unknown,50-64 years,Asian,902,529,394,,,,,,
Unknown,50-64 years,Black,989,606,428,,,,,,
Unknown,50-64 years,Hispanic,2238,1590,1034,,,,,,
Unknown,50-64 years,Other,27506,14832,13325,,,,,,
Unknown,50-64 years,Unknown,5340,3978,1471,,,,,,
Unknown,50-64 years,White,12944,6907,6224,,,,,,
Unknown,65-79 years,Asian,1942,1023,923,,,,,,
Unknown,65-79 years,Black,1534,852,710,,,,,,
Unknown,65-79 years,Hispanic,2571,1552,1172,,,,,,
Unknown,65-79 years,Other,18627,9992,8878,,,,,,
Unknown,65-79 years,Unknown,5168,3618,1577,,,,,,
Unknown,65-79 years,White,16016,8397,7714,,,,,,
Unknown,80+ years,Asian,334,181,154,,,,,,
Unknown,80+ years,Black,251,141,116,,,,,,
Unknown,80+ years,Hispanic,723,447,306,,,,,,
Unknown,80+ years,Other,3557,1956,1656,,,,,,
Unknown,80+ years,Unknown,922,583,347,,,,,,
Unknown,80+ years,White,3204,1710,1525,,,,,,
Unknown,Unknown,Asian,1,1,0,,,,,,
Unknown,Unknown,Hispanic,6,6,0,,,,,,
Unknown,Unknown,Other,49,43,6,,,,,,
Unknown,Unknown,Unknown,18,16,3,,,,,,
Unknown,Unknown,White,14,14,0,,,,,,
Grand Total,Total,Total,14044543,9034618,5465116,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
