Gender,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated,,,,,,,,,
Female,16-49 years,Asian,64236,40016,24220,,,,,,,,,
Female,16-49 years,Black,48115,30640,17475,,,,,,,,,
Female,16-49 years,Hispanic,179046,118493,60553,,,,,,,,,
Female,16-49 years,White,266858,168092,98766,,,,,,,,,
Female,16-49 years,Other,87068,56430,30638,,,,,,,,,
Female,16-49 years,Unknown,331117,206168,124949,,,,,,,,,
Female,50-64 years,Asian,34325,22388,11937,,,,,,,,,
Female,50-64 years,Black,43829,29370,14459,,,,,,,,,
Female,50-64 years,Hispanic,109352,76624,32728,,,,,,,,,
Female,50-64 years,White,208815,141008,67807,,,,,,,,,
Female,50-64 years,Other,56417,37941,18476,,,,,,,,,
Female,50-64 years,Unknown,217022,139890,77132,,,,,,,,,
Female,65-79 years,Asian,40627,27571,13056,,,,,,,,,
Female,65-79 years,Black,47897,34440,13457,,,,,,,,,
Female,65-79 years,Hispanic,105490,76135,29355,,,,,,,,,
Female,65-79 years,White,378376,265768,112608,,,,,,,,,
Female,65-79 years,Other,67051,46205,20846,,,,,,,,,
Female,65-79 years,Unknown,240837,163249,77588,,,,,,,,,
Female,80+ years,Asian,8742,5739,3003,,,,,,,,,
Female,80+ years,Black,10520,7503,3017,,,,,,,,,
Female,80+ years,Hispanic,26799,19583,7216,,,,,,,,,
Female,80+ years,White,111411,76685,34726,,,,,,,,,
Female,80+ years,Other,54854,36064,18790,,,,,,,,,
Female,80+ years,Unknown,85148,58047,27101,,,,,,,,,
Female,Unknown,Asian,27,24,3,,,,,,,,,
Female,Unknown,Black,38,29,9,,,,,,,,,
Female,Unknown,Hispanic,194,173,21,,,,,,,,,
Female,Unknown,White,252,224,28,,,,,,,,,
Female,Unknown,Other,33,28,5,,,,,,,,,
Female,Unknown,Unknown,939,826,113,,,,,,,,,
Male,16-49 years,Asian,44386,28387,15999,,,,,,,,,
Male,16-49 years,Black,22759,14937,7822,,,,,,,,,
Male,16-49 years,Hispanic,106928,73368,33560,,,,,,,,,
Male,16-49 years,White,151745,99086,52659,,,,,,,,,
Male,16-49 years,Other,44790,29488,15302,,,,,,,,,
Male,16-49 years,Unknown,203232,128314,74918,,,,,,,,,
Male,50-64 years,Asian,26440,17612,8828,,,,,,,,,
Male,50-64 years,Black,26134,18106,8028,,,,,,,,,
Male,50-64 years,Hispanic,75923,54221,21702,,,,,,,,,
Male,50-64 years,White,146845,101479,45366,,,,,,,,,
Male,50-64 years,Other,32751,22271,10480,,,,,,,,,
Male,50-64 years,Unknown,148256,96918,51338,,,,,,,,,
Male,65-79 years,Asian,35738,24298,11440,,,,,,,,,
Male,65-79 years,Black,31170,22413,8757,,,,,,,,,
Male,65-79 years,Hispanic,79969,57528,22441,,,,,,,,,
Male,65-79 years,White,325743,228089,97654,,,,,,,,,
Male,65-79 years,Other,50102,34491,15611,,,,,,,,,
Male,65-79 years,Unknown,200098,135099,64999,,,,,,,,,
Male,80+ years,Asian,7545,4859,2686,,,,,,,,,
Male,80+ years,Black,5358,3729,1629,,,,,,,,,
Male,80+ years,Hispanic,16491,11957,4534,,,,,,,,,
Male,80+ years,White,88379,59525,28854,,,,,,,,,
Male,80+ years,Other,23935,15907,8028,,,,,,,,,
Male,80+ years,Unknown,55155,37467,17688,,,,,,,,,
Male,Unknown,Asian,34,26,8,,,,,,,,,
Male,Unknown,Black,28,26,2,,,,,,,,,
Male,Unknown,Hispanic,144,127,17,,,,,,,,,
Male,Unknown,White,217,195,22,,,,,,,,,
Male,Unknown,Other,39,35,4,,,,,,,,,
Male,Unknown,Unknown,633,566,67,,,,,,,,,
Unknown,16-49 years,Asian,957,625,332,,,,,,,,,
Unknown,16-49 years,Black,586,380,206,,,,,,,,,
Unknown,16-49 years,Hispanic,1396,905,491,,,,,,,,,
Unknown,16-49 years,White,2843,1778,1065,,,,,,,,,
Unknown,16-49 years,Other,2138,1236,902,,,,,,,,,
Unknown,16-49 years,Unknown,12196,9798,2398,,,,,,,,,
Unknown,50-64 years,Asian,626,385,241,,,,,,,,,
Unknown,50-64 years,Black,625,402,223,,,,,,,,,
Unknown,50-64 years,Hispanic,676,467,209,,,,,,,,,
Unknown,50-64 years,White,2377,1480,897,,,,,,,,,
Unknown,50-64 years,Other,1335,794,541,,,,,,,,,
Unknown,50-64 years,Unknown,12340,9557,2783,,,,,,,,,
Unknown,65-79 years,Asian,1923,1107,816,,,,,,,,,
Unknown,65-79 years,Black,1266,778,488,,,,,,,,,
Unknown,65-79 years,Hispanic,1475,930,545,,,,,,,,,
Unknown,65-79 years,White,12144,7074,5070,,,,,,,,,
Unknown,65-79 years,Other,5113,2845,2268,,,,,,,,,
Unknown,65-79 years,Unknown,21079,14420,6659,,,,,,,,,
Unknown,80+ years,Asian,317,184,133,,,,,,,,,
Unknown,80+ years,Black,195,117,78,,,,,,,,,
Unknown,80+ years,Hispanic,277,175,102,,,,,,,,,
Unknown,80+ years,White,2299,1374,925,,,,,,,,,
Unknown,80+ years,Other,902,515,387,,,,,,,,,
Unknown,80+ years,Unknown,3419,2491,928,,,,,,,,,
Unknown,Unknown,Asian,1,1,0,,,,,,,,,
Unknown,Unknown,Black,1,1,0,,,,,,,,,
Unknown,Unknown,Hispanic,5,5,0,,,,,,,,,
Unknown,Unknown,White,10,10,0,,,,,,,,,
Unknown,Unknown,Other,1,1,0,,,,,,,,,
Unknown,Unknown,Unknown,52,42,10,,,,,,,,,
Texas,Total,Total,4864976,3265754,1599222,,,,,,,,,
