Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,,,,,,
Female,16-49 years,Asian,232341,164087,74555,,,,,,
Female,16-49 years,Black,184475,130203,61758,,,,,,
Female,16-49 years,Hispanic,841464,598072,273143,,,,,,
Female,16-49 years,Other,227185,150644,82793,,,,,,
Female,16-49 years,Unknown,424319,262358,167244,,,,,,
Female,16-49 years,White,926791,634780,327607,,,,,,
Female,50-64 years,Asian,110526,73878,39575,,,,,,
Female,50-64 years,Black,175163,117182,63938,,,,,,
Female,50-64 years,Hispanic,507156,342223,180629,,,,,,
Female,50-64 years,Other,147973,92090,59561,,,,,,
Female,50-64 years,Unknown,272592,166422,110290,,,,,,
Female,50-64 years,White,799669,532916,295391,,,,,,
Female,65-79 years,Asian,80853,46415,35569,,,,,,
Female,65-79 years,Black,134549,81769,55786,,,,,,
Female,65-79 years,Hispanic,342172,206355,142750,,,,,,
Female,65-79 years,Other,141853,81921,61612,,,,,,
Female,65-79 years,Unknown,264316,152885,114107,,,,,,
Female,65-79 years,White,925787,536681,407252,,,,,,
Female,80+ years,Asian,15967,9206,7025,,,,,,
Female,80+ years,Black,29070,17869,12035,,,,,,
Female,80+ years,Hispanic,85245,51577,35588,,,,,,
Female,80+ years,Other,74675,44969,30131,,,,,,
Female,80+ years,Unknown,91881,55019,37658,,,,,,
Female,80+ years,White,264217,154298,115491,,,,,,
Female,Unknown,Asian,75,68,12,,,,,,
Female,Unknown,Black,116,100,23,,,,,,
Female,Unknown,Hispanic,591,491,127,,,,,,
Female,Unknown,Other,104,84,22,,,,,,
Female,Unknown,Unknown,934,810,133,,,,,,
Female,Unknown,White,554,475,101,,,,,,
Male,16-49 years,Asian,199229,144820,60650,,,,,,
Male,16-49 years,Black,115274,84765,36001,,,,,,
Male,16-49 years,Hispanic,609869,446636,187331,,,,,,
Male,16-49 years,Other,157915,108755,54707,,,,,,
Male,16-49 years,Unknown,279108,178223,105206,,,,,,
Male,16-49 years,White,688533,494470,222102,,,,,,
Male,50-64 years,Asian,97591,66105,34208,,,,,,
Male,50-64 years,Black,121843,84208,42946,,,,,,
Male,50-64 years,Hispanic,398792,276445,136308,,,,,,
Male,50-64 years,Other,106127,67689,41500,,,,,,
Male,50-64 years,Unknown,196631,123071,77107,,,,,,
Male,50-64 years,White,659225,451404,232326,,,,,,
Male,65-79 years,Asian,69372,39643,30611,,,,,,
Male,65-79 years,Black,87166,53248,36128,,,,,,
Male,65-79 years,Hispanic,258314,156831,107121,,,,,,
Male,65-79 years,Other,110615,63756,48194,,,,,,
Male,65-79 years,Unknown,220126,126825,95546,,,,,,
Male,65-79 years,White,788478,456224,347252,,,,,,
Male,80+ years,Asian,13162,7436,5940,,,,,,
Male,80+ years,Black,13581,8312,5644,,,,,,
Male,80+ years,Hispanic,51220,30908,21466,,,,,,
Male,80+ years,Other,36215,21529,14943,,,,,,
Male,80+ years,Unknown,58845,34810,24573,,,,,,
Male,80+ years,White,194545,111848,86409,,,,,,
Male,Unknown,Asian,95,74,22,,,,,,
Male,Unknown,Black,76,65,13,,,,,,
Male,Unknown,Hispanic,484,414,90,,,,,,
Male,Unknown,Other,92,79,17,,,,,,
Male,Unknown,Unknown,654,571,88,,,,,,
Male,Unknown,White,479,414,90,,,,,,
Unknown,16-49 years,Asian,1466,922,604,,,,,,
Unknown,16-49 years,Black,911,572,379,,,,,,
Unknown,16-49 years,Hispanic,3388,2509,1575,,,,,,
Unknown,16-49 years,Other,24525,15479,9918,,,,,,
Unknown,16-49 years,Unknown,5501,4230,1452,,,,,,
Unknown,16-49 years,White,10617,6554,4188,,,,,,
Unknown,50-64 years,Asian,870,512,376,,,,,,
Unknown,50-64 years,Black,957,592,405,,,,,,
Unknown,50-64 years,Hispanic,2016,1479,904,,,,,,
Unknown,50-64 years,Other,25130,14762,10993,,,,,,
Unknown,50-64 years,Unknown,4955,3992,1065,,,,,,
Unknown,50-64 years,White,12031,6893,5299,,,,,,
Unknown,65-79 years,Asian,1909,1026,887,,,,,,
Unknown,65-79 years,Black,1498,848,677,,,,,,
Unknown,65-79 years,Hispanic,2388,1472,1057,,,,,,
Unknown,65-79 years,Other,17874,9919,8188,,,,,,
Unknown,65-79 years,Unknown,4849,3665,1209,,,,,,
Unknown,65-79 years,White,15690,8408,7366,,,,,,
Unknown,80+ years,Asian,328,180,149,,,,,,
Unknown,80+ years,Black,246,139,113,,,,,,
Unknown,80+ years,Hispanic,625,393,254,,,,,,
Unknown,80+ years,Other,3383,1916,1520,,,,,,
Unknown,80+ years,Unknown,963,637,334,,,,,,
Unknown,80+ years,White,3133,1704,1457,,,,,,
Unknown,Unknown,Asian,1,1,0,,,,,,
Unknown,Unknown,Hispanic,6,6,0,,,,,,
Unknown,Unknown,Other,31,25,6,,,,,,
Unknown,Unknown,Unknown,17,15,3,,,,,,
Unknown,Unknown,White,13,13,0,,,,,,
Grand Total,Total,Total,12981590,8434288,4906823,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
