Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,,,,,,
Female,12-15 years,Asian,44323,23934,20396,,,,,,
Female,12-15 years,Black,53095,30802,22295,,,,,,
Female,12-15 years,Hispanic,348311,201076,147301,,,,,,
Female,12-15 years,Other,156379,89466,66924,,,,,,
Female,12-15 years,Unknown,16646,10308,6339,,,,,,
Female,12-15 years,White,153394,88035,65373,,,,,,
Female,16-49 years,Asian,571323,308915,276825,,,,,,
Female,16-49 years,Black,658970,377291,301872,,,,,,
Female,16-49 years,Hispanic,3049178,1740814,1431454,,,,,,
Female,16-49 years,Other,875159,503121,405453,,,,,,
Female,16-49 years,Unknown,525681,302425,239970,,,,,,
Female,16-49 years,White,2320516,1316580,1108836,,,,,,
Female,50-64 years,Asian,189406,101950,93083,,,,,,
Female,50-64 years,Black,359774,198535,173720,,,,,,
Female,50-64 years,Hispanic,1102666,606435,532811,,,,,,
Female,50-64 years,Other,392597,216192,188923,,,,,,
Female,50-64 years,Unknown,273227,153446,128054,,,,,,
Female,50-64 years,White,1413384,784090,695514,,,,,,
Female,65-79 years,Asian,91445,48825,44592,,,,,,
Female,65-79 years,Black,201194,108803,97926,,,,,,
Female,65-79 years,Hispanic,550137,296591,266639,,,,,,
Female,65-79 years,Other,325882,173986,156959,,,,,,
Female,65-79 years,Unknown,218273,119585,102919,,,,,,
Female,65-79 years,White,1197896,644868,589237,,,,,,
Female,80+ years,Asian,16977,9168,8268,,,,,,
Female,80+ years,Black,43207,23689,21019,,,,,,
Female,80+ years,Hispanic,132967,72721,63646,,,,,,
Female,80+ years,Other,132747,71316,62587,,,,,,
Female,80+ years,Unknown,83228,45991,38460,,,,,,
Female,80+ years,White,340770,183904,167295,,,,,,
Female,Unknown,Asian,122,94,34,,,,,,
Female,Unknown,Black,197,155,53,,,,,,
Female,Unknown,Hispanic,1156,913,297,,,,,,
Female,Unknown,Other,313,228,90,,,,,,
Female,Unknown,Unknown,881,752,141,,,,,,
Female,Unknown,White,826,643,226,,,,,,
Male,12-15 years,Asian,45596,24660,20938,,,,,,
Male,12-15 years,Black,52238,30433,21815,,,,,,
Male,12-15 years,Hispanic,341823,199269,142606,,,,,,
Male,12-15 years,Other,157002,90260,66759,,,,,,
Male,12-15 years,Unknown,17332,10846,6491,,,,,,
Male,12-15 years,White,154635,89413,65241,,,,,,
