Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,,,,,,
Female,12-15 years,Asian,38325,21362,16970,,,,,,
Female,12-15 years,Black,32978,20140,12840,,,,,,
Female,12-15 years,Hispanic,218739,131074,87716,,,,,,
Female,12-15 years,Other,98974,58153,40832,,,,,,
Female,12-15 years,Unknown,12445,8019,4428,,,,,,
Female,12-15 years,White,110265,64301,45972,,,,,,
Female,16-49 years,Asian,548804,297421,265529,,,,,,
Female,16-49 years,Black,544738,310418,253309,,,,,,
Female,16-49 years,Hispanic,2609814,1486042,1232416,,,,,,
Female,16-49 years,Other,675743,385795,319641,,,,,,
Female,16-49 years,Unknown,513096,294632,234666,,,,,,
Female,16-49 years,White,2065865,1160389,1002101,,,,,,
Female,50-64 years,Asian,185574,100150,90989,,,,,,
Female,50-64 years,Black,332356,183789,160621,,,,,,
Female,50-64 years,Hispanic,1030136,568029,497634,,,,,,
Female,50-64 years,Other,323589,178233,156359,,,,,,
Female,50-64 years,Unknown,280521,157565,131063,,,,,,
Female,50-64 years,White,1331263,736831,656627,,,,,,
Female,65-79 years,Asian,91029,48580,44391,,,,,,
Female,65-79 years,Black,195045,105728,94740,,,,,,
Female,65-79 years,Hispanic,524092,283039,253859,,,,,,
Female,65-79 years,Other,264861,142069,127161,,,,,,
Female,65-79 years,Unknown,237333,129834,111734,,,,,,
Female,65-79 years,White,1175104,632050,577846,,,,,,
Female,80+ years,Asian,16747,9072,8125,,,,,,
Female,80+ years,Black,41633,22836,20270,,,,,,
Female,80+ years,Hispanic,126714,69415,60608,,,,,,
Female,80+ years,Other,119305,64452,55863,,,,,,
Female,80+ years,Unknown,88281,48753,40745,,,,,,
Female,80+ years,White,334291,180398,164042,,,,,,
Female,Unknown,Asian,113,87,32,,,,,,
Female,Unknown,Black,164,130,44,,,,,,
Female,Unknown,Hispanic,926,741,236,,,,,,
Female,Unknown,Other,215,159,59,,,,,,
Female,Unknown,Unknown,851,730,132,,,,,,
Female,Unknown,White,682,540,182,,,,,,
Male,12-15 years,Asian,39056,21845,17212,,,,,,
Male,12-15 years,Black,32020,19619,12408,,,,,,
Male,12-15 years,Hispanic,209366,126881,82522,,,,,,
Male,12-15 years,Other,96867,57052,39828,,,,,,
Male,12-15 years,Unknown,12910,8355,4560,,,,,,
Male,12-15 years,White,108625,63788,44852,,,,,,
Male,16-49 years,Asian,528523,292854,261489,,,,,,
Male,16-49 years,Black,432365,251673,201955,,,,,,
Male,16-49 years,Hispanic,2243712,1309377,1057756,,,,,,
Male,16-49 years,Other,614248,359582,294302,,,,,,
Male,16-49 years,Unknown,386792,230554,177042,,,,,,
Male,16-49 years,White,1866698,1065903,914790,,,,,,
Male,50-64 years,Asian,170489,92791,84478,,,,,,
Male,50-64 years,Black,270895,152762,131902,,,,,,
Male,50-64 years,Hispanic,916735,511919,443653,,,,,,
Male,50-64 years,Other,270904,151644,131861,,,,,,
Male,50-64 years,Unknown,220137,126634,102542,,,,,,
Male,50-64 years,White,1214898,679838,603186,,,,,,
Male,65-79 years,Asian,76874,40944,37469,,,,,,
Male,65-79 years,Black,129857,71010,63483,,,,,,
Male,65-79 years,Hispanic,408235,221559,198356,,,,,,
Male,65-79 years,Other,209013,112461,100666,,,,,,
Male,65-79 years,Unknown,200694,110166,94623,,,,,,
Male,65-79 years,White,1007722,543322,497219,,,,,,
Male,80+ years,Asian,13328,7152,6496,,,,,,
Male,80+ years,Black,19097,10539,9263,,,,,,
Male,80+ years,Hispanic,75934,41557,36444,,,,,,
Male,80+ years,Other,61953,33494,29138,,,,,,
Male,80+ years,Unknown,55000,30479,25359,,,,,,
Male,80+ years,White,239262,128722,117433,,,,,,
Male,Unknown,Asian,101,77,27,,,,,,
Male,Unknown,Black,117,90,39,,,,,,
Male,Unknown,Hispanic,953,758,267,,,,,,
Male,Unknown,Other,190,149,53,,,,,,
Male,Unknown,Unknown,599,515,95,,,,,,
Male,Unknown,White,607,493,152,,,,,,
Unknown,12-15 years,Asian,68,38,30,,,,,,
Unknown,12-15 years,Black,21,14,7,,,,,,
Unknown,12-15 years,Hispanic,113,76,38,,,,,,
Unknown,12-15 years,Other,56,39,17,,,,,,
Unknown,12-15 years,Unknown,82,52,30,,,,,,
Unknown,12-15 years,White,135,82,54,,,,,,
Unknown,16-49 years,Asian,2467,1382,1201,,,,,,
Unknown,16-49 years,Black,1922,1103,931,,,,,,
Unknown,16-49 years,Hispanic,18991,10884,9820,,,,,,
Unknown,16-49 years,Other,21753,12444,10485,,,,,,
Unknown,16-49 years,Unknown,7434,4581,3264,,,,,,
Unknown,16-49 years,White,14942,8010,7320,,,,,,
Unknown,50-64 years,Asian,1210,663,575,,,,,,
Unknown,50-64 years,Black,1354,760,653,,,,,,
Unknown,50-64 years,Hispanic,13908,7485,6900,,,,,,
Unknown,50-64 years,Other,19058,10526,9338,,,,,,
Unknown,50-64 years,Unknown,3301,1971,1490,,,,,,
Unknown,50-64 years,White,13010,6869,6394,,,,,,
Unknown,65-79 years,Asian,1850,963,892,,,,,,
Unknown,65-79 years,Black,1571,851,752,,,,,,
Unknown,65-79 years,Hispanic,7898,4268,3790,,,,,,
Unknown,65-79 years,Other,14425,7864,6910,,,,,,
Unknown,65-79 years,Unknown,2604,1515,1124,,,,,,
Unknown,65-79 years,White,15392,8040,7464,,,,,,
Unknown,80+ years,Asian,335,176,159,,,,,,
Unknown,80+ years,Black,264,147,124,,,,,,
Unknown,80+ years,Hispanic,1476,808,703,,,,,,
Unknown,80+ years,Other,2957,1665,1352,,,,,,
Unknown,80+ years,Unknown,702,426,285,,,,,,
Unknown,80+ years,White,3074,1615,1494,,,,,,
Unknown,Unknown,Asian,1,1,0,,,,,,
Unknown,Unknown,Hispanic,9,8,2,,,,,,
Unknown,Unknown,Other,80,75,7,,,,,,
Unknown,Unknown,Unknown,14,12,3,,,,,,
Unknown,Unknown,White,12,11,1,,,,,,
Grand Total,Total,Total,26477876,14872938,12676311,,,,,,
