Gender,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated,,,,,,,,,
Male,65-79 years,Asian,7901,7458,443,,,,,,,,,
Male,65-79 years,Black,5611,5341,270,,,,,,,,,
Male,65-79 years,Hispanic,9855,9285,570,,,,,,,,,
Male,65-79 years,White,66019,62784,3235,,,,,,,,,
Male,65-79 years,Other,13181,12369,812,,,,,,,,,
Male,65-79 years,Unknown,87245,82876,4369,,,,,,,,,
Male,80+ years,Asian,1592,1549,43,,,,,,,,,
Male,80+ years,Black,972,957,15,,,,,,,,,
Male,80+ years,Hispanic,1780,1729,51,,,,,,,,,
Male,80+ years,White,18836,18434,402,,,,,,,,,
Male,80+ years,Other,8398,7663,735,,,,,,,,,
Male,80+ years,Unknown,25332,24321,1011,,,,,,,,,
Male,Unknown,Asian,14,12,2,,,,,,,,,
Male,Unknown,Black,7,7,0,,,,,,,,,
Male,Unknown,Hispanic,19,19,0,,,,,,,,,
Male,Unknown,White,86,82,4,,,,,,,,,
Male,Unknown,Other,5,5,0,,,,,,,,,
Male,Unknown,Unknown,411,395,16,,,,,,,,,
Unknown,16-49 years,Asian,567,506,61,,,,,,,,,
Unknown,16-49 years,Black,303,282,21,,,,,,,,,
Unknown,16-49 years,Hispanic,864,802,62,,,,,,,,,
Unknown,16-49 years,White,1732,1578,154,,,,,,,,,
Unknown,16-49 years,Other,1214,1068,146,,,,,,,,,
Unknown,16-49 years,Unknown,1052,915,137,,,,,,,,,
Unknown,50-64 years,Asian,337,304,33,,,,,,,,,
Unknown,50-64 years,Black,253,238,15,,,,,,,,,
Unknown,50-64 years,Hispanic,338,319,19,,,,,,,,,
Unknown,50-64 years,White,1302,1214,88,,,,,,,,,
Unknown,50-64 years,Other,631,577,54,,,,,,,,,
Unknown,50-64 years,Unknown,523,461,62,,,,,,,,,
Unknown,65-79 years,Asian,942,930,12,,,,,,,,,
Unknown,65-79 years,Black,465,461,4,,,,,,,,,
Unknown,65-79 years,Hispanic,556,554,2,,,,,,,,,
Unknown,65-79 years,White,5629,5574,55,,,,,,,,,
Unknown,65-79 years,Other,2230,2208,22,,,,,,,,,
Unknown,65-79 years,Unknown,583,561,22,,,,,,,,,
Unknown,80+ years,Asian,157,155,2,,,,,,,,,
Unknown,80+ years,Black,67,67,0,,,,,,,,,
Unknown,80+ years,Hispanic,114,114,0,,,,,,,,,
Unknown,80+ years,White,1010,1005,5,,,,,,,,,
Unknown,80+ years,Other,385,385,0,,,,,,,,,
Unknown,80+ years,Unknown,150,147,3,,,,,,,,,
Unknown,Unknown,Asian,1,1,0,,,,,,,,,
Unknown,Unknown,Hispanic,5,5,0,,,,,,,,,
Unknown,Unknown,White,6,6,0,,,,,,,,,
Unknown,Unknown,Other,1,1,0,,,,,,,,,
Unknown,Unknown,Unknown,10,10,0,,,,,,,,,
Texas,Total,Total,1678517,1431089,247428,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
Texas,,,,,,,,,,,,,,
