Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with Booster Doses,,,,,
Female,2022-05-11 00:00:00,Asian,50535,28057,22437,41,,,,,
Female,2022-05-11 00:00:00,Black,38063,22133,15909,22,,,,,
Female,2022-05-11 00:00:00,Hispanic,333008,205338,127454,245,,,,,
Female,2022-05-11 00:00:00,Other,144069,82521,61413,149,,,,,
Female,2022-05-11 00:00:00,Unknown,27920,18248,9661,12,,,,,
Female,2022-05-11 00:00:00,White,120606,68753,51761,106,,,,,
Female,2022-12-15 00:00:00,Asian,50176,24612,21680,3892,,,,,
Female,2022-12-15 00:00:00,Black,70637,37379,30728,2534,,,,,
Female,2022-12-15 00:00:00,Hispanic,512587,276428,216063,20204,,,,,
Female,2022-12-15 00:00:00,Other,234481,118687,101735,14075,,,,,
Female,2022-12-15 00:00:00,Unknown,21763,13177,8112,476,,,,,
Female,2022-12-15 00:00:00,White,191500,98413,82583,10532,,,,,
Female,16-49,Asian,699896,318622,276752,118770,,,,,
Female,16-49,Black,904137,451771,380924,93967,,,,,
Female,16-49,Hispanic,4106656,2078242,1730122,441803,,,,,
Female,16-49,Other,1685810,789474,690493,256008,,,,,
Female,16-49,Unknown,446571,249658,182171,30357,,,,,
Female,16-49,White,2970651,1445483,1251491,388719,,,,,
Female,50-64,Asian,231665,101555,88983,46554,,,,,
Female,50-64,Black,475751,210453,189259,88750,,,,,
Female,50-64,Hispanic,1510280,690630,593473,266397,,,,,
Female,50-64,Other,926901,388164,355495,205236,,,,,
Female,50-64,Unknown,199121,106023,78202,21766,,,,,
Female,50-64,White,1778199,802456,721986,323217,,,,,
Female,65-79,Asian,112487,48163,41220,24966,,,,,
Female,65-79,Black,262340,108433,98860,60487,,,,,
Female,65-79,Hispanic,785411,338711,291251,169383,,,,,
Female,65-79,Other,862972,333728,311738,227655,,,,,
Female,65-79,Unknown,124390,65010,46924,15593,,,,,
Female,65-79,White,1519512,635597,577764,342610,,,,,
Female,80+,Asian,21076,9136,7771,4600,,,,,
Female,80+,Black,57111,24159,21613,12826,,,,,
Female,80+,Hispanic,191328,83863,71207,39816,,,,,
Female,80+,Other,284266,111366,102948,72407,,,,,
Female,80+,Unknown,45506,24196,17146,5069,,,,,
Female,80+,White,452123,188301,170360,103814,,,,,
Female,Unknown,Asian,126,94,37,,,,,,
Female,Unknown,Black,179,146,42,,,,,,
Female,Unknown,Hispanic,1129,945,244,6,,,,,
Female,Unknown,Other,212,170,45,0,,,,,
Female,Unknown,Unknown,817,708,121,,,,,,
Female,Unknown,White,723,570,189,8,,,,,
Male,2022-05-11 00:00:00,Asian,53057,29479,23534,44,,,,,
Male,2022-05-11 00:00:00,Black,38358,22417,15915,26,,,,,
Male,2022-05-11 00:00:00,Hispanic,336429,207450,128772,239,,,,,
Male,2022-05-11 00:00:00,Other,147303,84566,62586,165,,,,,
Male,2022-05-11 00:00:00,Unknown,29099,19034,10055,12,,,,,
Male,2022-05-11 00:00:00,White,125526,71440,53993,112,,,,,
Male,2022-12-15 00:00:00,Asian,51504,25343,22289,3875,,,,,
Male,2022-12-15 00:00:00,Black,69494,36853,30190,2458,,,,,
Male,2022-12-15 00:00:00,Hispanic,507991,276724,211944,19422,,,,,
Male,2022-12-15 00:00:00,Other,234995,119399,101837,13784,,,,,
Male,2022-12-15 00:00:00,Unknown,22514,13784,8326,411,,,,,
Male,2022-12-15 00:00:00,White,193083,99905,82998,10208,,,,,
Male,16-49,Asian,679801,324380,280974,109399,,,,,
Male,16-49,Black,722526,372330,308324,69623,,,,,
Male,16-49,Hispanic,3651737,1929901,1562691,332523,,,,,
Male,16-49,Other,1501683,733286,627580,207662,,,,,
Male,16-49,Unknown,390273,231145,162203,21086,,,,,
Male,16-49,White,2702749,1355780,1163621,329709,,,,,
Male,50-64,Asian,214280,94245,83755,44015,,,,,
Male,50-64,Black,397133,182461,160441,69530,,,,,
Male,50-64,Hispanic,1364086,637772,547987,223639,,,,,
Male,50-64,Other,767158,329876,298951,162106,,,,,
Male,50-64,Unknown,174568,96649,70082,16596,,,,,
Male,50-64,White,1655304,766266,682470,286520,,,,,
Male,65-79,Asian,95835,40673,34840,21792,,,,,
Male,65-79,Black,180305,76437,67639,41034,,,,,
Male,65-79,Hispanic,622334,268318,231440,135578,,,,,
Male,65-79,Other,680431,265237,245326,178827,,,,,
Male,65-79,Unknown,111752,58846,42025,14059,,,,,
Male,65-79,White,1325634,561423,504089,295590,,,,,
Male,80+,Asian,16759,7072,6116,3875,,,,,
Male,80+,Black,26267,11325,9730,5924,,,,,
Male,80+,Hispanic,115605,50310,42532,25068,,,,,
Male,80+,Other,170537,66262,60599,45278,,,,,
Male,80+,Unknown,30356,16318,11102,3525,,,,,
Male,80+,White,322121,134146,119196,75888,,,,,
Male,Unknown,Asian,129,94,40,0,,,,,
Male,Unknown,Black,137,111,34,,,,,,
Male,Unknown,Hispanic,1090,907,249,10,,,,,
Male,Unknown,Other,202,159,56,,,,,,
Male,Unknown,Unknown,574,498,85,0,,,,,
Male,Unknown,White,657,518,177,,,,,,
Unknown,2022-05-11 00:00:00,Asian,31,22,9,0,,,,,
Unknown,2022-05-11 00:00:00,Black,7,5,2,0,,,,,
Unknown,2022-05-11 00:00:00,Hispanic,121,83,38,0,,,,,
Unknown,2022-05-11 00:00:00,Other,71,53,18,0,,,,,
Unknown,2022-05-11 00:00:00,Unknown,135,95,40,0,,,,,
Unknown,2022-05-11 00:00:00,White,42,33,9,0,,,,,
Unknown,2022-12-15 00:00:00,Asian,32,17,12,,,,,,
Unknown,2022-12-15 00:00:00,Black,32,20,12,0,,,,,
Unknown,2022-12-15 00:00:00,Hispanic,299,246,55,0,,,,,
Unknown,2022-12-15 00:00:00,Other,102,69,32,,,,,,
Unknown,2022-12-15 00:00:00,Unknown,83,57,25,,,,,,
Unknown,2022-12-15 00:00:00,White,122,77,43,,,,,,
Unknown,16-49,Asian,1506,845,661,96,,,,,
Unknown,16-49,Black,1640,939,736,62,,,,,
Unknown,16-49,Hispanic,13181,7996,6709,494,,,,,
Unknown,16-49,Other,11264,6835,4909,376,,,,,
Unknown,16-49,Unknown,5900,3631,2398,192,,,,,
Unknown,16-49,White,7856,4342,3616,256,,,,,
Unknown,50-64,Asian,654,342,281,57,,,,,
Unknown,50-64,Black,745,396,327,64,,,,,
Unknown,50-64,Hispanic,6744,3557,3148,407,,,,,
Unknown,50-64,Other,7141,4090,3138,348,,,,,
Unknown,50-64,Unknown,1997,1154,823,148,,,,,
Unknown,50-64,White,4420,2378,2026,170,,,,,
Unknown,65-79,Asian,504,244,204,61,,,,,
Unknown,65-79,Black,468,243,202,44,,,,,
Unknown,65-79,Hispanic,3392,1761,1494,253,,,,,
Unknown,65-79,Other,4336,2450,1796,269,,,,,
Unknown,65-79,Unknown,1266,696,489,104,,,,,
Unknown,65-79,White,3447,1832,1526,161,,,,,
Unknown,80+,Asian,116,61,48,7,,,,,
Unknown,80+,Black,104,59,40,11,,,,,
Unknown,80+,Hispanic,763,404,331,52,,,,,
Unknown,80+,Other,1062,657,394,46,,,,,
Unknown,80+,Unknown,393,244,134,20,,,,,
Unknown,80+,White,910,500,383,51,,,,,
Unknown,Unknown,Asian,1,1,0,0,,,,,
Unknown,Unknown,Hispanic,7,7,1,0,,,,,
Unknown,Unknown,Other,75,70,6,0,,,,,
Unknown,Unknown,Unknown,15,14,2,0,,,,,
Unknown,Unknown,White,18,17,1,0,,,,,
Grand Total,Total,Total,42265069,20265254,17161278,6186455,,,,,
