Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,,,,,,
Female,12-15 years,Asian,44202,23910,20299,,,,,,
Female,12-15 years,Black,52753,30656,22099,,,,,,
Female,12-15 years,Hispanic,345408,199923,145551,,,,,,
Female,12-15 years,Other,155230,89035,66206,,,,,,
Female,12-15 years,Unknown,16529,10267,6263,,,,,,
Female,12-15 years,White,152712,87836,64890,,,,,,
Female,16-49 years,Asian,571186,308930,276673,,,,,,
Female,16-49 years,Black,656591,376234,300537,,,,,,
Female,16-49 years,Hispanic,3039015,1736399,1425553,,,,,,
Female,16-49 years,Other,868574,500004,401899,,,,,,
Female,16-49 years,Unknown,525823,302630,239898,,,,,,
Female,16-49 years,White,2316242,1315149,1105978,,,,,,
Female,50-64 years,Asian,189475,101999,93108,,,,,,
Female,50-64 years,Black,359348,198371,173456,,,,,,
Female,50-64 years,Hispanic,1100991,605699,531854,,,,,,
Female,50-64 years,Other,389464,214607,187319,,,,,,
Female,50-64 years,Unknown,273721,153764,128230,,,,,,
Female,50-64 years,White,1412685,783975,694927,,,,,,
Female,65-79 years,Asian,91548,48877,44642,,,,,,
Female,65-79 years,Black,201317,108886,97965,,,,,,
Female,65-79 years,Hispanic,549525,296292,266325,,,,,,
Female,65-79 years,Other,322305,172152,155181,,,,,,
Female,65-79 years,Unknown,219225,120097,103363,,,,,,
Female,65-79 years,White,1198981,645503,589699,,,,,,
Female,80+ years,Asian,16985,9174,8270,,,,,,
Female,80+ years,Black,43209,23693,21017,,,,,,
Female,80+ years,Hispanic,132835,72664,63570,,,,,,
Female,80+ years,Other,131865,70872,62134,,,,,,
Female,80+ years,Unknown,83501,46139,38587,,,,,,
Female,80+ years,White,341087,184088,167438,,,,,,
Female,Unknown,Asian,122,94,34,,,,,,
Female,Unknown,Black,197,155,53,,,,,,
Female,Unknown,Hispanic,1156,913,297,,,,,,
Female,Unknown,Other,307,224,88,,,,,,
Female,Unknown,Unknown,880,751,141,,,,,,
Female,Unknown,White,823,641,225,,,,,,
Male,12-15 years,Asian,45468,24623,20847,,,,,,
Male,12-15 years,Black,51822,30272,21560,,,,,,
Male,12-15 years,Hispanic,338800,198059,140792,,,,,,
Male,12-15 years,Other,155772,89790,65999,,,,,,
Male,12-15 years,Unknown,17193,10803,6395,,,,,,
Male,12-15 years,White,153902,89207,64714,,,,,,
Male,16-49 years,Asian,551868,306462,274321,,,,,,
Male,16-49 years,Black,528161,309340,242713,,,,,,
Male,16-49 years,Hispanic,2694940,1583144,1255598,,,,,,
Male,16-49 years,Other,807971,478692,375262,,,,,,
Male,16-49 years,Unknown,409804,245528,186863,,,,,,
Male,16-49 years,White,2103815,1215288,1015889,,,,,,
Male,50-64 years,Asian,174184,94743,86623,,,,,,
Male,50-64 years,Black,298051,168015,144665,,,,,,
Male,50-64 years,Hispanic,998261,556452,482468,,,,,,
Male,50-64 years,Other,334978,187901,161479,,,,,,
Male,50-64 years,Unknown,219264,126171,102529,,,,,,
Male,50-64 years,White,1301926,731343,644413,,,,,,
Male,65-79 years,Asian,77110,41072,37593,,,,,,
Male,65-79 years,Black,135053,73834,65989,,,,,,
Male,65-79 years,Hispanic,430010,233028,209020,,,,,,
Male,65-79 years,Other,255485,136916,123319,,,,,,
Male,65-79 years,Unknown,185967,102242,87817,,,,,,
Male,65-79 years,White,1031692,556975,509206,,,,,,
Male,80+ years,Asian,13375,7176,6517,,,,,,
Male,80+ years,Black,19720,10863,9573,,,,,,
Male,80+ years,Hispanic,79727,43595,38278,,,,,,
Male,80+ years,Other,71399,38360,33807,,,,,,
Male,80+ years,Unknown,51230,28436,23623,,,,,,
Male,80+ years,White,242812,130718,119189,,,,,,
Male,Unknown,Asian,114,86,31,,,,,,
Male,Unknown,Black,156,123,45,,,,,,
Male,Unknown,Hispanic,1171,929,320,,,,,,
Male,Unknown,Other,267,210,70,,,,,,
Male,Unknown,Unknown,634,539,106,,,,,,
Male,Unknown,White,719,573,186,,,,,,
Unknown,12-15 years,Asian,67,36,31,,,,,,
Unknown,12-15 years,Black,29,19,10,,,,,,
Unknown,12-15 years,Hispanic,151,105,47,,,,,,
Unknown,12-15 years,Other,92,65,27,,,,,,
Unknown,12-15 years,Unknown,82,53,29,,,,,,
Unknown,12-15 years,White,146,89,58,,,,,,
Unknown,16-49 years,Asian,2372,1331,1158,,,,,,
Unknown,16-49 years,Black,1981,1154,947,,,,,,
Unknown,16-49 years,Hispanic,19207,11203,10101,,,,,,
Unknown,16-49 years,Other,21252,12181,10266,,,,,,
Unknown,16-49 years,Unknown,7391,4569,3235,,,,,,
Unknown,16-49 years,White,14505,7807,7107,,,,,,
Unknown,50-64 years,Asian,1110,611,528,,,,,,
Unknown,50-64 years,Black,1285,730,617,,,,,,
Unknown,50-64 years,Hispanic,13480,7272,6690,,,,,,
Unknown,50-64 years,Other,18079,10013,8866,,,,,,
Unknown,50-64 years,Unknown,3188,1909,1443,,,,,,
Unknown,50-64 years,White,12138,6434,5957,,,,,,
Unknown,65-79 years,Asian,1494,783,716,,,,,,
Unknown,65-79 years,Black,1421,772,681,,,,,,
Unknown,65-79 years,Hispanic,7537,4077,3619,,,,,,
Unknown,65-79 years,Other,12947,7089,6196,,,,,,
Unknown,65-79 years,Unknown,2458,1430,1062,,,,,,
Unknown,65-79 years,White,13379,7024,6467,,,,,,
