Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,,,,,,
Female,12-15 years,Asian,13087,12588,506,,,,,,
Female,12-15 years,Black,8276,8055,223,,,,,,
Female,12-15 years,Hispanic,61742,58868,2899,,,,,,
Female,12-15 years,Other,26781,25484,1304,,,,,,
Female,12-15 years,Unknown,4958,4725,235,,,,,,
Female,12-15 years,White,37238,35102,2138,,,,,,
Female,16-49 years,Asian,494122,275953,231453,,,,,,
Female,16-49 years,Black,432521,253138,196141,,,,,,
Female,16-49 years,Hispanic,2114201,1233492,962756,,,,,,
Female,16-49 years,Other,512888,298428,236027,,,,,,
Female,16-49 years,Unknown,480771,276603,216987,,,,,,
Female,16-49 years,White,1803103,1027600,857050,,,,,,
Female,50-64 years,Asian,175394,96577,84184,,,,,,
Female,50-64 years,Black,297825,167898,141003,,,,,,
Female,50-64 years,Hispanic,931063,523647,440052,,,,,,
Female,50-64 years,Other,245198,137285,116430,,,,,,
Female,50-64 years,Unknown,277654,157035,127759,,,,,,
Female,50-64 years,White,1244327,694762,605096,,,,,,
Female,65-79 years,Asian,88440,47775,42517,,,,,,
Female,65-79 years,Black,183363,100836,87622,,,,,,
Female,65-79 years,Hispanic,491486,268732,234695,,,,,,
Female,65-79 years,Other,211193,115645,98930,,,,,,
Female,65-79 years,Unknown,244888,134808,114043,,,,,,
Female,65-79 years,White,1135337,614449,552498,,,,,,
Female,80+ years,Asian,16184,8866,7754,,,,,,
Female,80+ years,Black,39124,21774,18714,,,,,,
Female,80+ years,Hispanic,118829,65845,56057,,,,,,
Female,80+ years,Other,102227,57072,45987,,,,,,
Female,80+ years,Unknown,88826,50055,39880,,,,,,
Female,80+ years,White,321156,174607,155808,,,,,,
Female,Unknown,Asian,85,71,20,,,,,,
Female,Unknown,Black,135,111,35,,,,,,
Female,Unknown,Hispanic,759,627,169,,,,,,
Female,Unknown,Other,147,120,30,,,,,,
Female,Unknown,Unknown,825,717,118,,,,,,
Female,Unknown,White,581,475,145,,,,,,
Male,12-15 years,Asian,13139,12651,488,,,,,,
Male,12-15 years,Black,8183,7944,244,,,,,,
Male,12-15 years,Hispanic,58632,55836,2811,,,,,,
Male,12-15 years,Other,26474,25210,1270,,,,,,
Male,12-15 years,Unknown,5091,4819,276,,,,,,
Male,12-15 years,White,36943,34874,2079,,,,,,
Male,16-49 years,Asian,467459,263818,219787,,,,,,
Male,16-49 years,Black,333354,199987,150088,,,,,,
Male,16-49 years,Hispanic,1761034,1050041,795116,,,,,,
Male,16-49 years,Other,452234,269853,208731,,,,,,
Male,16-49 years,Unknown,346960,205491,155653,,,,,,
Male,16-49 years,White,1602743,928385,763889,,,,,,
Male,50-64 years,Asian,160152,88586,77016,,,,,,
Male,50-64 years,Black,235934,136143,111657,,,,,,
Male,50-64 years,Hispanic,808282,461814,380343,,,,,,
Male,50-64 years,Other,203706,116253,96911,,,,,,
Male,50-64 years,Unknown,212161,122675,96824,,,,,,
Male,50-64 years,White,1119524,631684,546004,,,,,,
Male,65-79 years,Asian,74869,40438,35907,,,,,,
Male,65-79 years,Black,120922,67120,57968,,,,,,
Male,65-79 years,Hispanic,380766,209463,181889,,,,,,
Male,65-79 years,Other,168396,92396,79222,,,,,,
Male,65-79 years,Unknown,205717,113492,95855,,,,,,
Male,65-79 years,White,971563,526640,474095,,,,,,
Male,80+ years,Asian,12953,7040,6219,,,,,,
Male,80+ years,Black,17980,10053,8565,,,,,,
Male,80+ years,Hispanic,71498,39545,33884,,,,,,
Male,80+ years,Other,53044,29533,24045,,,,,,
Male,80+ years,Unknown,55879,31396,25252,,,,,,
Male,80+ years,White,230636,124868,112029,,,,,,
