Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,,,,,,
Female,12-15 years,Asian,44747,24037,20717,,,,,,
Female,12-15 years,Black,55581,31753,23830,,,,,,
Female,12-15 years,Hispanic,362484,206871,155679,,,,,,
Female,12-15 years,Other,168652,94039,74624,,,,,,
Female,12-15 years,Unknown,17096,10454,6643,,,,,,
Female,12-15 years,White,162275,90869,71420,,,,,,
Female,16-49 years,Asian,572959,309194,278180,,,,,,
Female,16-49 years,Black,677318,385340,312330,,,,,,
Female,16-49 years,Hispanic,3109721,1767241,1467260,,,,,,
Female,16-49 years,Other,931692,529027,436911,,,,,,
Female,16-49 years,Unknown,523455,300222,239980,,,,,,
Female,16-49 years,White,2375890,1338257,1143585,,,,,,
Female,50-64 years,Asian,189285,101812,93090,,,,,,
Female,50-64 years,Black,363100,199752,175839,,,,,,
Female,50-64 years,Hispanic,1112317,610485,538569,,,,,,
Female,50-64 years,Other,415283,227270,200967,,,,,,
Female,50-64 years,Unknown,269068,150933,126401,,,,,,
Female,50-64 years,White,1425618,788374,703800,,,,,,
Female,65-79 years,Asian,90851,48482,44331,,,,,,
Female,65-79 years,Black,201344,108713,98161,,,,,,
Female,65-79 years,Hispanic,553464,298098,268513,,,,,,
Female,65-79 years,Other,349032,185725,168586,,,,,,
Female,65-79 years,Unknown,211290,115783,99716,,,,,,
Female,65-79 years,White,1196924,643623,589568,,,,,,
Female,80+ years,Asian,16930,9145,8244,,,,,,
Female,80+ years,Black,43313,23720,21094,,,,,,
Female,80+ years,Hispanic,133950,73213,64150,,,,,,
Female,80+ years,Other,138661,74314,65579,,,,,,
Female,80+ years,Unknown,81180,44887,37504,,,,,,
Female,80+ years,White,340823,183778,167458,,,,,,
Female,Unknown,Asian,125,94,37,,,,,,
Female,Unknown,Black,202,160,53,,,,,,
Female,Unknown,Hispanic,1200,944,310,,,,,,
Female,Unknown,Other,344,250,99,,,,,,
Female,Unknown,Unknown,884,754,142,,,,,,
Female,Unknown,White,856,660,239,,,,,,
Male,12-15 years,Asian,46113,24790,21325,,,,,,
Male,12-15 years,Black,54702,31341,23370,,,,,,
Male,12-15 years,Hispanic,356647,205292,151405,,,,,,
Male,12-15 years,Other,169639,94872,74788,,,,,,
Male,12-15 years,Unknown,17807,10974,6837,,,,,,
Male,12-15 years,White,164084,92455,71648,,,,,,
Male,16-49 years,Asian,554228,307489,276079,,,,,,
Male,16-49 years,Black,545497,317253,252464,,,,,,
Male,16-49 years,Hispanic,2771150,1617461,1300193,,,,,,
Male,16-49 years,Other,869270,507269,409254,,,,,,
Male,16-49 years,Unknown,411246,245205,188797,,,,,,
Male,16-49 years,White,2160575,1238964,1050817,,,,,,
Male,50-64 years,Asian,173826,94517,86532,,,,,,
Male,50-64 years,Black,302149,169692,147165,,,,,,
Male,50-64 years,Hispanic,1011627,562029,490510,,,,,,
Male,50-64 years,Other,357942,198944,173905,,,,,,
Male,50-64 years,Unknown,216864,124422,101865,,,,,,
Male,50-64 years,White,1316634,736640,654465,,,,,,
Male,65-79 years,Asian,76689,40856,37385,,,,,,
Male,65-79 years,Black,135533,74003,66306,,,,,,
Male,65-79 years,Hispanic,433461,234573,210975,,,,,,
Male,65-79 years,Other,275556,147106,133416,,,,,,
Male,65-79 years,Unknown,179793,98904,84958,,,,,,
Male,65-79 years,White,1031014,556012,509572,,,,,,
Male,80+ years,Asian,13290,7134,6474,,,,,,
Male,80+ years,Black,19721,10861,9574,,,,,,
Male,80+ years,Hispanic,80361,43905,38614,,,,,,
Male,80+ years,Other,76185,40843,36165,,,,,,
Male,80+ years,Unknown,49560,27539,22844,,,,,,
Male,80+ years,White,242247,130338,118988,,,,,,
Male,Unknown,Asian,115,87,31,,,,,,
Male,Unknown,Black,159,125,46,,,,,,
Male,Unknown,Hispanic,1226,961,343,,,,,,
Male,Unknown,Other,304,233,84,,,,,,
Male,Unknown,Unknown,638,540,110,,,,,,
Male,Unknown,White,740,585,195,,,,,,
Unknown,12-15 years,Asian,65,35,30,,,,,,
Unknown,12-15 years,Black,30,19,11,,,,,,
Unknown,12-15 years,Hispanic,152,105,48,,,,,,
Unknown,12-15 years,Other,85,58,27,,,,,,
Unknown,12-15 years,Unknown,83,53,30,,,,,,
Unknown,12-15 years,White,147,90,58,,,,,,
Unknown,16-49 years,Asian,2353,1319,1150,,,,,,
Unknown,16-49 years,Black,1967,1146,941,,,,,,
Unknown,16-49 years,Hispanic,19047,11139,10043,,,,,,
Unknown,16-49 years,Other,20981,12036,10131,,,,,,
Unknown,16-49 years,Unknown,7317,4529,3207,,,,,,
Unknown,16-49 years,White,14266,7686,6991,,,,,,
Unknown,50-64 years,Asian,1081,595,515,,,,,,
Unknown,50-64 years,Black,1266,719,609,,,,,,
Unknown,50-64 years,Hispanic,13274,7160,6594,,,,,,
Unknown,50-64 years,Other,17728,9822,8693,,,,,,
Unknown,50-64 years,Unknown,3123,1872,1414,,,,,,
Unknown,50-64 years,White,11801,6261,5791,,,,,,
Unknown,65-79 years,Asian,1390,728,667,,,,,,
Unknown,65-79 years,Black,1348,735,646,,,,,,
Unknown,65-79 years,Hispanic,7320,3959,3517,,,,,,
Unknown,65-79 years,Other,12411,6808,5935,,,,,,
Unknown,65-79 years,Unknown,2368,1379,1022,,,,,,
Unknown,65-79 years,White,12605,6624,6092,,,,,,
Unknown,80+ years,Asian,262,139,123,,,,,,
Unknown,80+ years,Black,231,131,109,,,,,,
Unknown,80+ years,Hispanic,1377,756,655,,,,,,
Unknown,80+ years,Other,2614,1481,1191,,,,,,
Unknown,80+ years,Unknown,649,394,263,,,,,,
Unknown,80+ years,White,2603,1378,1259,,,,,,
Unknown,Unknown,Asian,1,1,0,,,,,,
Unknown,Unknown,Hispanic,10,9,2,,,,,,
Unknown,Unknown,Other,79,74,7,,,,,,
Unknown,Unknown,Unknown,12,11,2,,,,,,
Unknown,Unknown,White,15,14,1,,,,,,
Grand Total,Total,Total,30414567,17061752,14538882,,,,,,
