Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,,,,,,
Female,16-49 years,Asian,313946,214372,110577,,,,,,
Female,16-49 years,Black,252863,173301,92519,,,,,,
Female,16-49 years,Hispanic,1181931,818828,422165,,,,,,
Female,16-49 years,Other,296290,195662,112493,,,,,,
Female,16-49 years,Unknown,453756,280976,182520,,,,,,
Female,16-49 years,White,1204994,800876,464208,,,,,,
Female,50-64 years,Asian,136421,84927,56076,,,,,,
Female,50-64 years,Black,218587,137438,89983,,,,,,
Female,50-64 years,Hispanic,646856,410839,262425,,,,,,
Female,50-64 years,Other,176775,105989,76466,,,,,,
Female,50-64 years,Unknown,280746,167864,118478,,,,,,
Female,50-64 years,White,973851,602615,414202,,,,,,
Female,65-79 years,Asian,86386,48606,39381,,,,,,
Female,65-79 years,Black,151960,89171,66944,,,,,,
Female,65-79 years,Hispanic,398925,232860,176402,,,,,,
Female,65-79 years,Other,167441,95466,74394,,,,,,
Female,65-79 years,Unknown,259305,146888,115758,,,,,,
Female,65-79 years,White,1004797,565157,464666,,,,,,
Female,80+ years,Asian,16678,9470,7588,,,,,,
Female,80+ years,Black,32337,19205,14254,,,,,,
Female,80+ years,Hispanic,97837,57549,43040,,,,,,
Female,80+ years,Other,85085,50737,34963,,,,,,
Female,80+ years,Unknown,91754,52831,39893,,,,,,
Female,80+ years,White,284153,161127,130483,,,,,,
Female,Unknown,Asian,98,88,18,,,,,,
Female,Unknown,Black,135,115,32,,,,,,
Female,Unknown,Hispanic,775,657,157,,,,,,
Female,Unknown,Other,144,112,36,,,,,,
Female,Unknown,Unknown,934,813,133,,,,,,
Female,Unknown,White,633,529,140,,,,,,
Male,16-49 years,Asian,279089,196361,94059,,,,,,
Male,16-49 years,Black,168575,121353,57940,,,,,,
Male,16-49 years,Hispanic,897415,645866,304545,,,,,,
Male,16-49 years,Other,222144,153045,80801,,,,,,
Male,16-49 years,Unknown,307310,198809,117687,,,,,,
Male,16-49 years,White,956558,670525,340717,,,,,,
Male,50-64 years,Asian,122046,76717,49653,,,,,,
Male,50-64 years,Black,157481,102429,63239,,,,,,
Male,50-64 years,Hispanic,523030,342889,205431,,,,,,
Male,50-64 years,Other,131631,80881,55950,,,,,,
Male,50-64 years,Unknown,206174,126843,84451,,,,,,
Male,50-64 years,White,826287,523887,341682,,,,,,
Male,65-79 years,Asian,73981,41521,33723,,,,,,
Male,65-79 years,Black,98535,58240,43352,,,,,,
Male,65-79 years,Hispanic,303104,178479,133303,,,,,,
Male,65-79 years,Other,131053,74748,58294,,,,,,
Male,65-79 years,Unknown,215691,122032,96486,,,,,,
Male,65-79 years,White,855584,481396,395380,,,,,,
Male,80+ years,Asian,13442,7514,6202,,,,,,
Male,80+ years,Black,14961,8886,6582,,,,,,
Male,80+ years,Hispanic,58919,34526,26048,,,,,,
Male,80+ years,Other,43584,25634,18321,,,,,,
Male,80+ years,Unknown,58045,33328,25361,,,,,,
Male,80+ years,White,206730,115939,95681,,,,,,
Male,Unknown,Asian,116,89,28,,,,,,
Male,Unknown,Black,91,77,21,,,,,,
Male,Unknown,Hispanic,689,595,140,,,,,,
Male,Unknown,Other,136,111,30,,,,,,
Male,Unknown,Unknown,648,566,91,,,,,,
Male,Unknown,White,539,460,115,,,,,,
Unknown,16-49 years,Asian,1710,1065,722,,,,,,
Unknown,16-49 years,Black,1091,670,474,,,,,,
Unknown,16-49 years,Hispanic,4542,3224,2092,,,,,,
Unknown,16-49 years,Other,29282,16322,14010,,,,,,
Unknown,16-49 years,Unknown,6174,4189,2242,,,,,,
Unknown,16-49 years,White,12577,6953,5840,,,,,,
Unknown,50-64 years,Asian,959,556,427,,,,,,
Unknown,50-64 years,Black,1038,626,458,,,,,,
Unknown,50-64 years,Hispanic,2754,1871,1280,,,,,,
Unknown,50-64 years,Other,27895,15165,13539,,,,,,
Unknown,50-64 years,Unknown,5702,3668,2153,,,,,,
Unknown,50-64 years,White,13079,6955,6316,,,,,,
Unknown,65-79 years,Asian,1947,1024,927,,,,,,
Unknown,65-79 years,Black,1587,877,740,,,,,,
Unknown,65-79 years,Hispanic,4216,2565,1805,,,,,,
Unknown,65-79 years,Other,18888,10220,9037,,,,,,
Unknown,65-79 years,Unknown,3484,2159,1355,,,,,,
Unknown,65-79 years,White,16441,8648,7890,,,,,,
Unknown,80+ years,Asian,334,180,155,,,,,,
Unknown,80+ years,Black,253,143,118,,,,,,
Unknown,80+ years,Hispanic,945,558,417,,,,,,
Unknown,80+ years,Other,3627,2022,1675,,,,,,
Unknown,80+ years,Unknown,729,458,280,,,,,,
Unknown,80+ years,White,3246,1726,1551,,,,,,
Unknown,Unknown,Asian,1,1,0,,,,,,
Unknown,Unknown,Hispanic,6,6,0,,,,,,
Unknown,Unknown,Other,78,72,7,,,,,,
Unknown,Unknown,Unknown,19,17,3,,,,,,
Unknown,Unknown,White,15,15,1,,,,,,
Grand Total,Total,Total,15852600,10040769,6421221,,,,,,
