Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with Booster Doses,,,,,
Female,2021-05-11 00:00:00,Asian,28521,18656,9855,10,,,,,
Female,2021-05-11 00:00:00,Black,15827,10618,5210,,,,,,
Female,2021-05-11 00:00:00,Hispanic,141669,98191,43461,30,,,,,
Female,2021-05-11 00:00:00,Other,73004,47163,25828,22,,,,,
Female,2021-05-11 00:00:00,Unknown,14207,10612,3594,,,,,,
Female,2021-05-11 00:00:00,White,71905,45245,26644,24,,,,,
Female,2021-12-15 00:00:00,Asian,45086,23984,21061,49,,,,,
Female,2021-12-15 00:00:00,Black,63187,34626,28487,77,,,,,
Female,2021-12-15 00:00:00,Hispanic,440324,245799,193985,616,,,,,
Female,2021-12-15 00:00:00,Other,203884,109826,93751,320,,,,,
Female,2021-12-15 00:00:00,Unknown,19950,12201,7737,14,,,,,
Female,2021-12-15 00:00:00,White,174004,94666,79129,230,,,,,
Female,16-49,Asian,630016,308588,274729,60910,,,,,
Female,16-49,Black,811307,428434,360917,43810,,,,,
Female,16-49,Hispanic,3653144,1944120,1643625,201894,,,,,
Female,16-49,Other,1452859,724797,635793,138922,,,,,
Female,16-49,Unknown,460710,257657,198507,20853,,,,,
Female,16-49,White,2706180,1392065,1214947,211338,,,,,
Female,50-64,Asian,212389,98665,88710,30460,,,,,
Female,50-64,Black,434655,206596,185156,55570,,,,,
Female,50-64,Hispanic,1341315,649261,571672,159043,,,,,
Female,50-64,Other,817837,361255,331686,145281,,,,,
Female,50-64,Unknown,207912,111291,87868,16188,,,,,
Female,50-64,White,1641689,786043,709648,214374,,,,,
Female,65-79,Asian,105807,46652,41028,19986,,,,,
Female,65-79,Black,245805,107507,97920,45835,,,,,
Female,65-79,Hispanic,715566,321097,282754,125326,,,,,
Female,65-79,Other,801939,319723,298965,192630,,,,,
Female,65-79,Unknown,130790,68569,52576,13033,,,,,
Female,65-79,White,1438704,627241,572131,275478,,,,,
Female,80+,Asian,19925,8960,7761,3642,,,,,
Female,80+,Black,53379,23853,21380,9629,,,,,
Female,80+,Hispanic,174969,79918,69130,29418,,,,,
Female,80+,Other,267408,108091,99694,61909,,,,,
Female,80+,Unknown,47086,25171,18657,4235,,,,,
Female,80+,White,428454,186174,168837,83706,,,,,
Female,Unknown,Asian,101,77,30,0,,,,,
Female,Unknown,Black,172,139,43,,,,,,
Female,Unknown,Hispanic,932,770,225,,,,,,
Female,Unknown,Other,167,132,38,0,,,,,
Female,Unknown,Unknown,789,684,117,,,,,,
Female,Unknown,White,666,530,173,6,,,,,
Male,2021-05-11 00:00:00,Asian,30081,19676,10396,9,,,,,
Male,2021-05-11 00:00:00,Black,15803,10638,5161,9,,,,,
Male,2021-05-11 00:00:00,Hispanic,143889,99829,44044,33,,,,,
Male,2021-05-11 00:00:00,Other,74472,48179,26268,33,,,,,
Male,2021-05-11 00:00:00,Unknown,14412,10843,3569,,,,,,
Male,2021-05-11 00:00:00,White,74470,46839,27618,29,,,,,
Male,2021-12-15 00:00:00,Asian,46470,24730,21700,43,,,,,
Male,2021-12-15 00:00:00,Black,62278,34247,27936,103,,,,,
Male,2021-12-15 00:00:00,Hispanic,434942,244756,189648,604,,,,,
Male,2021-12-15 00:00:00,Other,205096,110693,94086,338,,,,,
Male,2021-12-15 00:00:00,Unknown,20792,12825,7961,12,,,,,
Male,2021-12-15 00:00:00,White,175755,96091,79450,240,,,,,
Male,16-49,Asian,610557,311720,277190,54632,,,,,
Male,16-49,Black,649987,352931,292918,30992,,,,,
Male,16-49,Hispanic,3268767,1804880,1484673,144675,,,,,
Male,16-49,Other,1293607,670762,576426,108164,,,,,
Male,16-49,Unknown,389725,229626,171445,12928,,,,,
Male,16-49,White,2464458,1304076,1130269,171747,,,,,
Male,50-64,Asian,196482,92191,83316,28500,,,,,
Male,50-64,Black,361554,178182,156887,41720,,,,,
Male,50-64,Hispanic,1211304,601803,527398,125706,,,,,
Male,50-64,Other,671541,304580,277197,111688,,,,,
Male,50-64,Unknown,179066,99595,77228,11432,,,,,
Male,50-64,White,1525179,748287,670157,185101,,,,,
Male,65-79,Asian,90204,39303,34734,17659,,,,,
Male,65-79,Black,168630,75460,66872,31095,,,,,
Male,65-79,Hispanic,566198,255207,224188,99527,,,,,
Male,65-79,Other,631547,253513,234881,151422,,,,,
Male,65-79,Unknown,116825,61821,46837,11539,,,,,
