Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,,,,,,
Female,12-15 years,Asian,36799,20555,16251,,,,,,
Female,12-15 years,Black,29447,17630,11819,,,,,,
Female,12-15 years,Hispanic,198296,117253,81087,,,,,,
Female,12-15 years,Other,90065,52252,37823,,,,,,
Female,12-15 years,Unknown,11468,7251,4219,,,,,,
Female,12-15 years,White,102719,59039,43686,,,,,,
Female,16-49 years,Asian,543697,294421,263347,,,,,,
Female,16-49 years,Black,526084,297080,247735,,,,,,
Female,16-49 years,Hispanic,2542216,1439696,1206058,,,,,,
Female,16-49 years,Other,653132,370479,311605,,,,,,
Female,16-49 years,Unknown,506836,289255,233422,,,,,,
Female,16-49 years,White,2026059,1131139,989708,,,,,,
Female,50-64 years,Asian,184579,99589,90540,,,,,,
Female,50-64 years,Black,327351,180393,158912,,,,,,
Female,50-64 years,Hispanic,1018908,561045,493162,,,,,,
Female,50-64 years,Other,315888,173465,153141,,,,,,
Female,50-64 years,Unknown,279335,156307,131033,,,,,,
Female,50-64 years,White,1317287,726295,652263,,,,,,
Female,65-79 years,Asian,90680,48383,44233,,,,,,
Female,65-79 years,Black,193467,104676,94179,,,,,,
Female,65-79 years,Hispanic,520484,280880,252361,,,,,,
Female,65-79 years,Other,260590,139684,125168,,,,,,
Female,65-79 years,Unknown,237798,129825,112170,,,,,,
Female,65-79 years,White,1168935,627561,575747,,,,,,
Female,80+ years,Asian,16652,9020,8079,,,,,,
Female,80+ years,Black,41354,22653,20164,,,,,,
Female,80+ years,Hispanic,125927,68921,60293,,,,,,
Female,80+ years,Other,118441,63948,55487,,,,,,
Female,80+ years,Unknown,88522,48846,40888,,,,,,
Female,80+ years,White,332539,179280,163315,,,,,,
Female,Unknown,Asian,112,86,32,,,,,,
Female,Unknown,Black,159,125,44,,,,,,
Female,Unknown,Hispanic,906,721,235,,,,,,
Female,Unknown,Other,197,148,52,,,,,,
Female,Unknown,Unknown,850,730,131,,,,,,
Female,Unknown,White,660,524,175,,,,,,
Male,12-15 years,Asian,37472,20986,16487,,,,,,
Male,12-15 years,Black,28577,17168,11416,,,,,,
Male,12-15 years,Hispanic,188797,112687,76139,,,,,,
Male,12-15 years,Other,87764,50950,36824,,,,,,
Male,12-15 years,Unknown,11885,7568,4322,,,,,,
Male,12-15 years,White,100888,58317,42584,,,,,,
Male,16-49 years,Asian,522338,288568,257929,,,,,,
Male,16-49 years,Black,416417,240092,197010,,,,,,
Male,16-49 years,Hispanic,2174253,1259450,1031202,,,,,,
Male,16-49 years,Other,590527,342952,285724,,,,,,
Male,16-49 years,Unknown,378846,223819,175006,,,,,,
Male,16-49 years,White,1827257,1036394,901385,,,,,,
Male,50-64 years,Asian,169404,92063,83882,,,,,,
Male,50-64 years,Black,265869,149272,130177,,,,,,
Male,50-64 years,Hispanic,904005,503599,438760,,,,,,
Male,50-64 years,Other,263349,146880,128687,,,,,,
Male,50-64 years,Unknown,218063,124717,102207,,,,,,
Male,50-64 years,White,1199830,668247,598221,,,,,,
Male,65-79 years,Asian,76609,40798,37345,,,,,,
Male,65-79 years,Black,128700,70229,63070,,,,,,
Male,65-79 years,Hispanic,405263,219661,197188,,,,,,
Male,65-79 years,Other,205587,110482,99125,,,,,,
Male,65-79 years,Unknown,201091,110192,94947,,,,,,
Male,65-79 years,White,1001960,539154,495164,,,,,,
Male,80+ years,Asian,13293,7131,6480,,,,,,
Male,80+ years,Black,18938,10443,9192,,,,,,
Male,80+ years,Hispanic,75491,41286,36262,,,,,,
Male,80+ years,Other,61406,33199,28872,,,,,,
Male,80+ years,Unknown,55142,30523,25452,,,,,,
Male,80+ years,White,238139,127990,116976,,,,,,
Male,Unknown,Asian,100,76,27,,,,,,
Male,Unknown,Black,116,90,38,,,,,,
Male,Unknown,Hispanic,909,723,254,,,,,,
Male,Unknown,Other,174,136,50,,,,,,
Male,Unknown,Unknown,589,506,94,,,,,,
Male,Unknown,White,593,483,148,,,,,,
Unknown,12-15 years,Asian,67,37,30,,,,,,
Unknown,12-15 years,Black,18,11,7,,,,,,
Unknown,12-15 years,Hispanic,113,76,37,,,,,,
Unknown,12-15 years,Other,50,34,16,,,,,,
Unknown,12-15 years,Unknown,81,51,30,,,,,,
Unknown,12-15 years,White,129,77,53,,,,,,
Unknown,16-49 years,Asian,2471,1383,1201,,,,,,
Unknown,16-49 years,Black,1920,1101,931,,,,,,
Unknown,16-49 years,Hispanic,18568,10463,9407,,,,,,
Unknown,16-49 years,Other,21791,12459,10501,,,,,,
Unknown,16-49 years,Unknown,7418,4557,3248,,,,,,
Unknown,16-49 years,White,14884,7953,7285,,,,,,
Unknown,50-64 years,Asian,1213,664,577,,,,,,
Unknown,50-64 years,Black,1355,760,655,,,,,,
Unknown,50-64 years,Hispanic,13962,7508,6918,,,,,,
Unknown,50-64 years,Other,19127,10563,9371,,,,,,
Unknown,50-64 years,Unknown,3311,1977,1492,,,,,,
Unknown,50-64 years,White,13069,6901,6421,,,,,,
Unknown,65-79 years,Asian,1855,966,894,,,,,,
Unknown,65-79 years,Black,1573,853,752,,,,,,
Unknown,65-79 years,Hispanic,7941,4289,3807,,,,,,
Unknown,65-79 years,Other,14498,7904,6947,,,,,,
Unknown,65-79 years,Unknown,2613,1520,1125,,,,,,
Unknown,65-79 years,White,15475,8086,7502,,,,,,
Unknown,80+ years,Asian,338,178,160,,,,,,
Unknown,80+ years,Black,265,148,124,,,,,,
Unknown,80+ years,Hispanic,1477,808,703,,,,,,
Unknown,80+ years,Other,2969,1672,1357,,,,,,
Unknown,80+ years,Unknown,703,427,285,,,,,,
Unknown,80+ years,White,3099,1629,1505,,,,,,
Unknown,Unknown,Asian,1,1,0,,,,,,
Unknown,Unknown,Hispanic,9,8,2,,,,,,
