Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with Booster Doses,,,,,
Female,2022-05-11 00:00:00,Asian,51586,28386,23157,43,,,,,
Female,2022-05-11 00:00:00,Black,39530,22606,16902,23,,,,,
Female,2022-05-11 00:00:00,Hispanic,370806,229006,141497,319,,,,,
Female,2022-05-11 00:00:00,Other,149895,84794,64948,159,,,,,
Female,2022-05-11 00:00:00,Unknown,29211,18800,10399,13,,,,,
Female,2022-05-11 00:00:00,White,125099,70696,54299,111,,,,,
Female,2022-12-15 00:00:00,Asian,50751,24691,21790,4278,,,,,
Female,2022-12-15 00:00:00,Black,71429,37542,31050,2841,,,,,
Female,2022-12-15 00:00:00,Hispanic,529415,285682,221120,22735,,,,,
Female,2022-12-15 00:00:00,Other,237181,119214,102669,15314,,,,,
Female,2022-12-15 00:00:00,Unknown,22089,13330,8249,512,,,,,
Female,2022-12-15 00:00:00,White,193281,98762,83109,11439,,,,,
Female,16-49,Asian,703402,319240,277132,121295,,,,,
Female,16-49,Black,913516,454450,383933,97751,,,,,
Female,16-49,Hispanic,4158251,2100848,1742752,459357,,,,,
Female,16-49,Other,1701351,794247,695133,262473,,,,,
Female,16-49,Unknown,447089,250000,181731,30995,,,,,
Female,16-49,White,2987347,1449934,1255903,396924,,,,,
Female,50-64,Asian,232611,101751,89009,47274,,,,,
Female,50-64,Black,478549,210766,189714,90802,,,,,
Female,50-64,Hispanic,1524229,695422,596065,273117,,,,,
Female,50-64,Other,934036,390208,357370,208595,,,,,
Female,50-64,Unknown,198739,105752,77729,22110,,,,,
Female,50-64,White,1784512,803383,722921,327753,,,,,
Female,65-79,Asian,112939,48270,41254,25277,,,,,
Female,65-79,Black,263387,108497,98970,61356,,,,,
Female,65-79,Hispanic,791471,340551,292349,172559,,,,,
Female,65-79,Other,867619,334984,312952,229889,,,,,
Female,65-79,Unknown,124052,64782,46613,15776,,,,,
Female,65-79,White,1522774,635755,577977,345546,,,,,
Female,80+,Asian,21125,9135,7764,4657,,,,,
Female,80+,Black,57344,24180,21645,13005,,,,,
Female,80+,Hispanic,192832,84324,71501,40583,,,,,
Female,80+,Other,285369,111584,103176,73067,,,,,
Female,80+,Unknown,45371,24123,17037,5113,,,,,
Female,80+,White,453300,188401,170484,104765,,,,,
Female,Unknown,Asian,124,93,36,,,,,,
Female,Unknown,Black,182,147,43,,,,,,
Female,Unknown,Hispanic,1220,1031,251,6,,,,,
Female,Unknown,Other,220,178,45,0,,,,,
Female,Unknown,Unknown,808,701,119,,,,,,
Female,Unknown,White,732,577,192,8,,,,,
Male,2022-05-11 00:00:00,Asian,54146,29851,24246,49,,,,,
Male,2022-05-11 00:00:00,Black,39923,22926,16970,27,,,,,
Male,2022-05-11 00:00:00,Hispanic,373605,230824,142492,309,,,,,
Male,2022-05-11 00:00:00,Other,153121,86800,66146,180,,,,,
Male,2022-05-11 00:00:00,Unknown,30429,19623,10793,15,,,,,
Male,2022-05-11 00:00:00,White,130184,73441,56635,115,,,,,
Male,2022-12-15 00:00:00,Asian,52022,25402,22398,4225,,,,,
Male,2022-12-15 00:00:00,Black,70251,37048,30447,2763,,,,,
Male,2022-12-15 00:00:00,Hispanic,524243,285865,216858,21626,,,,,
Male,2022-12-15 00:00:00,Other,237723,119887,102778,15083,,,,,
Male,2022-12-15 00:00:00,Unknown,22819,13909,8463,455,,,,,
Male,2022-12-15 00:00:00,White,194941,100314,83594,11062,,,,,
Male,16-49,Asian,683791,325728,281692,111697,,,,,
Male,16-49,Black,729060,374172,310459,72294,,,,,
Male,16-49,Hispanic,3693188,1948380,1574236,345498,,,,,
Male,16-49,Other,1515121,737702,631627,213164,,,,,
Male,16-49,Unknown,392202,232387,162573,21680,,,,,
Male,16-49,White,2717074,1359824,1167325,336776,,,,,
Male,50-64,Asian,215024,94403,83799,44602,,,,,
Male,50-64,Black,399546,182739,160839,71284,,,,,
Male,50-64,Hispanic,1375992,641397,550283,229781,,,,,
Male,50-64,Other,773084,331603,300527,164854,,,,,
Male,50-64,Unknown,174529,96522,69831,16923,,,,,
Male,50-64,White,1661400,767313,683435,290750,,,,,
Male,65-79,Asian,96177,40772,34859,22015,,,,,
Male,65-79,Black,180997,76481,67724,41600,,,,,
Male,65-79,Hispanic,626749,269513,232195,138087,,,,,
Male,65-79,Other,683994,266211,246273,180510,,,,,
Male,65-79,Unknown,111480,58646,41796,14209,,,,,
Male,65-79,White,1328679,561723,504358,298089,,,,,
Male,80+,Asian,16816,7074,6123,3923,,,,,
Male,80+,Black,26379,11343,9745,6004,,,,,
Male,80+,Hispanic,116441,50560,42699,25490,,,,,
Male,80+,Other,171288,66433,60779,45683,,,,,
Male,80+,Unknown,30271,16275,11036,3546,,,,,
Male,80+,White,322785,134235,119269,76394,,,,,
Male,Unknown,Asian,137,98,42,,,,,,
Male,Unknown,Black,140,112,36,,,,,,
Male,Unknown,Hispanic,1177,986,258,10,,,,,
Male,Unknown,Other,203,160,56,,,,,,
Male,Unknown,Unknown,573,497,86,0,,,,,
Male,Unknown,White,664,521,180,,,,,,
Unknown,2022-05-11 00:00:00,Asian,34,24,10,0,,,,,
Unknown,2022-05-11 00:00:00,Black,9,6,3,0,,,,,
Unknown,2022-05-11 00:00:00,Hispanic,156,115,41,0,,,,,
Unknown,2022-05-11 00:00:00,Other,75,56,19,0,,,,,
Unknown,2022-05-11 00:00:00,Unknown,136,93,43,0,,,,,
Unknown,2022-05-11 00:00:00,White,43,33,10,0,,,,,
Unknown,2022-12-15 00:00:00,Asian,32,17,12,,,,,,
Unknown,2022-12-15 00:00:00,Black,32,20,12,0,,,,,
Unknown,2022-12-15 00:00:00,Hispanic,389,331,60,0,,,,,
Unknown,2022-12-15 00:00:00,Other,101,68,31,,,,,,
Unknown,2022-12-15 00:00:00,Unknown,81,56,24,,,,,,
Unknown,2022-12-15 00:00:00,White,123,77,43,,,,,,
Unknown,16-49,Asian,1505,842,659,99,,,,,
Unknown,16-49,Black,1633,931,734,64,,,,,
Unknown,16-49,Hispanic,13290,8140,6666,502,,,,,
Unknown,16-49,Other,11169,6779,4857,383,,,,,
Unknown,16-49,Unknown,5875,3612,2385,195,,,,,
Unknown,16-49,White,7773,4297,3576,257,,,,,
Unknown,50-64,Asian,649,339,278,58,,,,,
Unknown,50-64,Black,737,391,323,65,,,,,
Unknown,50-64,Hispanic,6644,3503,3094,414,,,,,
Unknown,50-64,Other,7010,4017,3072,347,,,,,
Unknown,50-64,Unknown,1977,1140,814,151,,,,,
Unknown,50-64,White,4373,2352,2001,172,,,,,
Unknown,65-79,Asian,502,243,203,61,,,,,
Unknown,65-79,Black,452,236,193,44,,,,,
Unknown,65-79,Hispanic,3343,1735,1468,255,,,,,
Unknown,65-79,Other,4277,2421,1767,267,,,,,
Unknown,65-79,Unknown,1248,686,482,104,,,,,
Unknown,65-79,White,3406,1813,1506,159,,,,,
Unknown,80+,Asian,116,61,48,7,,,,,
Unknown,80+,Black,104,59,40,11,,,,,
Unknown,80+,Hispanic,756,401,328,51,,,,,
Unknown,80+,Other,1047,650,386,46,,,,,
Unknown,80+,Unknown,390,243,132,20,,,,,
Unknown,80+,White,893,491,375,51,,,,,
Unknown,Unknown,Asian,1,1,0,0,,,,,
Unknown,Unknown,Hispanic,7,7,1,0,,,,,
Unknown,Unknown,Other,78,72,7,0,,,,,
Unknown,Unknown,Unknown,15,14,2,0,,,,,
