Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,,,,,,
Female,12-15 years,Asian,41613,23085,18535,,,,,,
Female,12-15 years,Black,42481,26429,16054,,,,,,
Female,12-15 years,Hispanic,273717,167964,105814,,,,,,
Female,12-15 years,Other,123636,74371,49276,,,,,,
Female,12-15 years,Unknown,14442,9480,4963,,,,,,
Female,12-15 years,White,129628,77322,52317,,,,,,
Female,16-49 years,Asian,560043,304073,270280,,,,,,
Female,16-49 years,Black,590863,343010,267390,,,,,,
Female,16-49 years,Hispanic,2782830,1605651,1292753,,,,,,
Female,16-49 years,Other,745491,433605,343223,,,,,,
Female,16-49 years,Unknown,523446,303193,236722,,,,,,
Female,16-49 years,White,2169320,1235822,1034227,,,,,,
Female,50-64 years,Asian,188011,101536,92099,,,,,,
Female,50-64 years,Black,343868,191219,164904,,,,,,
Female,50-64 years,Hispanic,1058015,585272,508749,,,,,,
Female,50-64 years,Other,343372,190498,164438,,,,,,
Female,50-64 years,Unknown,281990,159075,131140,,,,,,
Female,50-64 years,White,1367623,761609,670307,,,,,,
Female,65-79 years,Asian,91812,49027,44750,,,,,,
Female,65-79 years,Black,198400,107760,96131,,,,,,
Female,65-79 years,Hispanic,532265,287821,257391,,,,,,
Female,65-79 years,Other,275639,148160,132063,,,,,,
Female,65-79 years,Unknown,236151,129385,111037,,,,,,
Female,65-79 years,White,1189239,641299,583534,,,,,,
Female,80+ years,Asian,16918,9161,8215,,,,,,
Female,80+ years,Black,42410,23335,20560,,,,,,
Female,80+ years,Hispanic,128601,70542,61402,,,,,,
Female,80+ years,Other,121487,65665,56873,,,,,,
Female,80+ years,Unknown,87887,48601,40519,,,,,,
Female,80+ years,White,337983,182668,165622,,,,,,
Female,Unknown,Asian,118,91,33,,,,,,
Female,Unknown,Black,175,140,46,,,,,,
Female,Unknown,Hispanic,1026,820,258,,,,,,
Female,Unknown,Other,245,180,68,,,,,,
Female,Unknown,Unknown,855,734,133,,,,,,
Female,Unknown,White,733,579,195,,,,,,
Male,12-15 years,Asian,42552,23657,18896,,,,,,
Male,12-15 years,Black,41593,26017,15584,,,,,,
Male,12-15 years,Hispanic,265500,165159,100390,,,,,,
Male,12-15 years,Other,122691,74451,48253,,,,,,
Male,12-15 years,Unknown,14917,9857,5065,,,,,,
Male,12-15 years,White,129381,77987,51411,,,,,,
Male,16-49 years,Asian,539609,299954,266703,,,,,,
Male,16-49 years,Black,471930,279682,214530,,,,,,
Male,16-49 years,Hispanic,2425800,1439816,1119212,,,,,,
Male,16-49 years,Other,686333,410797,318113,,,,,,
Male,16-49 years,Unknown,400454,241769,180447,,,,,,
Male,16-49 years,White,1965688,1138634,947570,,,,,,
Male,50-64 years,Asian,172642,94051,85554,,,,,,
Male,50-64 years,Black,282212,160207,136123,,,,,,
Male,50-64 years,Hispanic,949164,532681,456249,,,,,,
Male,50-64 years,Other,291086,164658,139791,,,,,,
Male,50-64 years,Unknown,223231,129271,103272,,,,,,
Male,50-64 years,White,1253473,706588,617970,,,,,,
Male,65-79 years,Asian,77423,41256,37720,,,,,,
Male,65-79 years,Black,132258,72500,64460,,,,,,
Male,65-79 years,Hispanic,415283,225837,201308,,,,,,
Male,65-79 years,Other,217619,117381,104584,,,,,,
Male,65-79 years,Unknown,199936,109954,94112,,,,,,
Male,65-79 years,White,1020852,551895,502662,,,,,,
Male,80+ years,Asian,13406,7192,6534,,,,,,
Male,80+ years,Black,19391,10708,9394,,,,,,
Male,80+ years,Hispanic,77115,42241,36978,,,,,,
Male,80+ years,Other,63377,34275,29806,,,,,,
Male,80+ years,Unknown,54627,30297,25172,,,,,,
Male,80+ years,White,241485,130075,118421,,,,,,
Male,Unknown,Asian,106,81,28,,,,,,
Male,Unknown,Black,129,100,41,,,,,,
Male,Unknown,Hispanic,1031,825,280,,,,,,
Male,Unknown,Other,226,179,59,,,,,,
