Gender,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated,,,,,,,,,
Female,16-49 years,Asian,71746,44456,27290,,,,,,,,,
Female,16-49 years,Black,53523,34085,19438,,,,,,,,,
Female,16-49 years,Hispanic,212213,139757,72456,,,,,,,,,
Female,16-49 years,White,301017,190128,110889,,,,,,,,,
Female,16-49 years,Other,94340,60401,33939,,,,,,,,,
Female,16-49 years,Unknown,337577,204545,133032,,,,,,,,,
Female,50-64 years,Asian,38790,25027,13763,,,,,,,,,
Female,50-64 years,Black,50802,33998,16804,,,,,,,,,
Female,50-64 years,Hispanic,135606,93203,42403,,,,,,,,,
Female,50-64 years,White,246105,165480,80625,,,,,,,,,
Female,50-64 years,Other,61950,40713,21237,,,,,,,,,
Female,50-64 years,Unknown,221307,137431,83876,,,,,,,,,
Female,65-79 years,Asian,45826,29869,15957,,,,,,,,,
Female,65-79 years,Black,56452,38658,17794,,,,,,,,,
Female,65-79 years,Hispanic,133449,91996,41453,,,,,,,,,
Female,65-79 years,White,445525,300348,145177,,,,,,,,,
Female,65-79 years,Other,74237,49286,24951,,,,,,,,,
Female,65-79 years,Unknown,245259,157111,88148,,,,,,,,,
Female,80+ years,Asian,9716,6218,3498,,,,,,,,,
Female,80+ years,Black,12403,8493,3910,,,,,,,,,
Female,80+ years,Hispanic,34523,24248,10275,,,,,,,,,
Female,80+ years,White,130217,86795,43422,,,,,,,,,
Female,80+ years,Other,57632,37071,20561,,,,,,,,,
Female,80+ years,Unknown,87101,56743,30358,,,,,,,,,
Female,Unknown,Asian,30,26,4,,,,,,,,,
Female,Unknown,Black,40,31,9,,,,,,,,,
Female,Unknown,Hispanic,225,195,30,,,,,,,,,
Female,Unknown,White,280,245,35,,,,,,,,,
Female,Unknown,Other,39,34,5,,,,,,,,,
Female,Unknown,Unknown,952,828,124,,,,,,,,,
Male,16-49 years,Asian,51092,32520,18572,,,,,,,,,
Male,16-49 years,Black,25997,17111,8886,,,,,,,,,
Male,16-49 years,Hispanic,129830,88230,41600,,,,,,,,,
Male,16-49 years,White,176718,115850,60868,,,,,,,,,
Male,16-49 years,Other,49767,32579,17188,,,,,,,,,
Male,16-49 years,Unknown,207331,127348,79983,,,,,,,,,
Male,50-64 years,Asian,30431,19933,10498,,,,,,,,,
Male,50-64 years,Black,30976,21404,9572,,,,,,,,,
Male,50-64 years,Hispanic,95181,66701,28480,,,,,,,,,
Male,50-64 years,White,176142,121057,55085,,,,,,,,,
Male,50-64 years,Other,36706,24446,12260,,,,,,,,,
Male,50-64 years,Unknown,151519,95432,56087,,,,,,,,,
Male,65-79 years,Asian,40222,26272,13950,,,,,,,,,
Male,65-79 years,Black,36972,25390,11582,,,,,,,,,
Male,65-79 years,Hispanic,100402,69103,31299,,,,,,,,,
Male,65-79 years,White,383110,257536,125574,,,,,,,,,
Male,65-79 years,Other,55811,37071,18740,,,,,,,,,
Male,65-79 years,Unknown,203852,130079,73773,,,,,,,,,
Male,80+ years,Asian,8374,5250,3124,,,,,,,,,
Male,80+ years,Black,6217,4162,2055,,,,,,,,,
Male,80+ years,Hispanic,21187,14777,6410,,,,,,,,,
Male,80+ years,White,101863,66729,35134,,,,,,,,,
Male,80+ years,Other,25390,16472,8918,,,,,,,,,
Male,80+ years,Unknown,56245,36423,19822,,,,,,,,,
Male,Unknown,Asian,38,30,8,,,,,,,,,
Male,Unknown,Black,31,28,3,,,,,,,,,
Male,Unknown,Hispanic,171,149,22,,,,,,,,,
Male,Unknown,White,228,203,25,,,,,,,,,
Male,Unknown,Other,45,40,5,,,,,,,,,
Male,Unknown,Unknown,637,566,71,,,,,,,,,
Unknown,16-49 years,Asian,984,626,358,,,,,,,,,
Unknown,16-49 years,Black,601,375,226,,,,,,,,,
Unknown,16-49 years,Hispanic,1473,922,551,,,,,,,,,
Unknown,16-49 years,White,2897,1786,1111,,,,,,,,,
Unknown,16-49 years,Other,2228,1295,933,,,,,,,,,
Unknown,16-49 years,Unknown,15313,10692,4621,,,,,,,,,
Unknown,50-64 years,Asian,636,385,251,,,,,,,,,
Unknown,50-64 years,Black,666,415,251,,,,,,,,,
Unknown,50-64 years,Hispanic,718,479,239,,,,,,,,,
Unknown,50-64 years,White,2453,1501,952,,,,,,,,,
Unknown,50-64 years,Other,1426,852,574,,,,,,,,,
Unknown,50-64 years,Unknown,15556,10698,4858,,,,,,,,,
Unknown,65-79 years,Asian,1895,1056,839,,,,,,,,,
Unknown,65-79 years,Black,1307,768,539,,,,,,,,,
Unknown,65-79 years,Hispanic,1512,912,600,,,,,,,,,
Unknown,65-79 years,White,12208,6860,5348,,,,,,,,,
Unknown,65-79 years,Other,5182,2825,2357,,,,,,,,,
Unknown,65-79 years,Unknown,25150,16701,8449,,,,,,,,,
Unknown,80+ years,Asian,316,179,137,,,,,,,,,
Unknown,80+ years,Black,199,117,82,,,,,,,,,
Unknown,80+ years,Hispanic,277,169,108,,,,,,,,,
Unknown,80+ years,White,2322,1334,988,,,,,,,,,
Unknown,80+ years,Other,903,506,397,,,,,,,,,
Unknown,80+ years,Unknown,4363,3155,1208,,,,,,,,,
Unknown,Unknown,Asian,1,1,0,,,,,,,,,
Unknown,Unknown,Black,1,1,0,,,,,,,,,
Unknown,Unknown,Hispanic,5,5,0,,,,,,,,,
Unknown,Unknown,White,10,10,0,,,,,,,,,
Unknown,Unknown,Other,1,1,0,,,,,,,,,
Unknown,Unknown,Unknown,58,47,11,,,,,,,,,
Texas,Total,Total,5462028,3574983,1887045,,,,,,,,,
