Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with Booster Doses,,,,,
Female,2021-05-11 00:00:00,Asian,27313,18272,9031,10,,,,,
Female,2021-05-11 00:00:00,Black,14957,10296,4662,,,,,,
Female,2021-05-11 00:00:00,Hispanic,133697,94567,39117,27,,,,,
Female,2021-05-11 00:00:00,Other,69977,46103,23863,21,,,,,
Female,2021-05-11 00:00:00,Unknown,13503,10341,3162,,,,,,
Female,2021-05-11 00:00:00,White,69304,44365,24924,23,,,,,
Female,2021-12-15 00:00:00,Asian,45052,23971,21041,48,,,,,
Female,2021-12-15 00:00:00,Black,63093,34593,28425,78,,,,,
Female,2021-12-15 00:00:00,Hispanic,438846,245001,193329,601,,,,,
Female,2021-12-15 00:00:00,Other,203523,109658,93563,314,,,,,
Female,2021-12-15 00:00:00,Unknown,19836,12157,7669,12,,,,,
Female,2021-12-15 00:00:00,White,173790,94576,79012,225,,,,,
Female,16-49,Asian,626466,308133,277329,57850,,,,,
Female,16-49,Black,807912,427618,362367,41951,,,,,
Female,16-49,Hispanic,3636667,1939338,1649862,193249,,,,,
Female,16-49,Other,1444203,722628,639595,134286,,,,,
Female,16-49,Unknown,461883,258418,199840,20386,,,,,
Female,16-49,White,2694793,1390230,1224839,203075,,,,,
Female,50-64,Asian,211323,98559,89952,29487,,,,,
Female,50-64,Black,432444,206386,186778,53798,,,,,
Female,50-64,Hispanic,1333623,647572,575929,153951,,,,,
Female,50-64,Other,812728,360187,334993,142173,,,,,
Female,50-64,Unknown,208635,111765,88821,15840,,,,,
Female,50-64,White,1634052,785262,717433,208172,,,,,
Female,65-79,Asian,105399,46551,41426,19709,,,,,
Female,65-79,Black,244617,107438,98789,44816,,,,,
Female,65-79,Hispanic,711279,319985,284499,122700,,,,,
Female,65-79,Other,798366,319030,300619,190423,,,,,
Female,65-79,Unknown,131242,68839,53213,12813,,,,,
Female,65-79,White,1433150,626760,576640,270841,,,,,
Female,80+,Asian,19869,8959,7839,3584,,,,,
Female,80+,Black,53143,23840,21552,9424,,,,,
Female,80+,Hispanic,174005,79679,69472,28835,,,,,
Female,80+,Other,266473,108011,100158,61158,,,,,
Female,80+,Unknown,47259,25288,18835,4175,,,,,
Female,80+,White,426536,185967,170052,82225,,,,,
Female,Unknown,Asian,100,76,30,0,,,,,
Female,Unknown,Black,169,136,44,,,,,,
Female,Unknown,Hispanic,917,758,219,,,,,,
Female,Unknown,Other,166,131,38,0,,,,,
Female,Unknown,Unknown,791,686,117,,,,,,
Female,Unknown,White,663,528,172,6,,,,,
Male,2021-05-11 00:00:00,Asian,28736,19223,9506,7,,,,,
Male,2021-05-11 00:00:00,Black,14925,10307,4614,9,,,,,
Male,2021-05-11 00:00:00,Hispanic,136134,96378,39751,22,,,,,
Male,2021-05-11 00:00:00,Other,71274,47080,24171,31,,,,,
Male,2021-05-11 00:00:00,Unknown,13687,10522,3164,,,,,,
Male,2021-05-11 00:00:00,White,71755,45878,25865,28,,,,,
Male,2021-12-15 00:00:00,Asian,46436,24710,21688,42,,,,,
Male,2021-12-15 00:00:00,Black,62170,34203,27877,99,,,,,
Male,2021-12-15 00:00:00,Hispanic,433462,244009,188936,587,,,,,
Male,2021-12-15 00:00:00,Other,204740,110520,93915,330,,,,,
Male,2021-12-15 00:00:00,Unknown,20676,12765,7905,12,,,,,
Male,2021-12-15 00:00:00,White,175534,95992,79334,235,,,,,
Male,16-49,Asian,607211,311228,280116,51734,,,,,
Male,16-49,Black,647249,352256,294428,29485,,,,,
