Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with Booster Doses,,,,,
Female,2021-05-11 00:00:00,Asian,30881,19691,11178,12,,,,,
Female,2021-05-11 00:00:00,Black,17101,11351,5751,,,,,,
Female,2021-05-11 00:00:00,Hispanic,153735,105520,48195,35,,,,,
Female,2021-05-11 00:00:00,Other,77917,49636,28263,26,,,,,
Female,2021-05-11 00:00:00,Unknown,15081,11088,3991,,,,,,
Female,2021-05-11 00:00:00,White,75739,47068,28655,25,,,,,
Female,2021-12-15 00:00:00,Asian,45144,24013,21088,51,,,,,
Female,2021-12-15 00:00:00,Black,63385,34735,28574,79,,,,,
Female,2021-12-15 00:00:00,Hispanic,442692,247155,194964,650,,,,,
Female,2021-12-15 00:00:00,Other,204736,110254,94150,345,,,,,
Female,2021-12-15 00:00:00,Unknown,20033,12239,7780,16,,,,,
Female,2021-12-15 00:00:00,White,174321,94819,79276,247,,,,,
Female,16-49,Asian,636441,309329,274797,66533,,,,,
Female,16-49,Black,817291,429856,361991,47359,,,,,
Female,16-49,Hispanic,3680058,1950513,1648102,218277,,,,,
Female,16-49,Other,1473183,729963,640374,149843,,,,,
Female,16-49,Unknown,458862,256372,196898,21800,,,,,
Female,16-49,White,2730507,1396291,1217703,228959,,,,,
Female,50-64,Asian,214163,98851,88705,32049,,,,,
Female,50-64,Black,438418,206930,185482,58682,,,,,
Female,50-64,Hispanic,1354103,651318,572965,168583,,,,,
Female,50-64,Other,829648,363984,334163,152066,,,,,
Female,50-64,Unknown,206687,110470,86780,16809,,,,,
Female,50-64,White,1657118,787698,710873,227040,,,,,
Female,65-79,Asian,106430,46736,41039,20513,,,,,
Female,65-79,Black,247475,107588,98007,47338,,,,,
Female,65-79,Hispanic,721766,322358,283298,129737,,,,,
Female,65-79,Other,809370,321392,300462,196995,,,,,
Female,65-79,Unknown,130013,68135,51893,13354,,,,,
Female,65-79,White,1448488,628213,572699,283755,,,,,
Female,80+,Asian,20009,8957,7747,3739,,,,,
Female,80+,Black,53744,23876,21410,9940,,,,,
Female,80+,Hispanic,176450,80191,69268,30488,,,,,
Female,80+,Other,269510,108509,100102,63202,,,,,
Female,80+,Unknown,46888,25044,18471,4342,,,,,
Female,80+,White,431369,186427,169014,86209,,,,,
Female,Unknown,Asian,101,77,30,0,,,,,
Female,Unknown,Black,171,139,42,,,,,,
Female,Unknown,Hispanic,941,778,226,,,,,,
Female,Unknown,Other,169,134,38,0,,,,,
Female,Unknown,Unknown,787,682,117,,,,,,
Female,Unknown,White,670,531,175,7,,,,,
