Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,,,,,,
Female,12-15 years,Asian,45030,24066,20947,,,,,,
Female,12-15 years,Black,58230,32606,25596,,,,,,
Female,12-15 years,Hispanic,383226,215093,167925,,,,,,
Female,12-15 years,Other,179142,98022,80978,,,,,,
Female,12-15 years,Unknown,17650,10608,7041,,,,,,
Female,12-15 years,White,167153,91999,75044,,,,,,
Female,16-49 years,Asian,577901,308065,278200,,,,,,
Female,16-49 years,Black,707163,395763,326770,,,,,,
Female,16-49 years,Hispanic,3231049,1809284,1523656,,,,,,
Female,16-49 years,Other,1030937,568200,482419,,,,,,
Female,16-49 years,Unknown,516834,292271,235433,,,,,,
Female,16-49 years,White,2437687,1347258,1170967,,,,,,
Female,50-64 years,Asian,191301,100609,92122,,,,,,
Female,50-64 years,Black,373839,200907,178146,,,,,,
Female,50-64 years,Hispanic,1155394,619313,549447,,,,,,
Female,50-64 years,Other,484598,252068,226163,,,,,,
Female,50-64 years,Unknown,261187,144062,120984,,,,,,
Female,50-64 years,White,1455105,784567,706201,,,,,,
Female,65-79 years,Asian,94040,47641,43391,,,,,,
Female,65-79 years,Black,208410,107827,97670,,,,,,
Female,65-79 years,Hispanic,589548,302990,273416,,,,,,
Female,65-79 years,Other,449547,216786,198810,,,,,,
Female,65-79 years,Unknown,195215,105416,90229,,,,,,
Female,65-79 years,White,1241393,634396,582209,,,,,,
Female,80+ years,Asian,17660,9068,8135,,,,,,
Female,80+ years,Black,44722,23585,21059,,,,,,
Female,80+ years,Hispanic,142215,74474,65393,,,,,,
Female,80+ years,Other,164862,81942,73081,,,,,,
Female,80+ years,Unknown,76300,41820,34701,,,,,,
Female,80+ years,White,353019,181976,165889,,,,,,
Female,Unknown,Asian,130,98,38,,,,,,
Female,Unknown,Black,211,166,56,,,,,,
Female,Unknown,Hispanic,1263,980,337,,,,,,
Female,Unknown,Other,413,290,128,,,,,,
Female,Unknown,Unknown,881,752,142,,,,,,
Female,Unknown,White,903,687,259,,,,,,
Male,12-15 years,Asian,46295,24754,21528,,,,,,
Male,12-15 years,Black,57281,32175,25070,,,,,,
Male,12-15 years,Hispanic,377495,213603,163694,,,,,,
Male,12-15 years,Other,180306,98867,81282,,,,,,
Male,12-15 years,Unknown,18420,11169,7248,,,,,,
