Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with Booster Doses,,,,,
Female,2022-05-11 00:00:00,Asian,45666,26638,19003,25,,,,,
Female,2022-05-11 00:00:00,Black,31533,20019,11504,11,,,,,
Female,2022-05-11 00:00:00,Hispanic,265211,172663,92439,134,,,,,
Female,2022-05-11 00:00:00,Other,124130,75433,48600,110,,,,,
Female,2022-05-11 00:00:00,Unknown,23876,16431,7441,,,,,,
Female,2022-05-11 00:00:00,White,107073,63904,43111,72,,,,,
Female,2022-12-15 00:00:00,Asian,48539,24440,21377,2730,,,,,
Female,2022-12-15 00:00:00,Black,67869,36701,29589,1583,,,,,
Female,2022-12-15 00:00:00,Hispanic,481689,264290,205818,11658,,,,,
Female,2022-12-15 00:00:00,Other,225518,116594,99048,9891,,,,,
Female,2022-12-15 00:00:00,Unknown,21252,12959,7996,299,,,,,
Female,2022-12-15 00:00:00,White,186023,97521,81131,7397,,,,,
Female,16-49,Asian,688233,316504,275715,110215,,,,,
Female,16-49,Black,878656,444875,372895,83190,,,,,
Female,16-49,Hispanic,3967417,2030169,1694787,382601,,,,,
Female,16-49,Other,1640743,775937,677814,236426,,,,,
Female,16-49,Unknown,447228,250204,184527,28166,,,,,
Female,16-49,White,2919453,1433399,1239127,361159,,,,,
Female,50-64,Asian,228428,100910,88792,44152,,,,,
Female,50-64,Black,466448,209438,187773,81940,,,,,
Female,50-64,Hispanic,1464385,676978,585721,241372,,,,,
Female,50-64,Other,906165,382632,350504,194712,,,,,
Female,50-64,Unknown,200698,106990,80027,20664,,,,,
Female,50-64,White,1754693,799295,718558,306004,,,,,
Female,65-79,Asian,111094,47827,41092,24036,,,,,
Female,65-79,Black,258529,108236,98539,57197,,,,,
Female,65-79,Hispanic,766385,333566,288159,158459,,,,,
Female,65-79,Other,849428,330478,308574,220350,,,,,
Female,65-79,Unknown,126403,66155,48289,15182,,,,,
Female,65-79,White,1504576,634255,576466,330233,,,,,
Female,80+,Asian,20840,9087,7754,4434,,,,,
Female,80+,Black,56222,24069,21535,12103,,,,,
Female,80+,Hispanic,186750,82672,70464,37147,,,,,
Female,80+,Other,280480,110611,102154,70133,,,,,
Female,80+,Unknown,45942,24451,17491,4928,,,,,
Female,80+,White,447608,187935,169990,100002,,,,,
Female,Unknown,Asian,114,88,32,0,,,,,
Female,Unknown,Black,175,142,42,,,,,,
Female,Unknown,Hispanic,1057,881,237,,,,,,
Female,Unknown,Other,201,160,44,0,,,,,
Female,Unknown,Unknown,808,701,119,,,,,,
Female,Unknown,White,707,563,182,6,,,,,
Male,2022-05-11 00:00:00,Asian,48120,28091,20001,28,,,,,
Male,2022-05-11 00:00:00,Black,31728,20247,11468,18,,,,,
Male,2022-05-11 00:00:00,Hispanic,268289,174832,93367,117,,,,,
Male,2022-05-11 00:00:00,Other,126850,77179,49579,108,,,,,
Male,2022-05-11 00:00:00,Unknown,24808,17180,7623,8,,,,,
Male,2022-05-11 00:00:00,White,111604,66528,45012,86,,,,,
Male,2022-12-15 00:00:00,Asian,49897,25153,22001,2746,,,,,
Male,2022-12-15 00:00:00,Black,67015,36289,29132,1601,,,,,
Male,2022-12-15 00:00:00,Hispanic,476774,264048,201681,11113,,,,,
Male,2022-12-15 00:00:00,Other,226043,117247,99123,9698,,,,,
Male,2022-12-15 00:00:00,Unknown,22194,13657,8275,268,,,,,
Male,2022-12-15 00:00:00,White,187596,98974,81484,7165,,,,,
Male,16-49,Asian,667133,320760,278980,101391,,,,,
Male,16-49,Black,702471,367063,301791,61151,,,,,
Male,16-49,Hispanic,3532822,1886694,1530458,285763,,,,,
Male,16-49,Other,1460299,719975,615402,190508,,,,,
