Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,,,,,,
Female,12-15 years,Asian,8112,8086,32,,,,,,
Female,12-15 years,Black,4975,4964,11,,,,,,
Female,12-15 years,Hispanic,38558,38432,146,,,,,,
Female,12-15 years,Other,16423,16376,53,,,,,,
Female,12-15 years,Unknown,3172,3153,20,,,,,,
Female,12-15 years,White,24052,23985,69,,,,,,
Female,16-49 years,Asian,474478,268023,219425,,,,,,
Female,16-49 years,Black,402791,238603,180235,,,,,,
Female,16-49 years,Hispanic,1988329,1172795,892142,,,,,,
Female,16-49 years,Other,475606,278201,216177,,,,,,
Female,16-49 years,Unknown,472152,272703,211549,,,,,,
Female,16-49 years,White,1725352,991433,810322,,,,,,
Female,50-64 years,Asian,170887,94904,81225,,,,,,
Female,50-64 years,Black,286500,163078,134151,,,,,,
Female,50-64 years,Hispanic,899674,510643,420516,,,,,,
Female,50-64 years,Other,234407,131880,110436,,,,,,
Female,50-64 years,Unknown,276382,156909,126299,,,,,,
Female,50-64 years,White,1211885,681837,583286,,,,,,
Female,65-79 years,Asian,87170,47282,41705,,,,,,
Female,65-79 years,Black,178940,99023,84872,,,,,,
Female,65-79 years,Hispanic,481368,264862,228169,,,,,,
Female,65-79 years,Other,205248,112777,95671,,,,,,
Female,65-79 years,Unknown,246833,136203,114472,,,,,,
Female,65-79 years,White,1116523,607852,539184,,,,,,
Female,80+ years,Asian,15936,8767,7594,,,,,,
Female,80+ years,Black,38171,21381,18107,,,,,,
Female,80+ years,Hispanic,116495,64904,54599,,,,,,
Female,80+ years,Other,100729,56370,45156,,,,,,
Female,80+ years,Unknown,89274,50349,40003,,,,,,
Female,80+ years,White,315960,172742,152159,,,,,,
Female,Unknown,Asian,83,69,19,,,,,,
Female,Unknown,Black,131,108,34,,,,,,
Female,Unknown,Hispanic,733,612,157,,,,,,
Female,Unknown,Other,140,114,29,,,,,,
Female,Unknown,Unknown,830,720,120,,,,,,
Female,Unknown,White,563,460,141,,,,,,
Male,12-15 years,Asian,8066,8031,35,,,,,,
Male,12-15 years,Black,5025,5014,16,,,,,,
Male,12-15 years,Hispanic,36988,36878,123,,,,,,
Male,12-15 years,Other,16413,16368,50,,,,,,
Male,12-15 years,Unknown,3225,3204,24,,,,,,
