Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with Booster Doses,,,,,
Female,2022-05-11 00:00:00,Asian,48226,27395,20795,36,,,,,
Female,2022-05-11 00:00:00,Black,34958,21177,13769,15,,,,,
Female,2022-05-11 00:00:00,Hispanic,296654,187860,108653,166,,,,,
Female,2022-05-11 00:00:00,Other,134230,79214,54909,123,,,,,
Female,2022-05-11 00:00:00,Unknown,25744,17246,8490,9,,,,,
Female,2022-05-11 00:00:00,White,113859,66451,47336,86,,,,,
Female,2022-12-15 00:00:00,Asian,49412,24551,21523,3346,,,,,
Female,2022-12-15 00:00:00,Black,69320,37066,30162,2096,,,,,
Female,2022-12-15 00:00:00,Hispanic,495589,269282,210258,16127,,,,,
Female,2022-12-15 00:00:00,Other,230081,117649,100250,12198,,,,,
Female,2022-12-15 00:00:00,Unknown,21340,13017,7951,374,,,,,
Female,2022-12-15 00:00:00,White,188807,97927,81742,9164,,,,,
Female,16-49,Asian,694528,317670,276146,114939,,,,,
Female,16-49,Black,891321,448298,376529,88895,,,,,
Female,16-49,Hispanic,4033703,2050973,1710079,413650,,,,,
Female,16-49,Other,1664447,782917,684152,247142,,,,,
Female,16-49,Unknown,446673,249648,183269,29394,,,,,
Female,16-49,White,2945235,1439048,1244517,376255,,,,,
Female,50-64,Asian,230186,101247,88876,45493,,,,,
Female,50-64,Black,471308,209922,188461,85626,,,,,
Female,50-64,Hispanic,1487239,683147,589287,254658,,,,,
Female,50-64,Other,917504,385634,353206,200473,,,,,
Female,50-64,Unknown,200028,106500,79162,21293,,,,,
Female,50-64,White,1767002,800725,720040,315526,,,,,
Female,65-79,Asian,111765,47972,41121,24533,,,,,
Female,65-79,Black,260420,108299,98628,58934,,,,,
Female,65-79,Hispanic,775849,335946,289616,164144,,,,,
Female,65-79,Other,857306,332437,310474,224471,,,,,
Female,65-79,Unknown,125586,65653,47661,15446,,,,,
Female,65-79,White,1512559,634838,576928,337202,,,,,
Female,80+,Asian,20988,9125,7769,4526,,,,,
Female,80+,Black,56671,24105,21557,12490,,,,,
Female,80+,Hispanic,189016,83243,70806,38515,,,,,
Female,80+,Other,282500,111004,102566,71368,,,,,
Female,80+,Unknown,45758,24338,17325,5012,,,,,
Female,80+,White,450138,188150,170154,102173,,,,,
Female,Unknown,Asian,123,92,36,,,,,,
Female,Unknown,Black,177,144,42,,,,,,
