Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,,,,,,
Female,2021-05-11 00:00:00,Asian,20775,16246,4525,,,,,,
Female,2021-05-11 00:00:00,Black,11226,8835,2392,,,,,,
Female,2021-05-11 00:00:00,Hispanic,98674,79021,19648,,,,,,
Female,2021-05-11 00:00:00,Other,51685,38773,12906,,,,,,
Female,2021-05-11 00:00:00,Unknown,10805,9197,1609,,,,,,
Female,2021-05-11 00:00:00,White,55197,40449,14747,,,,,,
Female,2021-12-15 00:00:00,Asian,45219,24065,21117,,,,,,
Female,2021-12-15 00:00:00,Black,62777,34460,28251,,,,,,
Female,2021-12-15 00:00:00,Hispanic,432930,241779,190719,,,,,,
Female,2021-12-15 00:00:00,Other,198169,106943,90967,,,,,,
Female,2021-12-15 00:00:00,Unknown,19752,12187,7555,,,,,,
Female,2021-12-15 00:00:00,White,174023,94817,79026,,,,,,
Female,16-49,Asian,617282,308882,278707,,,,,,
Female,16-49,Black,795534,424964,359707,,,,,,
Female,16-49,Hispanic,3600374,1936469,1648209,,,,,,
Female,16-49,Other,1328494,676673,595928,,,,,,
Female,16-49,Unknown,472203,264564,205839,,,,,,
Female,16-49,White,2672954,1394981,1229177,,,,,,
Female,50-64,Asian,209098,99340,90894,,,,,,
Female,50-64,Black,424526,206274,186326,,,,,,
Female,50-64,Hispanic,1325668,652610,581947,,,,,,
Female,50-64,Other,721225,325696,301677,,,,,,
Female,50-64,Unknown,216446,116200,93391,,,,,,
Female,50-64,White,1626984,794665,725329,,,,,,
Female,65-79,Asian,105561,47066,42084,,,,,,
Female,65-79,Black,241476,107783,98930,,,,,,
Female,65-79,Hispanic,713487,323837,289804,,,,,,
Female,65-79,Other,720186,290517,273164,,,,,,
Female,65-79,Unknown,137895,72262,56877,,,,,,
Female,65-79,White,1443039,638172,587411,,,,,,
Female,80+,Asian,19930,9059,7961,,,,,,
Female,80+,Black,52363,23921,21555,,,,,,
Female,80+,Hispanic,174235,80505,70478,,,,,,
Female,80+,Other,247588,101515,93677,,,,,,
Female,80+,Unknown,49600,26553,19991,,,,,,
Female,80+,White,426793,188423,172263,,,,,,
Female,Unknown,Asian,96,75,27,,,,,,
Female,Unknown,Black,165,133,41,,,,,,
Female,Unknown,Hispanic,880,728,212,,,,,,
Female,Unknown,Other,159,125,37,,,,,,
Female,Unknown,Unknown,790,685,117,,,,,,
Female,Unknown,White,656,528,166,,,,,,
Male,2021-05-11 00:00:00,Asian,21753,16957,4794,,,,,,
Male,2021-05-11 00:00:00,Black,11159,8809,2349,,,,,,
Male,2021-05-11 00:00:00,Hispanic,100069,80148,19924,,,,,,
Male,2021-05-11 00:00:00,Other,52579,39630,12940,,,,,,
Male,2021-05-11 00:00:00,Unknown,10998,9356,1642,,,,,,
Male,2021-05-11 00:00:00,White,57008,41759,15249,,,,,,
Male,2021-12-15 00:00:00,Asian,46560,24788,21739,,,,,,
Male,2021-12-15 00:00:00,Black,61734,33996,27661,,,,,,
Male,2021-12-15 00:00:00,Hispanic,427535,240689,186407,,,,,,
Male,2021-12-15 00:00:00,Other,199299,107782,91251,,,,,,
Male,2021-12-15 00:00:00,Unknown,20672,12817,7850,,,,,,
Male,2021-12-15 00:00:00,White,175860,96255,79417,,,,,,
Male,16-49,Asian,597031,311040,280593,,,,,,
Male,16-49,Black,637156,349967,292031,,,,,,
Male,16-49,Hispanic,3215821,1791693,1483951,,,,,,
Male,16-49,Other,1203970,636751,550145,,,,,,
Male,16-49,Unknown,396020,233482,176303,,,,,,
Male,16-49,White,2424932,1302364,1139972,,,,,,
Male,50-64,Asian,192639,92588,85144,,,,,,
Male,50-64,Black,352460,177549,158097,,,,,,
Male,50-64,Hispanic,1190317,601746,533487,,,,,,
Male,50-64,Other,602910,279886,257591,,,,,,
Male,50-64,Unknown,184640,102905,81279,,,,,,
Male,50-64,White,1501455,751663,681957,,,,,,
Male,65-79,Asian,89927,39575,35532,,,,,,
Male,65-79,Black,165454,75427,67679,,,,,,
Male,65-79,Hispanic,562484,256687,229107,,,,,,
Male,65-79,Other,569893,231396,215861,,,,,,
Male,65-79,Unknown,122653,64856,50475,,,,,,
Male,65-79,White,1254202,560185,511095,,,,,,
Male,80+,Asian,15829,6941,6198,,,,,,
Male,80+,Black,24368,11212,9769,,,,,,
Male,80+,Hispanic,105317,48286,42181,,,,,,
Male,80+,Other,147299,59527,54599,,,,,,
Male,80+,Unknown,32742,17628,12861,,,,,,
Male,80+,White,305798,134049,120900,,,,,,
Male,Unknown,Asian,91,71,23,,,,,,
Male,Unknown,Black,119,96,33,,,,,,
Male,Unknown,Hispanic,835,697,208,,,,,,
Male,Unknown,Other,146,117,42,,,,,,
