Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,,,,,,
Female,12-15 years,Asian,17055,13950,3112,,,,,,
Female,12-15 years,Black,10938,9229,1711,,,,,,
Female,12-15 years,Hispanic,80594,65881,14739,,,,,,
Female,12-15 years,Other,35832,28760,7079,,,,,,
Female,12-15 years,Unknown,5783,4902,883,,,,,,
Female,12-15 years,White,48637,38458,10182,,,,,,
Female,16-49 years,Asian,500214,278283,235314,,,,,,
Female,16-49 years,Black,441399,257123,201196,,,,,,
Female,16-49 years,Hispanic,2154857,1252728,986223,,,,,,
Female,16-49 years,Other,524237,304412,242238,,,,,,
Female,16-49 years,Unknown,483176,277703,218532,,,,,,
Female,16-49 years,White,1823939,1037030,869871,,,,,,
Female,50-64 years,Asian,176659,97059,84983,,,,,,
Female,50-64 years,Black,301118,169153,143124,,,,,,
Female,50-64 years,Hispanic,940226,527431,445778,,,,,,
Female,50-64 years,Other,248311,138862,118117,,,,,,
Female,50-64 years,Unknown,278024,156993,128244,,,,,,
Female,50-64 years,White,1252060,697943,610220,,,,,,
Female,65-79 years,Asian,88819,47924,42756,,,,,,
Female,65-79 years,Black,184594,101304,88419,,,,,,
Female,65-79 years,Hispanic,494300,269933,236406,,,,,,
Female,65-79 years,Other,212505,116343,99583,,,,,,
Female,65-79 years,Unknown,244374,134391,113982,,,,,,
Female,65-79 years,White,1137865,616037,553705,,,,,,
Female,80+ years,Asian,16251,8894,7794,,,,,,
Female,80+ years,Black,39404,21886,18893,,,,,,
Female,80+ years,Hispanic,119494,66118,56480,,,,,,
Female,80+ years,Other,102645,57308,46182,,,,,,
Female,80+ years,Unknown,88699,49951,39866,,,,,,
Female,80+ years,White,322055,175027,156370,,,,,,
Female,Unknown,Asian,87,71,22,,,,,,
Female,Unknown,Black,136,112,35,,,,,,
Female,Unknown,Hispanic,771,632,176,,,,,,
Female,Unknown,Other,156,123,36,,,,,,
Female,Unknown,Unknown,834,721,123,,,,,,
Female,Unknown,White,587,477,149,,,,,,
Male,12-15 years,Asian,17253,14185,3068,,,,,,
Male,12-15 years,Black,10761,9025,1741,,,,,,
Male,12-15 years,Hispanic,76323,62186,14152,,,,,,
Male,12-15 years,Other,35425,28429,7002,,,,,,
Male,12-15 years,Unknown,5879,5004,879,,,,,,
Male,12-15 years,White,48353,38214,10149,,,,,,
Male,16-49 years,Asian,474138,266767,224371,,,,,,
Male,16-49 years,Black,340711,203363,154427,,,,,,
Male,16-49 years,Hispanic,1800946,1069648,818396,,,,,,
Male,16-49 years,Other,464113,276230,215601,,,,,,
Male,16-49 years,Unknown,349970,207017,157660,,,,,,
Male,16-49 years,White,1624624,938445,777887,,,,,,
Male,50-64 years,Asian,161451,89094,77929,,,,,,
Male,50-64 years,Black,238965,137307,113677,,,,,,
Male,50-64 years,Hispanic,818673,466353,386778,,,,,,
Male,50-64 years,Other,207021,117875,98849,,,,,,
Male,50-64 years,Unknown,212695,122659,97513,,,,,,
Male,50-64 years,White,1128189,635444,551903,,,,,,
Male,65-79 years,Asian,75155,40522,36116,,,,,,
Male,65-79 years,Black,121808,67450,58576,,,,,,
Male,65-79 years,Hispanic,383302,210498,183511,,,,,,
Male,65-79 years,Other,169552,93008,79817,,,,,,
Male,65-79 years,Unknown,205380,113197,95884,,,,,,
Male,65-79 years,White,973986,528027,475470,,,,,,
Male,80+ years,Asian,13009,7064,6251,,,,,,
Male,80+ years,Black,18101,10102,8643,,,,,,
Male,80+ years,Hispanic,71838,39702,34091,,,,,,
Male,80+ years,Other,53287,29664,24169,,,,,,
Male,80+ years,Unknown,55789,31329,25233,,,,,,
Male,80+ years,White,231216,125155,112383,,,,,,
Male,Unknown,Asian,83,64,22,,,,,,
Male,Unknown,Black,94,77,26,,,,,,
Male,Unknown,Hispanic,718,582,183,,,,,,
Male,Unknown,Other,119,100,28,,,,,,
Male,Unknown,Unknown,580,502,85,,,,,,
Male,Unknown,White,535,443,127,,,,,,
Unknown,12-15 years,Asian,43,32,11,,,,,,
Unknown,12-15 years,Black,14,13,1,,,,,,
Unknown,12-15 years,Hispanic,60,53,7,,,,,,
Unknown,12-15 years,Other,37,33,4,,,,,,
Unknown,12-15 years,Unknown,56,54,2,,,,,,
Unknown,12-15 years,White,92,78,15,,,,,,
Unknown,16-49 years,Asian,2215,1261,1045,,,,,,
Unknown,16-49 years,Black,1735,1010,820,,,,,,
Unknown,16-49 years,Hispanic,17679,9958,8789,,,,,,
Unknown,16-49 years,Other,22165,12776,10534,,,,,,
Unknown,16-49 years,Unknown,7075,4388,3030,,,,,,
Unknown,16-49 years,White,14271,7652,6926,,,,,,
Unknown,50-64 years,Asian,1132,624,533,,,,,,
Unknown,50-64 years,Black,1293,733,614,,,,,,
Unknown,50-64 years,Hispanic,14270,7705,7022,,,,,,
Unknown,50-64 years,Other,19711,10896,9634,,,,,,
Unknown,50-64 years,Unknown,3197,1911,1425,,,,,,
Unknown,50-64 years,White,13391,7084,6553,,,,,,
Unknown,65-79 years,Asian,1907,993,919,,,,,,
Unknown,65-79 years,Black,1616,875,772,,,,,,
Unknown,65-79 years,Hispanic,8279,4477,3962,,,,,,
Unknown,65-79 years,Other,15161,8272,7259,,,,,,
Unknown,65-79 years,Unknown,2676,1545,1162,,,,,,
Unknown,65-79 years,White,16238,8482,7867,,,,,,
Unknown,80+ years,Asian,341,180,162,,,,,,
Unknown,80+ years,Black,268,149,126,,,,,,
Unknown,80+ years,Hispanic,1510,828,716,,,,,,
Unknown,80+ years,Other,3080,1740,1403,,,,,,
Unknown,80+ years,Unknown,704,431,285,,,,,,
Unknown,80+ years,White,3207,1688,1553,,,,,,
Unknown,Unknown,Asian,1,1,0,,,,,,
Unknown,Unknown,Hispanic,7,7,1,,,,,,
Unknown,Unknown,Other,80,75,7,,,,,,
Unknown,Unknown,Unknown,14,12,3,,,,,,
Unknown,Unknown,White,11,11,0,,,,,,
Grand Total,Total,Total,22940213,13103910,10718282,,,,,,
