Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,,,,,,
Female,12-15 years,Asian,45039,24077,20946,,,,,,
Female,12-15 years,Black,58129,32583,25519,,,,,,
Female,12-15 years,Hispanic,382163,214589,167368,,,,,,
Female,12-15 years,Other,178431,97747,80545,,,,,,
Female,12-15 years,Unknown,17613,10586,7026,,,,,,
Female,12-15 years,White,166943,91972,74863,,,,,,
Female,16-49 years,Asian,577879,308175,278260,,,,,,
Female,16-49 years,Black,705868,395298,326080,,,,,,
Female,16-49 years,Hispanic,3226008,1807288,1521136,,,,,,
Female,16-49 years,Other,1025577,565991,479723,,,,,,
Female,16-49 years,Unknown,517420,292690,235710,,,,,,
Female,16-49 years,White,2434462,1346524,1169321,,,,,,
Female,50-64 years,Asian,191345,100692,92187,,,,,,
Female,50-64 years,Black,373423,200830,178017,,,,,,
Female,50-64 years,Hispanic,1153959,618939,548974,,,,,,
Female,50-64 years,Other,481295,250793,224806,,,,,,
Female,50-64 years,Unknown,261759,144460,121281,,,,,,
Female,50-64 years,White,1453788,784571,705895,,,,,,
Female,65-79 years,Asian,93880,47675,43434,,,,,,
Female,65-79 years,Black,208076,107827,97653,,,,,,
Female,65-79 years,Hispanic,588301,302810,273264,,,,,,
Female,65-79 years,Other,445923,215683,197734,,,,,,
Female,65-79 years,Unknown,196094,105915,90706,,,,,,
Female,65-79 years,White,1238933,634299,582053,,,,,,
Female,80+ years,Asian,17637,9077,8141,,,,,,
Female,80+ years,Black,44640,23573,21050,,,,,,
Female,80+ years,Hispanic,141874,74410,65332,,,,,,
Female,80+ years,Other,163912,81674,72810,,,,,,
Female,80+ years,Unknown,76630,42007,34880,,,,,,
Female,80+ years,White,352290,181900,165843,,,,,,
Female,Unknown,Asian,130,98,38,,,,,,
Female,Unknown,Black,210,165,56,,,,,,
Female,Unknown,Hispanic,1257,977,334,,,,,,
Female,Unknown,Other,412,290,127,,,,,,
Female,Unknown,Unknown,882,752,142,,,,,,
Female,Unknown,White,902,687,258,,,,,,
Male,12-15 years,Asian,46322,24773,21536,,,,,,
Male,12-15 years,Black,57147,32136,24976,,,,,,
Male,12-15 years,Hispanic,376423,213139,163088,,,,,,
Male,12-15 years,Other,179645,98632,80859,,,,,,
Male,12-15 years,Unknown,18399,11169,7227,,,,,,
Male,12-15 years,White,168928,93564,75247,,,,,,
Male,16-49 years,Asian,558539,307368,276831,,,,,,
Male,16-49 years,Black,568854,326374,264231,,,,,,
Male,16-49 years,Hispanic,2882797,1660509,1355653,,,,,,
Male,16-49 years,Other,948900,539507,447233,,,,,,
Male,16-49 years,Unknown,410821,242440,188338,,,,,,
Male,16-49 years,White,2211809,1250478,1076386,,,,,,
Male,50-64 years,Asian,175607,93606,85812,,,,,,
Male,50-64 years,Black,311335,171684,149721,,,,,,
Male,50-64 years,Hispanic,1047478,570721,501721,,,,,,
Male,50-64 years,Other,410745,218148,193851,,,,,,
Male,50-64 years,Unknown,212542,120253,99050,,,,,,
Male,50-64 years,White,1341612,735256,658579,,,,,,
Male,65-79 years,Asian,79886,40184,36646,,,,,,
Male,65-79 years,Black,140784,73862,66089,,,,,,
Male,65-79 years,Hispanic,461961,238915,215180,,,,,,
Male,65-79 years,Other,354326,171252,156450,,,,,,
Male,65-79 years,Unknown,167798,91021,77625,,,,,,
Male,65-79 years,White,1070632,550168,504014,,,,,,
Male,80+ years,Asian,13937,7001,6336,,,,,,
Male,80+ years,Black,20480,10855,9517,,,,,,
Male,80+ years,Hispanic,85608,44679,39307,,,,,,
Male,80+ years,Other,95245,46391,41412,,,,,,
Male,80+ years,Unknown,46413,25534,20915,,,,,,
Male,80+ years,White,252883,129181,117522,,,,,,
Male,Unknown,Asian,124,93,34,,,,,,
Male,Unknown,Black,165,130,47,,,,,,
Male,Unknown,Hispanic,1280,996,364,,,,,,
Male,Unknown,Other,357,262,109,,,,,,
Male,Unknown,Unknown,642,543,111,,,,,,
Male,Unknown,White,782,613,209,,,,,,
Unknown,12-15 years,Asian,65,35,30,,,,,,
Unknown,12-15 years,Black,32,20,12,,,,,,
Unknown,12-15 years,Hispanic,145,101,46,,,,,,
Unknown,12-15 years,Other,84,57,27,,,,,,
Unknown,12-15 years,Unknown,86,56,30,,,,,,
Unknown,12-15 years,White,144,88,57,,,,,,
Unknown,16-49 years,Asian,2254,1258,1091,,,,,,
Unknown,16-49 years,Black,1945,1129,932,,,,,,
Unknown,16-49 years,Hispanic,18647,10917,9849,,,,,,
Unknown,16-49 years,Other,20298,11650,9780,,,,,,
