Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,,,,,,
Female,12-15 years,Asian,28443,17285,11165,,,,,,
Female,12-15 years,Black,19112,12455,6659,,,,,,
Female,12-15 years,Hispanic,138005,86931,51106,,,,,,
Female,12-15 years,Other,61984,38761,23232,,,,,,
Female,12-15 years,Unknown,8639,5759,2882,,,,,,
Female,12-15 years,White,77576,47431,30148,,,,,,
Female,16-49 years,Asian,523975,286783,250955,,,,,,
Female,16-49 years,Black,479329,273103,224056,,,,,,
Female,16-49 years,Hispanic,2342135,1336560,1098179,,,,,,
Female,16-49 years,Other,580081,331808,273579,,,,,,
Female,16-49 years,Unknown,493676,281817,226241,,,,,,
Female,16-49 years,White,1919418,1076568,931160,,,,,,
Female,50-64 years,Asian,182300,99108,88690,,,,,,
Female,50-64 years,Black,315024,174656,151973,,,,,,
Female,50-64 years,Hispanic,984744,545950,473184,,,,,,
Female,50-64 years,Other,265998,147572,127642,,,,,,
Female,50-64 years,Unknown,279723,156919,130429,,,,,,
Female,50-64 years,White,1291090,713769,636096,,,,,,
Female,65-79 years,Asian,90587,48609,43885,,,,,,
Female,65-79 years,Black,190021,103405,91911,,,,,,
Female,65-79 years,Hispanic,510318,276903,245896,,,,,,
Female,65-79 years,Other,223595,121263,105980,,,,,,
Female,65-79 years,Unknown,242488,132752,113864,,,,,,
Female,65-79 years,White,1158939,624884,567300,,,,,,
Female,80+ years,Asian,16553,9017,7983,,,,,,
Female,80+ years,Black,40506,22333,19603,,,,,,
Female,80+ years,Hispanic,123290,67847,58648,,,,,,
Female,80+ years,Other,109852,60641,50094,,,,,,
Female,80+ years,Unknown,88979,49634,40518,,,,,,
Female,80+ years,White,327952,177536,160165,,,,,,
Female,Unknown,Asian,91,72,25,,,,,,
Female,Unknown,Black,148,119,39,,,,,,
Female,Unknown,Hispanic,844,676,207,,,,,,
Female,Unknown,Other,165,126,42,,,,,,
Female,Unknown,Unknown,842,728,125,,,,,,
Female,Unknown,White,612,495,155,,,,,,
Male,12-15 years,Asian,28762,17512,11251,,,,,,
Male,12-15 years,Black,18718,12095,6628,,,,,,
Male,12-15 years,Hispanic,130639,82457,48202,,,,,,
Male,12-15 years,Other,60811,37791,23029,,,,,,
Male,12-15 years,Unknown,8788,5831,2961,,,,,,
Male,12-15 years,White,76198,46597,29611,,,,,,
Male,16-49 years,Asian,499710,277355,242205,,,,,,
