Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,,,,,,
Female,16-49 years,Asian,225947,159717,72167,,,,,,
Female,16-49 years,Black,179460,127222,59371,,,,,,
Female,16-49 years,Hispanic,814888,580288,262803,,,,,,
Female,16-49 years,Other,221870,147054,80734,,,,,,
Female,16-49 years,Unknown,422616,261085,166423,,,,,,
Female,16-49 years,White,905836,622254,317287,,,,,,
Female,50-64 years,Asian,108863,73096,38584,,,,,,
Female,50-64 years,Black,171689,115657,61791,,,,,,
Female,50-64 years,Hispanic,496002,336402,174680,,,,,,
Female,50-64 years,Other,145769,90953,58363,,,,,,
Female,50-64 years,Unknown,272595,166585,109938,,,,,,
Female,50-64 years,White,786884,527598,286735,,,,,,
Female,65-79 years,Asian,80265,46184,35183,,,,,,
Female,65-79 years,Black,132732,81087,54565,,,,,,
Female,65-79 years,Hispanic,336977,204182,139439,,,,,,
Female,65-79 years,Other,140609,81348,60891,,,,,,
Female,65-79 years,Unknown,264432,153155,113852,,,,,,
Female,65-79 years,White,917457,533895,400995,,,,,,
Female,80+ years,Asian,15852,9169,6941,,,,,,
Female,80+ years,Black,28668,17718,11761,,,,,,
Female,80+ years,Hispanic,83802,50868,34765,,,,,,
Female,80+ years,Other,74380,44869,29925,,,,,,
Female,80+ years,Unknown,92036,55176,37632,,,,,,
Female,80+ years,White,261848,153530,113672,,,,,,
Female,Unknown,Asian,76,69,12,,,,,,
Female,Unknown,Black,113,97,23,,,,,,
Female,Unknown,Hispanic,583,486,124,,,,,,
Female,Unknown,Other,103,84,21,,,,,,
Female,Unknown,Unknown,933,809,133,,,,,,
Female,Unknown,White,550,472,100,,,,,,
Male,16-49 years,Asian,193156,140399,58634,,,,,,
Male,16-49 years,Black,111592,82287,34501,,,,,,
Male,16-49 years,Hispanic,587834,430964,179432,,,,,,
Male,16-49 years,Other,153012,105236,52957,,,,,,
Male,16-49 years,Unknown,277255,176742,104502,,,,,,
Male,16-49 years,White,668653,480796,213881,,,,,,
Male,50-64 years,Asian,95978,65283,33325,,,,,,
Male,50-64 years,Black,119140,82902,41362,,,,,,
Male,50-64 years,Hispanic,389131,270990,131479,,,,,,
Male,50-64 years,Other,104277,66641,40551,,,,,,
Male,50-64 years,Unknown,196267,122999,76640,,,,,,
Male,50-64 years,White,647809,445996,225211,,,,,,
Male,65-79 years,Asian,68889,39461,30283,,,,,,
Male,65-79 years,Black,85943,52766,35316,,,,,,
Male,65-79 years,Hispanic,254263,155050,104621,,,,,,
Male,65-79 years,Other,109580,63273,47608,,,,,,
Male,65-79 years,Unknown,220166,127006,95305,,,,,,
Male,65-79 years,White,781419,453741,342035,,,,,,
Male,80+ years,Asian,13100,7416,5893,,,,,,
Male,80+ years,Black,13411,8244,5535,,,,,,
Male,80+ years,Hispanic,50386,30513,20978,,,,,,
Male,80+ years,Other,36059,21477,14833,,,,,,
Male,80+ years,Unknown,58964,34919,24569,,,,,,
Male,80+ years,White,192919,111337,85159,,,,,,
Male,Unknown,Asian,93,72,22,,,,,,
Male,Unknown,Black,76,65,13,,,,,,
Male,Unknown,Hispanic,472,406,86,,,,,,
Male,Unknown,Other,90,77,17,,,,,,
Male,Unknown,Unknown,655,572,88,,,,,,
Male,Unknown,White,471,406,88,,,,,,
Unknown,16-49 years,Asian,1448,911,594,,,,,,
Unknown,16-49 years,Black,896,562,372,,,,,,
Unknown,16-49 years,Hispanic,3311,2443,1549,,,,,,
Unknown,16-49 years,Other,24496,15456,9909,,,,,,
Unknown,16-49 years,Unknown,5486,4253,1410,,,,,,
Unknown,16-49 years,White,10560,6512,4141,,,,,,
Unknown,50-64 years,Asian,866,511,373,,,,,,
Unknown,50-64 years,Black,942,580,397,,,,,,
Unknown,50-64 years,Hispanic,1986,1456,897,,,,,,
Unknown,50-64 years,Other,25134,14764,10995,,,,,,
Unknown,50-64 years,Unknown,4932,4011,1022,,,,,,
Unknown,50-64 years,White,12001,6871,5275,,,,,,
Unknown,65-79 years,Asian,1909,1026,887,,,,,,
Unknown,65-79 years,Black,1494,847,673,,,,,,
Unknown,65-79 years,Hispanic,2372,1466,1045,,,,,,
Unknown,65-79 years,Other,17877,9919,8191,,,,,,
Unknown,65-79 years,Unknown,4816,3672,1169,,,,,,
Unknown,65-79 years,White,15678,8399,7351,,,,,,
Unknown,80+ years,Asian,327,179,149,,,,,,
Unknown,80+ years,Black,244,138,112,,,,,,
Unknown,80+ years,Hispanic,559,348,232,,,,,,
Unknown,80+ years,Other,3381,1913,1521,,,,,,
Unknown,80+ years,Unknown,1037,694,351,,,,,,
Unknown,80+ years,White,3119,1692,1451,,,,,,
Unknown,Unknown,Asian,1,1,0,,,,,,
Unknown,Unknown,Hispanic,6,6,0,,,,,,
Unknown,Unknown,Other,31,25,6,,,,,,
Unknown,Unknown,Unknown,17,15,3,,,,,,
Unknown,Unknown,White,13,13,0,,,,,,
Grand Total,Total,Total,12759834,8307828,4793909,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
