Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,,,,,,
Female,12-15 years,Asian,37205,20757,16455,,,,,,
Female,12-15 years,Black,30332,18215,12119,,,,,,
Female,12-15 years,Hispanic,203516,120678,82884,,,,,,
Female,12-15 years,Other,92137,53536,38611,,,,,,
Female,12-15 years,Unknown,11709,7438,4273,,,,,,
Female,12-15 years,White,104565,60250,44321,,,,,,
Female,16-49 years,Asian,544937,295066,263950,,,,,,
Female,16-49 years,Black,530769,300227,249326,,,,,,
Female,16-49 years,Hispanic,2559167,1450705,1212781,,,,,,
Female,16-49 years,Other,658105,373641,313536,,,,,,
Female,16-49 years,Unknown,508376,290504,233829,,,,,,
Female,16-49 years,White,2035227,1137523,992854,,,,,,
Female,50-64 years,Asian,184843,99721,90676,,,,,,
Female,50-64 years,Black,328788,181333,159430,,,,,,
Female,50-64 years,Hispanic,1022081,562944,494472,,,,,,
Female,50-64 years,Other,317261,174325,153691,,,,,,
Female,50-64 years,Unknown,279630,156617,131045,,,,,,
Female,50-64 years,White,1321219,729047,653645,,,,,,
Female,65-79 years,Asian,90783,48441,44279,,,,,,
Female,65-79 years,Black,193962,104969,94395,,,,,,
Female,65-79 years,Hispanic,521498,281443,252819,,,,,,
Female,65-79 years,Other,261290,140068,125494,,,,,,
Female,65-79 years,Unknown,237652,129802,112064,,,,,,
Female,65-79 years,White,1170837,628859,576458,,,,,,
Female,80+ years,Asian,16676,9031,8092,,,,,,
Female,80+ years,Black,41437,22700,20203,,,,,,
Female,80+ years,Hispanic,126149,69047,60396,,,,,,
Female,80+ years,Other,118606,64039,55565,,,,,,
Female,80+ years,Unknown,88495,48839,40867,,,,,,
Female,80+ years,White,333003,179576,163509,,,,,,
Female,Unknown,Asian,112,86,32,,,,,,
Female,Unknown,Black,160,126,44,,,,,,
Female,Unknown,Hispanic,916,731,235,,,,,,
Female,Unknown,Other,202,151,54,,,,,,
Female,Unknown,Unknown,849,729,131,,,,,,
Female,Unknown,White,665,529,175,,,,,,
Male,12-15 years,Asian,37878,21187,16692,,,,,,
Male,12-15 years,Black,29448,17767,11688,,,,,,
Male,12-15 years,Hispanic,194157,116294,77892,,,,,,
Male,12-15 years,Other,89764,52213,37561,,,,,,
Male,12-15 years,Unknown,12158,7767,4396,,,,,,
Male,12-15 years,White,102742,59568,43188,,,,,,
Male,16-49 years,Asian,523805,289511,258820,,,,,,
Male,16-49 years,Black,420325,242812,198316,,,,,,
Male,16-49 years,Hispanic,2191011,1271002,1037540,,,,,,
Male,16-49 years,Other,595773,346452,287733,,,,,,
Male,16-49 years,Unknown,380712,225356,175556,,,,,,
Male,16-49 years,White,1836541,1042996,904721,,,,,,
Male,50-64 years,Asian,169640,92200,84026,,,,,,
Male,50-64 years,Black,267243,150187,130672,,,,,,
Male,50-64 years,Hispanic,907476,505801,440135,,,,,,
Male,50-64 years,Other,264843,147828,129303,,,,,,
Male,50-64 years,Unknown,218626,125222,102306,,,,,,
Male,50-64 years,White,1203926,671212,599660,,,,,,
Male,65-79 years,Asian,76686,40843,37379,,,,,,
Male,65-79 years,Black,129053,70452,63207,,,,,,
Male,65-79 years,Hispanic,406066,220176,197488,,,,,,
Male,65-79 years,Other,206187,110858,99367,,,,,,
Male,65-79 years,Unknown,200987,110169,94869,,,,,,
Male,65-79 years,White,1003603,540286,495771,,,,,,
Male,80+ years,Asian,13304,7137,6485,,,,,,
Male,80+ years,Black,18986,10472,9212,,,,,,
Male,80+ years,Hispanic,75604,41350,36310,,,,,,
Male,80+ years,Other,61514,33248,28935,,,,,,
Male,80+ years,Unknown,55112,30514,25433,,,,,,
Male,80+ years,White,238443,128194,117099,,,,,,
Male,Unknown,Asian,100,76,27,,,,,,
Male,Unknown,Black,117,91,38,,,,,,
Male,Unknown,Hispanic,914,727,255,,,,,,
Male,Unknown,Other,177,139,50,,,,,,
Male,Unknown,Unknown,592,509,94,,,,,,
Male,Unknown,White,599,488,149,,,,,,
Unknown,12-15 years,Asian,67,37,30,,,,,,
Unknown,12-15 years,Black,19,12,7,,,,,,
Unknown,12-15 years,Hispanic,113,76,37,,,,,,
Unknown,12-15 years,Other,51,35,16,,,,,,
Unknown,12-15 years,Unknown,81,51,30,,,,,,
Unknown,12-15 years,White,130,78,53,,,,,,
Unknown,16-49 years,Asian,2474,1385,1203,,,,,,
Unknown,16-49 years,Black,1922,1102,933,,,,,,
Unknown,16-49 years,Hispanic,18629,10525,9462,,,,,,
Unknown,16-49 years,Other,21777,12452,10493,,,,,,
Unknown,16-49 years,Unknown,7409,4551,3247,,,,,,
Unknown,16-49 years,White,14878,7951,7282,,,,,,
Unknown,50-64 years,Asian,1211,663,576,,,,,,
Unknown,50-64 years,Black,1356,761,654,,,,,,
Unknown,50-64 years,Hispanic,13947,7500,6910,,,,,,
Unknown,50-64 years,Other,19122,10561,9367,,,,,,
Unknown,50-64 years,Unknown,3309,1976,1491,,,,,,
Unknown,50-64 years,White,13048,6889,6411,,,,,,
Unknown,65-79 years,Asian,1852,964,893,,,,,,
Unknown,65-79 years,Black,1572,852,752,,,,,,
Unknown,65-79 years,Hispanic,7923,4280,3798,,,,,,
Unknown,65-79 years,Other,14484,7897,6940,,,,,,
Unknown,65-79 years,Unknown,2612,1520,1124,,,,,,
Unknown,65-79 years,White,15462,8079,7496,,,,,,
