Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,,,,,,
Female,16-49 years,Asian,218947,155564,68989,,,,,,
Female,16-49 years,Black,174528,124513,56797,,,,,,
Female,16-49 years,Hispanic,790487,566304,250270,,,,,,
Female,16-49 years,Other,217426,144439,78692,,,,,,
Female,16-49 years,Unknown,417439,257624,164552,,,,,,
Female,16-49 years,White,885462,611553,306235,,,,,,
Female,50-64 years,Asian,106742,72159,37348,,,,,,
Female,50-64 years,Black,168078,114099,59603,,,,,,
Female,50-64 years,Hispanic,484274,330764,167986,,,,,,
Female,50-64 years,Other,143458,89858,57058,,,,,,
Female,50-64 years,Unknown,269360,164575,108622,,,,,,
Female,50-64 years,White,774862,522950,278687,,,,,,
Female,65-79 years,Asian,79515,45942,34659,,,,,,
Female,65-79 years,Black,130850,80497,53226,,,,,,
Female,65-79 years,Hispanic,332433,202384,136522,,,,,,
Female,65-79 years,Other,139066,80548,60116,,,,,,
Female,65-79 years,Unknown,263005,152181,113339,,,,,,
Female,65-79 years,White,909540,531431,395165,,,,,,
Female,80+ years,Asian,15749,9133,6870,,,,,,
Female,80+ years,Black,28275,17605,11471,,,,,,
Female,80+ years,Hispanic,82445,50247,33977,,,,,,
Female,80+ years,Other,74046,44682,29774,,,,,,
Female,80+ years,Unknown,91967,55101,37620,,,,,,
Female,80+ years,White,260032,152930,112336,,,,,,
Female,Unknown,Asian,73,67,11,,,,,,
Female,Unknown,Black,110,94,23,,,,,,
Female,Unknown,Hispanic,569,476,120,,,,,,
Female,Unknown,Other,102,83,21,,,,,,
Female,Unknown,Unknown,936,811,134,,,,,,
Female,Unknown,White,541,464,98,,,,,,
Male,16-49 years,Asian,186494,136200,55760,,,,,,
Male,16-49 years,Black,108042,80153,32778,,,,,,
Male,16-49 years,Hispanic,567838,418389,169883,,,,,,
Male,16-49 years,Other,149228,102877,51304,,,,,,
Male,16-49 years,Unknown,272781,173580,103025,,,,,,
Male,16-49 years,White,650479,469834,205220,,,,,,
Male,50-64 years,Asian,93860,64307,32128,,,,,,
Male,50-64 years,Black,116375,81526,39820,,,,,,
Male,50-64 years,Hispanic,378998,265718,125991,,,,,,
Male,50-64 years,Other,102343,65671,39488,,,,,,
Male,50-64 years,Unknown,193550,121266,75550,,,,,,
Male,50-64 years,White,636910,441189,218457,,,,,,
Male,65-79 years,Asian,68288,39288,29850,,,,,,
Male,65-79 years,Black,84758,52368,34479,,,,,,
Male,65-79 years,Hispanic,250668,153603,102304,,,,,,
Male,65-79 years,Other,108380,62645,47004,,,,,,
Male,65-79 years,Unknown,219068,126269,94908,,,,,,
Male,65-79 years,White,774613,451555,337064,,,,,,
Male,80+ years,Asian,13010,7383,5835,,,,,,
Male,80+ years,Black,13233,8192,5402,,,,,,
Male,80+ years,Hispanic,49606,30173,20507,,,,,,
Male,80+ years,Other,35844,21360,14734,,,,,,
Male,80+ years,Unknown,58939,34872,24576,,,,,,
Male,80+ years,White,191567,110897,84158,,,,,,
Male,Unknown,Asian,92,73,20,,,,,,
Male,Unknown,Black,75,64,13,,,,,,
Male,Unknown,Hispanic,466,401,84,,,,,,
Male,Unknown,Other,89,76,17,,,,,,
Male,Unknown,Unknown,656,573,88,,,,,,
Male,Unknown,White,464,400,85,,,,,,
Unknown,16-49 years,Asian,1431,899,589,,,,,,
Unknown,16-49 years,Black,884,555,366,,,,,,
Unknown,16-49 years,Hispanic,3248,2387,1540,,,,,,
Unknown,16-49 years,Other,23372,15466,8775,,,,,,
Unknown,16-49 years,Unknown,5423,4241,1343,,,,,,
Unknown,16-49 years,White,10317,6506,3901,,,,,,
Unknown,50-64 years,Asian,859,507,369,,,,,,
Unknown,50-64 years,Black,939,578,396,,,,,,
Unknown,50-64 years,Hispanic,1901,1390,876,,,,,,
Unknown,50-64 years,Other,24489,14765,10348,,,,,,
Unknown,50-64 years,Unknown,4877,4028,931,,,,,,
Unknown,50-64 years,White,11819,6866,5094,,,,,,
Unknown,65-79 years,Asian,1911,1027,887,,,,,,
Unknown,65-79 years,Black,1492,846,672,,,,,,
Unknown,65-79 years,Hispanic,2337,1437,1038,,,,,,
Unknown,65-79 years,Other,17719,9926,8026,,,,,,
Unknown,65-79 years,Unknown,4779,3684,1112,,,,,,
Unknown,65-79 years,White,15641,8397,7316,,,,,,
Unknown,80+ years,Asian,327,179,149,,,,,,
Unknown,80+ years,Black,241,136,111,,,,,,
Unknown,80+ years,Hispanic,480,297,204,,,,,,
Unknown,80+ years,Other,3356,1912,1497,,,,,,
Unknown,80+ years,Unknown,1122,752,374,,,,,,
Unknown,80+ years,White,3092,1680,1436,,,,,,
Unknown,Unknown,Asian,1,1,0,,,,,,
Unknown,Unknown,Hispanic,6,6,0,,,,,,
Unknown,Unknown,Other,31,25,6,,,,,,
Unknown,Unknown,Unknown,17,15,3,,,,,,
Unknown,Unknown,White,13,13,0,,,,,,
Grand Total,Total,Total,12529155,8188501,4668212,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
