Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with Booster Doses,,,,,
Female,2022-05-11 00:00:00,Asian,39240,23786,15441,13,,,,,
Female,2022-05-11 00:00:00,Black,24299,16083,8211,6,,,,,
Female,2022-05-11 00:00:00,Hispanic,206799,138070,68688,59,,,,,
Female,2022-05-11 00:00:00,Other,100861,62894,37918,59,,,,,
Female,2022-05-11 00:00:00,Unknown,19206,13666,5536,,,,,,
Female,2022-05-11 00:00:00,White,91934,56022,35883,40,,,,,
Female,2022-12-15 00:00:00,Asian,45484,24176,21205,111,,,,,
Female,2022-12-15 00:00:00,Black,64839,35689,29003,151,,,,,
Female,2022-12-15 00:00:00,Hispanic,455671,255078,199642,1028,,,,,
Female,2022-12-15 00:00:00,Other,209586,112979,95994,628,,,,,
Female,2022-12-15 00:00:00,Unknown,20592,12607,7958,28,,,,,
Female,2022-12-15 00:00:00,White,176646,96109,80060,502,,,,,
Female,16-49,Asian,665614,313119,275171,91540,,,,,
Female,16-49,Black,850188,437181,367650,67448,,,,,
Female,16-49,Hispanic,3820165,1987049,1670762,300629,,,,,
Female,16-49,Other,1568405,755480,661478,199783,,,,,
Female,16-49,Unknown,451251,252191,189948,24978,,,,,
Female,16-49,White,2835610,1415303,1228820,304822,,,,,
Female,50-64,Asian,222320,99852,88662,39231,,,,,
Female,50-64,Black,454782,208279,186770,72421,,,,,
Female,50-64,Hispanic,1412917,664433,579646,208091,,,,,
Female,50-64,Other,874955,374898,343775,177515,,,,,
Female,50-64,Unknown,202932,108357,82856,18870,,,,,
Female,50-64,White,1713244,793736,714837,273444,,,,,
Female,65-79,Asian,108957,47252,41027,22536,,,,,
Female,65-79,Black,253865,107960,98307,53055,,,,,
Female,65-79,Hispanic,747111,328977,286086,145775,,,,,
Female,65-79,Other,832316,326522,304994,210566,,,,,
Female,65-79,Unknown,127769,66952,49715,14403,,,,,
Female,65-79,White,1481217,631678,574774,311044,,,,,
Female,80+,Asian,20502,9042,7764,4133,,,,,
Female,80+,Black,55130,23976,21458,11179,,,,,
Female,80+,Hispanic,182392,81629,69987,34306,,,,,
Female,80+,Other,275831,109717,101247,67239,,,,,
Female,80+,Unknown,46294,24669,17887,4683,,,,,
Female,80+,White,440717,187188,169495,94326,,,,,
Female,Unknown,Asian,108,83,31,0,,,,,
Female,Unknown,Black,172,140,42,,,,,,
Female,Unknown,Hispanic,1009,839,233,,,,,,
Female,Unknown,Other,182,146,39,0,,,,,
Female,Unknown,Unknown,797,691,118,,,,,,
Female,Unknown,White,687,545,179,7,,,,,
Male,2022-05-11 00:00:00,Asian,41324,25093,16213,18,,,,,
Male,2022-05-11 00:00:00,Black,24484,16271,8205,13,,,,,
Male,2022-05-11 00:00:00,Hispanic,209420,139873,69503,66,,,,,
Male,2022-05-11 00:00:00,Other,103086,64348,38694,53,,,,,
Male,2022-05-11 00:00:00,Unknown,19732,14139,5590,6,,,,,
Male,2022-05-11 00:00:00,White,95662,58209,37425,48,,,,,
Male,2022-12-15 00:00:00,Asian,46935,24948,21879,111,,,,,
Male,2022-12-15 00:00:00,Black,63951,35307,28462,189,,,,,
Male,2022-12-15 00:00:00,Hispanic,450906,254577,195408,987,,,,,
Male,2022-12-15 00:00:00,Other,210600,113700,96238,685,,,,,
Male,2022-12-15 00:00:00,Unknown,21468,13247,8196,31,,,,,
Male,2022-12-15 00:00:00,White,178474,97581,80445,475,,,,,
Male,16-49,Asian,644878,316656,277883,83868,,,,,
Male,16-49,Black,680629,360464,297797,49630,,,,,
Male,16-49,Hispanic,3408287,1845350,1508601,222238,,,,,
Male,16-49,Other,1396966,700382,600161,160388,,,,,
Male,16-49,Unknown,385934,227776,165624,16514,,,,,
