Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,,,,,,
Female,12-15 years,Asian,43375,23703,19679,,,,,,
Female,12-15 years,Black,48602,29196,19408,,,,,,
Female,12-15 years,Hispanic,314448,187799,126713,,,,,,
Female,12-15 years,Other,144015,84842,59184,,,,,,
Female,12-15 years,Unknown,15514,9910,5605,,,,,,
Female,12-15 years,White,145724,85556,60178,,,,,,
Female,16-49 years,Asian,566596,307231,273748,,,,,,
Female,16-49 years,Black,628381,363471,284884,,,,,,
Female,16-49 years,Hispanic,2923200,1682460,1360242,,,,,,
Female,16-49 years,Other,816409,474764,374492,,,,,,
Female,16-49 years,Unknown,524640,303036,238186,,,,,,
Female,16-49 years,White,2263088,1291216,1075807,,,,,,
Female,50-64 years,Asian,189139,101988,92791,,,,,,
Female,50-64 years,Black,352924,195748,169594,,,,,,
Female,50-64 years,Hispanic,1081400,596900,520783,,,,,,
Female,50-64 years,Other,367372,203455,176039,,,,,,
Female,50-64 years,Unknown,277683,156271,129676,,,,,,
Female,50-64 years,White,1396891,777564,685087,,,,,,
Female,65-79 years,Asian,91832,49046,44757,,,,,,
Female,65-79 years,Black,200392,108639,97272,,,,,,
Female,65-79 years,Hispanic,541117,292279,261852,,,,,,
Female,65-79 years,Other,297673,159630,142897,,,,,,
Female,65-79 years,Unknown,227429,124529,107165,,,,,,
Female,65-79 years,White,1198413,646038,588464,,,,,,
Female,80+ years,Asian,16984,9187,8256,,,,,,
Female,80+ years,Black,42901,23570,20826,,,,,,
Female,80+ years,Hispanic,130619,71568,62430,,,,,,
Female,80+ years,Other,126012,67953,59163,,,,,,
Female,80+ years,Unknown,85682,47305,39604,,,,,,
Female,80+ years,White,340491,183964,166952,,,,,,
Female,Unknown,Asian,121,93,34,,,,,,
Female,Unknown,Black,184,148,47,,,,,,
Female,Unknown,Hispanic,1098,874,277,,,,,,
Female,Unknown,Other,280,207,76,,,,,,
Female,Unknown,Unknown,877,751,138,,,,,,
Female,Unknown,White,800,628,215,,,,,,
Male,12-15 years,Asian,44496,24373,20124,,,,,,
Male,12-15 years,Black,47676,28836,18848,,,,,,
Male,12-15 years,Hispanic,307398,185662,121782,,,,,,
Male,12-15 years,Other,144178,85553,58641,,,,,,
Male,12-15 years,Unknown,16147,10420,5732,,,,,,
Male,12-15 years,White,146325,86779,59564,,,,,,
Male,16-49 years,Asian,546585,303925,270758,,,,,,
Male,16-49 years,Black,504548,298082,229827,,,,,,
Male,16-49 years,Hispanic,2573316,1524239,1188388,,,,,,
Male,16-49 years,Other,758519,454341,349315,,,,,,
Male,16-49 years,Unknown,405356,243961,183555,,,,,,
Male,16-49 years,White,2054964,1192609,988060,,,,,,
Male,50-64 years,Asian,173704,94563,86227,,,,,,
Male,50-64 years,Black,291536,165161,140843,,,,,,
Male,50-64 years,Hispanic,976345,546617,470004,,,,,,
Male,50-64 years,Other,314474,177746,150733,,,,,,
Male,50-64 years,Unknown,220987,127500,102834,,,,,,
Male,50-64 years,White,1284974,724106,634024,,,,,,
Male,65-79 years,Asian,77402,41261,37692,,,,,,
Male,65-79 years,Black,133988,73424,65319,,,,,,
Male,65-79 years,Hispanic,422983,229718,205213,,,,,,
Male,65-79 years,Other,236004,127034,113546,,,,,,
Male,65-79 years,Unknown,192632,105890,90860,,,,,,
Male,65-79 years,White,1030016,556794,507530,,,,,,
Male,80+ years,Asian,13403,7188,6532,,,,,,
Male,80+ years,Black,19557,10791,9477,,,,,,
Male,80+ years,Hispanic,78422,42932,37612,,,,,,
Male,80+ years,Other,67002,36142,31607,,,,,,
Male,80+ years,Unknown,52800,29282,24358,,,,,,
Male,80+ years,White,242962,130882,119150,,,,,,
Male,Unknown,Asian,113,85,31,,,,,,
Male,Unknown,Black,141,111,42,,,,,,
Male,Unknown,Hispanic,1109,884,301,,,,,,
Male,Unknown,Other,247,196,63,,,,,,
Male,Unknown,Unknown,623,532,102,,,,,,
Male,Unknown,White,690,554,176,,,,,,
Unknown,12-15 years,Asian,65,36,29,,,,,,
Unknown,12-15 years,Black,26,19,7,,,,,,
Unknown,12-15 years,Hispanic,142,101,42,,,,,,
Unknown,12-15 years,Other,85,64,21,,,,,,
Unknown,12-15 years,Unknown,83,54,29,,,,,,
Unknown,12-15 years,White,138,86,53,,,,,,
Unknown,16-49 years,Asian,2436,1367,1187,,,,,,
Unknown,16-49 years,Black,1960,1144,935,,,,,,
Unknown,16-49 years,Hispanic,19114,11073,9962,,,,,,
Unknown,16-49 years,Other,21496,12323,10372,,,,,,
Unknown,16-49 years,Unknown,7428,4585,3256,,,,,,
Unknown,16-49 years,White,14697,7891,7212,,,,,,
Unknown,50-64 years,Asian,1161,638,552,,,,,,
Unknown,50-64 years,Black,1319,745,634,,,,,,
Unknown,50-64 years,Hispanic,13672,7371,6786,,,,,,
Unknown,50-64 years,Other,18512,10244,9070,,,,,,
Unknown,50-64 years,Unknown,3247,1945,1470,,,,,,
Unknown,50-64 years,White,12446,6583,6113,,,,,,
Unknown,65-79 years,Asian,1658,866,797,,,,,,
Unknown,65-79 years,Black,1489,809,711,,,,,,
Unknown,65-79 years,Hispanic,7711,4169,3702,,,,,,
Unknown,65-79 years,Other,13601,7431,6515,,,,,,
Unknown,65-79 years,Unknown,2540,1476,1098,,,,,,
Unknown,65-79 years,White,14314,7491,6936,,,,,,
Unknown,80+ years,Asian,304,160,144,,,,,,
Unknown,80+ years,Black,255,144,120,,,,,,
Unknown,80+ years,Hispanic,1432,786,681,,,,,,
Unknown,80+ years,Other,2834,1598,1296,,,,,,
Unknown,80+ years,Unknown,688,415,281,,,,,,
Unknown,80+ years,White,2891,1526,1401,,,,,,
Unknown,Unknown,Asian,1,1,0,,,,,,
Unknown,Unknown,Hispanic,10,9,2,,,,,,
Unknown,Unknown,Other,79,74,7,,,,,,
Unknown,Unknown,Unknown,14,12,3,,,,,,
Unknown,Unknown,White,13,12,1,,,,,,
Grand Total,Total,Total,28951789,16422940,13682816,,,,,,
