Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with Booster Doses,,,,,
Female,2021-05-11 00:00:00,Asian,33466,20979,12475,12,,,,,
Female,2021-05-11 00:00:00,Black,18800,12440,6360,,,,,,
Female,2021-05-11 00:00:00,Hispanic,167683,113936,53719,44,,,,,
Female,2021-05-11 00:00:00,Other,84028,53088,30913,35,,,,,
Female,2021-05-11 00:00:00,Unknown,16196,11773,4421,,,,,,
Female,2021-05-11 00:00:00,White,80469,49563,30888,27,,,,,
Female,2021-12-15 00:00:00,Asian,45288,24089,21141,66,,,,,
Female,2021-12-15 00:00:00,Black,63722,34940,28689,97,,,,,
Female,2021-12-15 00:00:00,Hispanic,446304,249267,196396,717,,,,,
Female,2021-12-15 00:00:00,Other,205703,110794,94538,385,,,,,
Female,2021-12-15 00:00:00,Unknown,20166,12323,7827,18,,,,,
Female,2021-12-15 00:00:00,White,174881,95124,79493,288,,,,,
Female,16-49,Asian,644523,310385,274824,73534,,,,,
Female,16-49,Black,825451,431556,363233,52639,,,,,
Female,16-49,Hispanic,3717328,1960187,1654442,239999,,,,,
Female,16-49,Other,1498488,736103,645680,164042,,,,,
Female,16-49,Unknown,456549,254990,194964,22689,,,,,
Female,16-49,White,2759761,1400974,1220082,251357,,,,,
Female,50-64,Asian,216506,99113,88705,34123,,,,,
Female,50-64,Black,442931,207269,185767,62568,,,,,
Female,50-64,Hispanic,1370849,655024,575001,179781,,,,,
Female,50-64,Other,842325,366777,336714,159564,,,,,
Female,50-64,Unknown,205451,109726,85633,17410,,,,,
Female,50-64,White,1673371,789193,711635,241060,,,,,
Female,65-79,Asian,107171,46872,41043,21115,,,,,
Female,65-79,Black,249361,107683,98063,49070,,,,,
Female,65-79,Hispanic,729643,324430,284258,134630,,,,,
Female,65-79,Other,816062,322793,301694,201123,,,,,
Female,65-79,Unknown,129304,67755,51204,13684,,,,,
Female,65-79,White,1457857,629120,572950,291960,,,,,
Female,80+,Asian,20164,8991,7761,3848,,,,,
Female,80+,Black,54106,23871,21404,10311,,,,,
Female,80+,Hispanic,178221,80597,69472,31671,,,,,
Female,80+,Other,271446,108850,100423,64489,,,,,
Female,80+,Unknown,46680,24911,18284,4440,,,,,
Female,80+,White,434190,186643,169108,88718,,,,,
Female,Unknown,Asian,104,79,31,0,,,,,
Female,Unknown,Black,172,140,42,,,,,,
Female,Unknown,Hispanic,959,794,228,,,,,,
Female,Unknown,Other,176,140,39,0,,,,,
Female,Unknown,Unknown,789,684,117,,,,,,
Female,Unknown,White,677,536,178,7,,,,,
Male,2021-05-11 00:00:00,Asian,35190,22111,13066,13,,,,,
Male,2021-05-11 00:00:00,Black,19013,12600,6407,11,,,,,
Male,2021-05-11 00:00:00,Hispanic,169884,115553,54302,47,,,,,
Male,2021-05-11 00:00:00,Other,85879,54242,31604,42,,,,,
Male,2021-05-11 00:00:00,Unknown,16532,12118,4413,,,,,,
Male,2021-05-11 00:00:00,White,83394,51301,32080,32,,,,,
Male,2021-12-15 00:00:00,Asian,46639,24809,21773,60,,,,,
Male,2021-12-15 00:00:00,Black,62794,34560,28110,132,,,,,
Male,2021-12-15 00:00:00,Hispanic,441278,248585,192047,712,,,,,
Male,2021-12-15 00:00:00,Other,206932,111636,94898,419,,,,,
Male,2021-12-15 00:00:00,Unknown,21039,12960,8070,15,,,,,
Male,2021-12-15 00:00:00,White,176713,96588,79854,298,,,,,
Male,16-49,Asian,624647,313609,277450,66834,,,,,
Male,16-49,Black,661580,355578,294723,38318,,,,,
Male,16-49,Hispanic,3322697,1819861,1494179,175104,,,,,
Male,16-49,Other,1335762,682150,585902,130448,,,,,
Male,16-49,Unknown,387546,228274,168876,14499,,,,,
Male,16-49,White,2517167,1313137,1135179,211333,,,,,
Male,50-64,Asian,200384,92482,83341,32106,,,,,
Male,50-64,Black,369021,178981,157398,47900,,,,,
Male,50-64,Hispanic,1237821,606862,530411,144433,,,,,
Male,50-64,Other,693641,309895,281844,124203,,,,,
Male,50-64,Unknown,177217,98442,75313,12525,,,,,
Male,50-64,White,1557534,751820,672172,212145,,,,,
Male,65-79,Asian,91327,39497,34702,18615,,,,,
Male,65-79,Black,171438,75683,67015,33534,,,,,
Male,65-79,Hispanic,577206,257651,225293,107034,,,,,
Male,65-79,Other,643836,256377,237389,158499,,,,,
Male,65-79,Unknown,115527,61081,45573,12185,,,,,
Male,65-79,White,1273380,554886,499863,253741,,,,,
Male,80+,Asian,16085,6943,6062,3386,,,,,
Male,80+,Black,25161,11219,9657,4993,,,,,
Male,80+,Hispanic,107853,48389,41512,20207,,,,,
Male,80+,Other,163258,64691,59128,40955,,,,,
Male,80+,Unknown,31031,16691,11778,3172,,,,,
Male,80+,White,310322,132814,118332,66238,,,,,
Male,Unknown,Asian,102,78,27,0,,,,,
Male,Unknown,Black,125,101,32,,,,,,
Male,Unknown,Hispanic,884,739,215,,,,,,
Male,Unknown,Other,164,132,45,,,,,,
Male,Unknown,Unknown,543,475,77,0,,,,,
Male,Unknown,White,613,490,161,,,,,,
Unknown,2021-05-11 00:00:00,Asian,22,17,5,0,,,,,
Unknown,2021-05-11 00:00:00,Black,6,4,2,0,,,,,
Unknown,2021-05-11 00:00:00,Hispanic,91,65,27,0,,,,,
Unknown,2021-05-11 00:00:00,Other,55,43,12,0,,,,,
Unknown,2021-05-11 00:00:00,Unknown,67,52,14,,,,,,
Unknown,2021-05-11 00:00:00,White,40,30,10,0,,,,,
Unknown,2021-12-15 00:00:00,Asian,53,30,23,0,,,,,
Unknown,2021-12-15 00:00:00,Black,36,23,13,0,,,,,
Unknown,2021-12-15 00:00:00,Hispanic,167,118,51,0,,,,,
