Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with Booster Doses,,,,,
Female,2022-05-11 00:00:00,Asian,51444,28329,23072,43,,,,,
Female,2022-05-11 00:00:00,Black,39296,22526,16748,23,,,,,
Female,2022-05-11 00:00:00,Hispanic,360487,221911,138310,295,,,,,
Female,2022-05-11 00:00:00,Other,149120,84560,64416,158,,,,,
Female,2022-05-11 00:00:00,Unknown,28998,18736,10250,13,,,,,
Female,2022-05-11 00:00:00,White,124465,70449,53917,113,,,,,
Female,2022-12-15 00:00:00,Asian,50679,24672,21768,4247,,,,,
Female,2022-12-15 00:00:00,Black,71316,37507,31005,2808,,,,,
Female,2022-12-15 00:00:00,Hispanic,525177,282995,219964,22340,,,,,
Female,2022-12-15 00:00:00,Other,236836,119138,102557,15157,,,,,
Female,2022-12-15 00:00:00,Unknown,22000,13299,8193,510,,,,,
Female,2022-12-15 00:00:00,White,193048,98719,83039,11319,,,,,
Female,16-49,Asian,702763,319110,277062,120850,,,,,
Female,16-49,Black,911602,453870,383280,97046,,,,,
Female,16-49,Hispanic,4147659,2096271,1740085,455799,,,,,
Female,16-49,Other,1698333,793315,694197,261250,,,,,
Female,16-49,Unknown,447028,249988,181811,30862,,,,,
Female,16-49,White,2984185,1449157,1254933,395422,,,,,
Female,50-64,Asian,232420,101711,89005,47126,,,,,
Female,50-64,Black,477908,210681,189585,90367,,,,,
Female,50-64,Hispanic,1521104,694370,595446,271624,,,,,
Female,50-64,Other,932640,389821,357015,207910,,,,,
Female,50-64,Unknown,198936,105887,77853,22058,,,,,
Female,50-64,White,1783209,803231,722721,326793,,,,,
Female,65-79,Asian,112819,48255,41240,25185,,,,,
Female,65-79,Black,263102,108474,98931,61135,,,,,
Female,65-79,Hispanic,789930,340111,292004,171783,,,,,
Female,65-79,Other,866585,334732,312704,229351,,,,,
Female,65-79,Unknown,124136,64852,46670,15736,,,,,
Female,65-79,White,1522011,635775,577955,344774,,,,,
Female,80+,Asian,21094,9131,7763,4631,,,,,
Female,80+,Black,57269,24171,21633,12952,,,,,
Female,80+,Hispanic,192438,84192,71428,40391,,,,,
Female,80+,Other,285018,111510,103104,72862,,,,,
Female,80+,Unknown,45395,24138,17062,5097,,,,,
Female,80+,White,453061,188410,170476,104525,,,,,
Female,Unknown,Asian,124,93,36,,,,,,
Female,Unknown,Black,182,147,43,,,,,,
Female,Unknown,Hispanic,1175,988,249,6,,,,,
Female,Unknown,Other,219,177,45,0,,,,,
Female,Unknown,Unknown,816,707,121,,,,,,
Female,Unknown,White,730,575,192,8,,,,,
Male,2022-05-11 00:00:00,Asian,53995,29794,24153,48,,,,,
Male,2022-05-11 00:00:00,Black,39679,22837,16815,27,,,,,
Male,2022-05-11 00:00:00,Hispanic,363663,224049,139361,286,,,,,
Male,2022-05-11 00:00:00,Other,152307,86530,65605,186,,,,,
Male,2022-05-11 00:00:00,Unknown,30175,19512,10651,14,,,,,
Male,2022-05-11 00:00:00,White,129527,73183,56241,119,,,,,
Male,2022-12-15 00:00:00,Asian,51962,25392,22379,4194,,,,,
Male,2022-12-15 00:00:00,Black,70133,37006,30407,2727,,,,,
Male,2022-12-15 00:00:00,Hispanic,520250,283265,215810,21281,,,,,
Male,2022-12-15 00:00:00,Other,237416,119820,102693,14928,,,,,
Male,2022-12-15 00:00:00,Unknown,22743,13892,8413,446,,,,,
Male,2022-12-15 00:00:00,White,194737,100276,83529,10960,,,,,
Male,16-49,Asian,683039,325469,281548,111276,,,,,
Male,16-49,Black,727715,373737,310040,71783,,,,,
Male,16-49,Hispanic,3684904,1944609,1571980,342907,,,,,
Male,16-49,Other,1512477,736762,630847,212132,,,,,
Male,16-49,Unknown,391892,232183,162495,21558,,,,,
Male,16-49,White,2714309,1359068,1166605,335389,,,,,
Male,50-64,Asian,214885,94364,83793,44499,,,,,
Male,50-64,Black,399056,182685,160763,70921,,,,,
Male,50-64,Hispanic,1373549,640651,549795,228550,,,,,
Male,50-64,Other,771903,331277,300233,164265,,,,,
Male,50-64,Unknown,174602,96587,69903,16859,,,,,
Male,50-64,White,1660198,767110,683225,289920,,,,,
Male,65-79,Asian,96041,40743,34844,21923,,,,,
Male,65-79,Black,180838,76470,67701,41475,,,,,
Male,65-79,Hispanic,625714,269253,232011,137488,,,,,
Male,65-79,Other,683109,265976,246020,180098,,,,,
Male,65-79,Unknown,111554,58704,41846,14176,,,,,
Male,65-79,White,1327986,561674,504309,297492,,,,,
Male,80+,Asian,16804,7077,6122,3909,,,,,
Male,80+,Black,26353,11337,9739,5990,,,,,
Male,80+,Hispanic,116210,50484,42646,25386,,,,,
Male,80+,Other,171071,66388,60727,45562,,,,,
Male,80+,Unknown,30299,16286,11052,3546,,,,,
Male,80+,White,322616,134219,119256,76252,,,,,
Male,Unknown,Asian,136,97,42,,,,,,
Male,Unknown,Black,140,112,36,,,,,,
Male,Unknown,Hispanic,1141,952,256,10,,,,,
Male,Unknown,Other,203,160,56,,,,,,
Male,Unknown,Unknown,577,500,86,0,,,,,
Male,Unknown,White,662,521,179,,,,,,
Unknown,2022-05-11 00:00:00,Asian,34,24,10,0,,,,,
Unknown,2022-05-11 00:00:00,Black,9,6,3,0,,,,,
Unknown,2022-05-11 00:00:00,Hispanic,137,97,40,0,,,,,
Unknown,2022-05-11 00:00:00,Other,74,55,19,0,,,,,
Unknown,2022-05-11 00:00:00,Unknown,138,94,44,0,,,,,
Unknown,2022-05-11 00:00:00,White,43,33,10,0,,,,,
Unknown,2022-12-15 00:00:00,Asian,32,17,12,,,,,,
Unknown,2022-12-15 00:00:00,Black,32,20,12,0,,,,,
Unknown,2022-12-15 00:00:00,Hispanic,380,324,58,0,,,,,
Unknown,2022-12-15 00:00:00,Other,103,69,32,,,,,,
Unknown,2022-12-15 00:00:00,Unknown,81,56,24,,,,,,
Unknown,2022-12-15 00:00:00,White,122,76,43,,,,,,
Unknown,16-49,Asian,1496,839,656,97,,,,,
Unknown,16-49,Black,1639,936,736,64,,,,,
Unknown,16-49,Hispanic,13274,8126,6667,498,,,,,
Unknown,16-49,Other,11181,6786,4866,382,,,,,
Unknown,16-49,Unknown,5878,3617,2385,194,,,,,
Unknown,16-49,White,7802,4313,3590,258,,,,,
Unknown,50-64,Asian,651,340,279,58,,,,,
Unknown,50-64,Black,740,393,325,64,,,,,
Unknown,50-64,Hispanic,6656,3510,3102,412,,,,,
Unknown,50-64,Other,7042,4036,3088,349,,,,,
Unknown,50-64,Unknown,1983,1143,816,152,,,,,
Unknown,50-64,White,4384,2358,2007,172,,,,,
Unknown,65-79,Asian,502,243,203,61,,,,,
Unknown,65-79,Black,453,237,194,43,,,,,
Unknown,65-79,Hispanic,3350,1739,1473,254,,,,,
Unknown,65-79,Other,4310,2436,1783,269,,,,,
Unknown,65-79,Unknown,1251,687,483,104,,,,,
Unknown,65-79,White,3411,1816,1510,157,,,,,
Unknown,80+,Asian,116,61,48,7,,,,,
Unknown,80+,Black,104,59,40,11,,,,,
Unknown,80+,Hispanic,754,400,327,51,,,,,
Unknown,80+,Other,1056,654,390,47,,,,,
