Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with Booster Doses,,,,,
Female,2021-05-11 00:00:00,Asian,26417,18027,8381,9,,,,,
Female,2021-05-11 00:00:00,Black,14447,10108,4340,,,,,,
Female,2021-05-11 00:00:00,Hispanic,128504,92293,36200,24,,,,,
Female,2021-05-11 00:00:00,Other,67976,45397,22570,19,,,,,
Female,2021-05-11 00:00:00,Unknown,13235,10304,2931,,,,,,
Female,2021-05-11 00:00:00,White,67663,43918,23733,20,,,,,
Female,2021-12-15 00:00:00,Asian,45021,23959,21023,47,,,,,
Female,2021-12-15 00:00:00,Black,63022,34558,28389,78,,,,,
Female,2021-12-15 00:00:00,Hispanic,437634,244378,192754,587,,,,,
Female,2021-12-15 00:00:00,Other,203295,109555,93444,308,,,,,
Female,2021-12-15 00:00:00,Unknown,19805,12154,7641,12,,,,,
Female,2021-12-15 00:00:00,White,173687,94547,78940,223,,,,,
Female,16-49,Asian,624727,307926,277219,56369,,,,,
Female,16-49,Black,805977,427121,361872,40949,,,,,
Female,16-49,Hispanic,3626990,1936664,1647447,188308,,,,,
Female,16-49,Other,1439850,721686,638501,131784,,,,,
Female,16-49,Unknown,462733,258915,200374,20191,,,,,
Female,16-49,White,2689000,1389315,1223868,198899,,,,,
Female,50-64,Asian,210733,98499,89914,28975,,,,,
Female,50-64,Black,431288,206239,186600,52934,,,,,
Female,50-64,Hispanic,1329157,646577,575111,151172,,,,,
Female,50-64,Other,810330,359820,334460,140575,,,,,
Female,50-64,Unknown,209182,112093,89188,15700,,,,,
Female,50-64,White,1630508,784953,717044,205178,,,,,
Female,65-79,Asian,105172,46499,41403,19554,,,,,
Female,65-79,Black,244102,107385,98716,44410,,,,,
Female,65-79,Hispanic,709177,319415,284198,121428,,,,,
Female,65-79,Other,797157,318857,300369,189600,,,,,
Female,65-79,Unknown,131679,69067,53511,12723,,,,,
Female,65-79,White,1430638,626419,576298,268933,,,,,
Female,80+,Asian,19833,8952,7834,3560,,,,,
Female,80+,Black,53009,23816,21530,9331,,,,,
Female,80+,Hispanic,173608,79588,69409,28588,,,,,
Female,80+,Other,266147,108047,100039,60907,,,,,
Female,80+,Unknown,47652,25495,19027,4168,,,,,
Female,80+,White,425543,185739,169833,81664,,,,,
