Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with Booster Doses,,,,,
Female,2022-05-11 00:00:00,Asian,51870,28504,23321,45,,,,,
Female,2022-05-11 00:00:00,Black,39791,22717,17050,25,,,,,
Female,2022-05-11 00:00:00,Hispanic,375625,231682,143638,323,,,,,
Female,2022-05-11 00:00:00,Other,150688,85123,65409,162,,,,,
Female,2022-05-11 00:00:00,Unknown,29406,18880,10515,13,,,,,
Female,2022-05-11 00:00:00,White,125614,70898,54611,112,,,,,
Female,2022-12-15 00:00:00,Asian,50855,24708,21813,4342,,,,,
Female,2022-12-15 00:00:00,Black,71560,37585,31103,2876,,,,,
Female,2022-12-15 00:00:00,Hispanic,531688,286836,221801,23176,,,,,
Female,2022-12-15 00:00:00,Other,237698,119349,102832,15533,,,,,
Female,2022-12-15 00:00:00,Unknown,22141,13353,8271,519,,,,,
Female,2022-12-15 00:00:00,White,193612,98836,83202,11603,,,,,
Female,16-49,Asian,704037,319361,277219,121723,,,,,
Female,16-49,Black,914800,454850,384322,98259,,,,,
Female,16-49,Hispanic,4165776,2104275,1744549,461939,,,,,
Female,16-49,Other,1703763,795092,695748,263477,,,,,
Female,16-49,Unknown,447118,250060,181616,31076,,,,,
Female,16-49,White,2989689,1450541,1256445,398144,,,,,
Female,50-64,Asian,232767,101790,89029,47371,,,,,
Female,50-64,Black,478874,210802,189764,91041,,,,,
Female,50-64,Hispanic,1526154,696170,596423,274043,,,,,
Female,50-64,Other,935004,390472,357611,209074,,,,,
Female,50-64,Unknown,198719,105735,77678,22155,,,,,
Female,50-64,White,1785407,803505,723086,328368,,,,,
Female,65-79,Asian,112985,48283,41255,25309,,,,,
Female,65-79,Black,263568,108536,99001,61468,,,,,
Female,65-79,Hispanic,792260,340841,292533,172931,,,,,
Female,65-79,Other,868049,335088,313044,230126,,,,,
Female,65-79,Unknown,123991,64755,46571,15783,,,,,
Female,65-79,White,1523249,635817,578041,345893,,,,,
Female,80+,Asian,21136,9140,7764,4663,,,,,
Female,80+,Black,57377,24185,21651,13027,,,,,
Female,80+,Hispanic,192981,84369,71523,40674,,,,,
Female,80+,Other,285507,111616,103206,73144,,,,,
Female,80+,Unknown,45346,24105,17017,5125,,,,,
Female,80+,White,453483,188428,170517,104888,,,,,
Female,Unknown,Asian,125,93,37,,,,,,
Female,Unknown,Black,182,147,43,,,,,,
Female,Unknown,Hispanic,1235,1041,256,6,,,,,
Female,Unknown,Other,220,178,45,0,,,,,
Female,Unknown,Unknown,809,702,119,,,,,,
Female,Unknown,White,734,577,193,9,,,,,
Male,2022-05-11 00:00:00,Asian,54388,29941,24397,50,,,,,
Male,2022-05-11 00:00:00,Black,40173,23023,17122,28,,,,,
Male,2022-05-11 00:00:00,Hispanic,378277,233523,144457,318,,,,,
Male,2022-05-11 00:00:00,Other,153905,87096,66632,182,,,,,
Male,2022-05-11 00:00:00,Unknown,30607,19691,10903,15,,,,,
Male,2022-05-11 00:00:00,White,130678,73654,56912,119,,,,,
Male,2022-12-15 00:00:00,Asian,52112,25418,22412,4285,,,,,
Male,2022-12-15 00:00:00,Black,70385,37080,30494,2818,,,,,
Male,2022-12-15 00:00:00,Hispanic,526571,287095,217573,22012,,,,,
Male,2022-12-15 00:00:00,Other,238175,119985,102916,15299,,,,,
Male,2022-12-15 00:00:00,Unknown,22881,13943,8484,463,,,,,
Male,2022-12-15 00:00:00,White,195256,100384,83694,11207,,,,,
Male,16-49,Asian,684541,326022,281856,112067,,,,,
Male,16-49,Black,729891,374434,310725,72613,,,,,
Male,16-49,Hispanic,3699506,1951378,1575964,347418,,,,,
Male,16-49,Other,1517166,738525,632204,213948,,,,,
Male,16-49,Unknown,392514,232618,162579,21764,,,,,
Male,16-49,White,2719100,1360451,1167814,337745,,,,,
Male,50-64,Asian,215176,94449,83824,44699,,,,,
Male,50-64,Black,399841,182777,160898,71484,,,,,
Male,50-64,Hispanic,1377748,642015,550669,230621,,,,,
Male,50-64,Other,773938,331850,300740,165262,,,,,
Male,50-64,Unknown,174560,96531,69799,16974,,,,,
Male,50-64,White,1662142,767438,683544,291268,,,,,
Male,65-79,Asian,96246,40803,34870,22042,,,,,
Male,65-79,Black,181103,76496,67741,41674,,,,,
Male,65-79,Hispanic,627388,269751,232326,138397,,,,,
Male,65-79,Other,684331,266296,246349,180692,,,,,
Male,65-79,Unknown,111456,58638,41766,14221,,,,,
Male,65-79,White,1329026,561761,504400,298356,,,,,
Male,80+,Asian,16827,7077,6124,3930,,,,,
Male,80+,Black,26391,11345,9747,6012,,,,,
Male,80+,Hispanic,116549,50590,42727,25546,,,,,
Male,80+,Other,171338,66443,60793,45712,,,,,
Male,80+,Unknown,30264,16268,11032,3550,,,,,
Male,80+,White,322894,134260,119280,76464,,,,,
Male,Unknown,Asian,138,99,42,,,,,,
Male,Unknown,Black,140,112,36,,,,,,
Male,Unknown,Hispanic,1185,993,259,10,,,,,
Male,Unknown,Other,204,161,56,,,,,,
Male,Unknown,Unknown,573,497,86,0,,,,,
Male,Unknown,White,668,523,181,6,,,,,
Unknown,2022-05-11 00:00:00,Asian,38,26,12,0,,,,,
Unknown,2022-05-11 00:00:00,Black,9,6,3,0,,,,,
Unknown,2022-05-11 00:00:00,Hispanic,247,205,42,0,,,,,
Unknown,2022-05-11 00:00:00,Other,74,55,19,0,,,,,
Unknown,2022-05-11 00:00:00,Unknown,137,94,43,0,,,,,
Unknown,2022-05-11 00:00:00,White,44,34,10,0,,,,,
Unknown,2022-12-15 00:00:00,Asian,32,17,12,,,,,,
Unknown,2022-12-15 00:00:00,Black,32,20,12,0,,,,,
Unknown,2022-12-15 00:00:00,Hispanic,387,330,59,0,,,,,
Unknown,2022-12-15 00:00:00,Other,101,68,31,,,,,,
Unknown,2022-12-15 00:00:00,Unknown,81,56,24,,,,,,
Unknown,2022-12-15 00:00:00,White,123,77,43,,,,,,
Unknown,16-49,Asian,1503,841,658,99,,,,,
Unknown,16-49,Black,1629,929,732,64,,,,,
Unknown,16-49,Hispanic,13278,8136,6658,502,,,,,
