Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with Booster Doses,,,,,
Female,2022-05-11 00:00:00,Asian,44154,26085,18047,22,,,,,
Female,2022-05-11 00:00:00,Black,29614,19194,10411,10,,,,,
Female,2022-05-11 00:00:00,Hispanic,250541,164528,85925,113,,,,,
Female,2022-05-11 00:00:00,Other,117884,72575,45224,98,,,,,
Female,2022-05-11 00:00:00,Unknown,22628,15711,6912,6,,,,,
Female,2022-05-11 00:00:00,White,103441,62365,41024,67,,,,,
Female,2022-12-15 00:00:00,Asian,47727,24360,21311,2064,,,,,
Female,2022-12-15 00:00:00,Black,67067,36455,29403,1213,,,,,
Female,2022-12-15 00:00:00,Hispanic,474620,261846,204008,8843,,,,,
Female,2022-12-15 00:00:00,Other,221877,115833,98215,7844,,,,,
Female,2022-12-15 00:00:00,Unknown,21157,12889,8012,257,,,,,
Female,2022-12-15 00:00:00,White,183931,97213,80836,5908,,,,,
Female,16-49,Asian,683687,315752,275649,106501,,,,,
Female,16-49,Black,872507,443300,371584,79888,,,,,
Female,16-49,Hispanic,3933616,2019943,1688803,364651,,,,,
Female,16-49,Other,1625032,771227,673905,229073,,,,,
Female,16-49,Unknown,448005,250505,185646,27560,,,,,
Female,16-49,White,2903000,1429820,1236753,350498,,,,,
Female,50-64,Asian,227355,100735,88816,43233,,,,,
Female,50-64,Black,464137,209294,187609,79933,,,,,
Female,50-64,Hispanic,1452943,674005,584274,234286,,,,,
Female,50-64,Other,899108,380695,348877,191120,,,,,
Female,50-64,Unknown,201118,107204,80615,20330,,,,,
Female,50-64,White,1746668,798315,717759,299702,,,,,
Female,65-79,Asian,110733,47725,41103,23768,,,,,
Female,65-79,Black,257629,108218,98502,56356,,,,,
Female,65-79,Hispanic,762266,332595,287713,155745,,,,,
Female,65-79,Other,845572,329494,307689,218310,,,,,
Female,65-79,Unknown,126719,66357,48583,15027,,,,,
Female,65-79,White,1499810,633691,576079,326401,,,,,
Female,80+,Asian,20797,9084,7759,4389,,,,,
Female,80+,Black,56018,24059,21528,11918,,,,,
Female,80+,Hispanic,185860,82438,70363,36592,,,,,
Female,80+,Other,279416,110368,101917,69534,,,,,
Female,80+,Unknown,46052,24524,17589,4876,,,,,
Female,80+,White,446133,187757,169860,98825,,,,,
Female,Unknown,Asian,111,86,31,0,,,,,
Female,Unknown,Black,174,141,42,,,,,,
Female,Unknown,Hispanic,1044,868,237,,,,,,
Female,Unknown,Other,197,156,44,0,,,,,
Female,Unknown,Unknown,806,700,118,,,,,,
Female,Unknown,White,702,559,181,6,,,,,
Male,2022-05-11 00:00:00,Asian,46544,27525,18994,25,,,,,
Male,2022-05-11 00:00:00,Black,29799,19400,10386,18,,,,,
Male,2022-05-11 00:00:00,Hispanic,253490,166684,86727,106,,,,,
Male,2022-05-11 00:00:00,Other,120389,74151,46161,91,,,,,
Male,2022-05-11 00:00:00,Unknown,23567,16483,7079,8,,,,,
Male,2022-05-11 00:00:00,White,107893,64902,42938,78,,,,,
Male,2022-12-15 00:00:00,Asian,49074,25091,21956,2030,,,,,
Male,2022-12-15 00:00:00,Black,66197,36083,28903,1219,,,,,
Male,2022-12-15 00:00:00,Hispanic,469807,261530,199838,8508,,,,,
Male,2022-12-15 00:00:00,Other,222467,116437,98356,7699,,,,,
Male,2022-12-15 00:00:00,Unknown,22071,13570,8273,234,,,,,
Male,2022-12-15 00:00:00,White,185668,98712,81239,5744,,,,,
Male,16-49,Asian,662767,319935,278831,97929,,,,,
Male,16-49,Black,697708,365676,300872,58652,,,,,
Male,16-49,Hispanic,3503861,1876741,1524770,271810,,,,,
Male,16-49,Other,1446538,715497,611842,184432,,,,,
Male,16-49,Unknown,386397,228604,163051,18629,,,,,
Male,16-49,White,2642369,1341022,1149922,296188,,,,,
Male,50-64,Asian,210347,93509,83436,40987,,,,,
Male,50-64,Black,386971,181226,158919,62103,,,,,
Male,50-64,Hispanic,1311200,623481,538929,193417,,,,,
Male,50-64,Other,742425,322964,292851,149859,,,,,
Male,50-64,Unknown,175109,97233,71633,15095,,,,,
Male,50-64,White,1626033,762093,678322,265159,,,,,
Male,65-79,Asian,94438,40318,34767,20828,,,,,
Male,65-79,Black,176965,76119,67302,38336,,,,,
Male,65-79,Hispanic,603647,263799,228385,124342,,,,,
Male,65-79,Other,667293,261959,242267,171822,,,,,
Male,65-79,Unknown,113732,60008,43484,13503,,,,,
Male,65-79,White,1309003,559311,502396,282622,,,,,
Male,80+,Asian,16589,7053,6104,3738,,,,,
Male,80+,Black,25837,11290,9702,5558,,,,,
Male,80+,Hispanic,112249,49455,41996,23079,,,,,
Male,80+,Other,167939,65697,60039,43773,,,,,
