Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,,,,,,
Female,12-15 years,Asian,38120,21249,16878,,,,,,
Female,12-15 years,Black,32455,19753,12704,,,,,,
Female,12-15 years,Hispanic,215631,128940,86739,,,,,,
Female,12-15 years,Other,97590,57255,40346,,,,,,
Female,12-15 years,Unknown,12294,7894,4402,,,,,,
Female,12-15 years,White,109056,63461,45602,,,,,,
Female,16-49 years,Asian,547980,296864,265258,,,,,,
Female,16-49 years,Black,541977,308436,252496,,,,,,
Female,16-49 years,Hispanic,2599390,1478578,1228506,,,,,,
Female,16-49 years,Other,672182,383295,318461,,,,,,
Female,16-49 years,Unknown,512175,293839,234489,,,,,,
Female,16-49 years,White,2059044,1155222,1000124,,,,,,
Female,50-64 years,Asian,185370,100028,90902,,,,,,
Female,50-64 years,Black,331581,183254,160369,,,,,,
Female,50-64 years,Hispanic,1028424,566919,496986,,,,,,
Female,50-64 years,Other,322691,177650,155999,,,,,,
Female,50-64 years,Unknown,280347,157369,131067,,,,,,
Female,50-64 years,White,1328561,734871,655744,,,,,,
Female,65-79 years,Asian,90958,48543,44354,,,,,,
Female,65-79 years,Black,194820,105580,94660,,,,,,
Female,65-79 years,Hispanic,523474,282643,253625,,,,,,
Female,65-79 years,Other,264404,141804,126957,,,,,,
Female,65-79 years,Unknown,237407,129832,111803,,,,,,
Female,65-79 years,White,1173857,631203,577383,,,,,,
Female,80+ years,Asian,16735,9064,8120,,,,,,
Female,80+ years,Black,41587,22813,20247,,,,,,
Female,80+ years,Hispanic,126598,69340,60563,,,,,,
Female,80+ years,Other,119209,64391,55826,,,,,,
Female,80+ years,Unknown,88323,48771,40766,,,,,,
Female,80+ years,White,333935,180176,163897,,,,,,
Female,Unknown,Asian,113,87,32,,,,,,
Female,Unknown,Black,161,127,44,,,,,,
Female,Unknown,Hispanic,925,741,235,,,,,,
Female,Unknown,Other,214,158,59,,,,,,
Female,Unknown,Unknown,850,730,131,,,,,,
Female,Unknown,White,678,538,180,,,,,,
Male,12-15 years,Asian,38815,21707,17109,,,,,,
Male,12-15 years,Black,31512,19279,12240,,,,,,
Male,12-15 years,Hispanic,206199,124661,81571,,,,,,
Male,12-15 years,Other,95461,56047,39427,,,,,,
Male,12-15 years,Unknown,12753,8237,4521,,,,,,
Male,12-15 years,White,107327,62864,44478,,,,,,
Male,16-49 years,Asian,527507,292097,260971,,,,,,
Male,16-49 years,Black,429932,249902,201204,,,,,,
Male,16-49 years,Hispanic,2233281,1301635,1053793,,,,,,
Male,16-49 years,Other,610435,356878,292935,,,,,,
Male,16-49 years,Unknown,385586,229624,176645,,,,,,
Male,16-49 years,White,1860491,1061164,912798,,,,,,
Male,50-64 years,Asian,170270,92632,84374,,,,,,
Male,50-64 years,Black,270132,152211,131654,,,,,,
Male,50-64 years,Hispanic,914902,510674,442963,,,,,,
Male,50-64 years,Other,269926,151011,131456,,,,,,
Male,50-64 years,Unknown,219861,126380,102490,,,,,,
Male,50-64 years,White,1212196,677827,602265,,,,,,
Male,65-79 years,Asian,76809,40910,37438,,,,,,
Male,65-79 years,Black,129673,70902,63404,,,,,,
Male,65-79 years,Hispanic,407730,221231,198151,,,,,,
Male,65-79 years,Other,208663,112238,100520,,,,,,
Male,65-79 years,Unknown,200778,110192,94675,,,,,,
Male,65-79 years,White,1006617,542546,496816,,,,,,
Male,80+ years,Asian,13318,7145,6492,,,,,,
Male,80+ years,Black,19071,10526,9250,,,,,,
Male,80+ years,Hispanic,75853,41504,36411,,,,,,
Male,80+ years,Other,61898,33460,29116,,,,,,
Male,80+ years,Unknown,55002,30477,25362,,,,,,
Male,80+ years,White,239076,128599,117361,,,,,,
Male,Unknown,Asian,100,76,27,,,,,,
Male,Unknown,Black,117,90,39,,,,,,
Male,Unknown,Hispanic,948,754,266,,,,,,
Male,Unknown,Other,188,147,53,,,,,,
Male,Unknown,Unknown,599,515,95,,,,,,
Male,Unknown,White,605,491,152,,,,,,
Unknown,12-15 years,Asian,68,38,30,,,,,,
Unknown,12-15 years,Black,20,13,7,,,,,,
Unknown,12-15 years,Hispanic,112,75,37,,,,,,
Unknown,12-15 years,Other,54,37,17,,,,,,
Unknown,12-15 years,Unknown,82,52,30,,,,,,
Unknown,12-15 years,White,134,81,54,,,,,,
Unknown,16-49 years,Asian,2466,1381,1201,,,,,,
Unknown,16-49 years,Black,1922,1103,931,,,,,,
Unknown,16-49 years,Hispanic,18862,10755,9692,,,,,,
Unknown,16-49 years,Other,21758,12447,10487,,,,,,
Unknown,16-49 years,Unknown,7417,4562,3246,,,,,,
Unknown,16-49 years,White,14944,8009,7322,,,,,,
Unknown,50-64 years,Asian,1208,662,574,,,,,,
Unknown,50-64 years,Black,1354,760,653,,,,,,
Unknown,50-64 years,Hispanic,13906,7476,6891,,,,,,
Unknown,50-64 years,Other,19079,10537,9347,,,,,,
Unknown,50-64 years,Unknown,3305,1973,1490,,,,,,
Unknown,50-64 years,White,13024,6877,6399,,,,,,
Unknown,65-79 years,Asian,1850,963,892,,,,,,
Unknown,65-79 years,Black,1571,851,752,,,,,,
Unknown,65-79 years,Hispanic,7899,4266,3788,,,,,,
Unknown,65-79 years,Other,14440,7872,6918,,,,,,
Unknown,65-79 years,Unknown,2605,1514,1123,,,,,,
Unknown,65-79 years,White,15403,8047,7468,,,,,,
Unknown,80+ years,Asian,337,177,160,,,,,,
Unknown,80+ years,Black,264,147,124,,,,,,
Unknown,80+ years,Hispanic,1474,806,701,,,,,,
Unknown,80+ years,Other,2957,1665,1352,,,,,,
Unknown,80+ years,Unknown,703,427,285,,,,,,
Unknown,80+ years,White,3080,1618,1497,,,,,,
Unknown,Unknown,Asian,1,1,0,,,,,,
Unknown,Unknown,Hispanic,9,8,2,,,,,,
Unknown,Unknown,Other,80,75,7,,,,,,
Unknown,Unknown,Unknown,14,12,3,,,,,,
Unknown,Unknown,White,12,11,1,,,,,,
Grand Total,Total,Total,26395161,14813349,12647957,,,,,,
