Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,,,,,,
Female,12-15 years,Asian,44721,23833,20868,,,,,,
Female,12-15 years,Black,60430,33272,27118,,,,,,
Female,12-15 years,Hispanic,404992,225031,179689,,,,,,
Female,12-15 years,Other,190049,102772,87100,,,,,,
Female,12-15 years,Unknown,18000,10723,7272,,,,,,
Female,12-15 years,White,169508,92470,76909,,,,,,
Female,16-49 years,Asian,579220,304946,275729,,,,,,
Female,16-49 years,Black,738275,406155,341398,,,,,,
Female,16-49 years,Hispanic,3359735,1858928,1580751,,,,,,
Female,16-49 years,Other,1172613,628373,545987,,,,,,
Female,16-49 years,Unknown,497161,278648,224285,,,,,,
Female,16-49 years,White,2486762,1352728,1187463,,,,,,
Female,50-64 years,Asian,191943,98514,90179,,,,,,
Female,50-64 years,Black,385681,201024,179892,,,,,,
Female,50-64 years,Hispanic,1203408,630329,561543,,,,,,
Female,50-64 years,Other,599876,296528,270226,,,,,,
Female,50-64 years,Unknown,240600,131134,109534,,,,,,
Female,50-64 years,White,1477319,775775,702737,,,,,,
Female,65-79 years,Asian,96018,46285,41774,,,,,,
Female,65-79 years,Black,216153,105850,96224,,,,,,
Female,65-79 years,Hispanic,631639,309921,279584,,,,,,
Female,65-79 years,Other,603853,267210,248219,,,,,,
Female,65-79 years,Unknown,164313,87902,73555,,,,,,
Female,65-79 years,White,1286497,622138,571319,,,,,,
Female,80+ years,Asian,18102,8845,7861,,,,,,
Female,80+ years,Black,46451,23353,20817,,,,,,
Female,80+ years,Hispanic,153190,76599,67310,,,,,,
Female,80+ years,Other,210682,95292,86648,,,,,,
Female,80+ years,Unknown,64495,35045,28174,,,,,,
Female,80+ years,White,370236,180276,164135,,,,,,
Female,Unknown,Asian,144,105,45,,,,,,
Female,Unknown,Black,241,183,69,,,,,,
Female,Unknown,Hispanic,1375,1067,367,,,,,,
Female,Unknown,Other,549,372,182,,,,,,
Female,Unknown,Unknown,882,751,143,,,,,,
Female,Unknown,White,992,742,293,,,,,,
Male,12-15 years,Asian,46089,24550,21518,,,,,,
Male,12-15 years,Black,59496,32887,26559,,,,,,
Male,12-15 years,Hispanic,399407,223711,175430,,,,,,
Male,12-15 years,Other,191203,103548,87461,,,,,,
Male,12-15 years,Unknown,18836,11304,7529,,,,,,
Male,12-15 years,White,171532,93966,77430,,,,,,
Male,16-49 years,Asian,560782,305888,275901,,,,,,
Male,16-49 years,Black,595483,336345,277400,,,,,,
Male,16-49 years,Hispanic,3013671,1717195,1418443,,,,,,
