Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,,,,,,
Female,12-15 years,Asian,44420,23959,20468,,,,,,
Female,12-15 years,Black,53885,31111,22776,,,,,,
Female,12-15 years,Hispanic,354399,203766,150699,,,,,,
Female,12-15 years,Other,158932,90464,68479,,,,,,
Female,12-15 years,Unknown,16783,10365,6419,,,,,,
Female,12-15 years,White,154532,88312,66234,,,,,,
Female,16-49 years,Asian,571678,308959,277128,,,,,,
Female,16-49 years,Black,664438,379802,304870,,,,,,
Female,16-49 years,Hispanic,3072508,1751489,1444722,,,,,,
Female,16-49 years,Other,888458,509373,412622,,,,,,
Female,16-49 years,Unknown,525479,302016,240171,,,,,,
Female,16-49 years,White,2329007,1319530,1114545,,,,,,
Female,50-64 years,Asian,189315,101885,93051,,,,,,
Female,50-64 years,Black,360740,198909,174304,,,,,,
Female,50-64 years,Hispanic,1106703,608262,535080,,,,,,
Female,50-64 years,Other,398423,219098,191929,,,,,,
Female,50-64 years,Unknown,272412,152908,127776,,,,,,
Female,50-64 years,White,1415121,784559,696814,,,,,,
Female,65-79 years,Asian,91207,48697,44476,,,,,,
Female,65-79 years,Black,201255,108781,98005,,,,,,
Female,65-79 years,Hispanic,551735,297356,267492,,,,,,
Female,65-79 years,Other,331439,176815,159717,,,,,,
Female,65-79 years,Unknown,216714,118721,102230,,,,,,
Female,65-79 years,White,1197057,644289,588999,,,,,,
Female,80+ years,Asian,16990,9174,8275,,,,,,
Female,80+ years,Black,43261,23706,21054,,,,,,
Female,80+ years,Hispanic,133422,72952,63874,,,,,,
Female,80+ years,Other,134040,71963,63245,,,,,,
Female,80+ years,Unknown,82779,45749,38254,,,,,,
Female,80+ years,White,340834,183890,167371,,,,,,
Female,Unknown,Asian,124,94,36,,,,,,
Female,Unknown,Black,196,154,53,,,,,,
Female,Unknown,Hispanic,1180,930,304,,,,,,
Female,Unknown,Other,317,231,91,,,,,,
Female,Unknown,Unknown,883,754,141,,,,,,
Female,Unknown,White,835,649,229,,,,,,
Male,12-15 years,Asian,45706,24685,21023,,,,,,
Male,12-15 years,Black,53019,30711,22317,,,,,,
Male,12-15 years,Hispanic,348058,201980,146131,,,,,,
Male,12-15 years,Other,159708,91356,68369,,,,,,
Male,12-15 years,Unknown,17517,10922,6600,,,,,,
Male,12-15 years,White,155827,89706,66140,,,,,,
Male,16-49 years,Asian,552675,306875,274988,,,,,,
Male,16-49 years,Black,534336,312195,246109,,,,,,
Male,16-49 years,Hispanic,2732515,1600283,1277113,,,,,,
Male,16-49 years,Other,826575,487443,385447,,,,,,
Male,16-49 years,Unknown,411031,245731,187953,,,,,,
Male,16-49 years,White,2116550,1220409,1023866,,,,,,
Male,50-64 years,Asian,173983,94640,86559,,,,,,
Male,50-64 years,Black,299522,168619,145543,,,,,,
Male,50-64 years,Hispanic,1004995,559317,486429,,,,,,
Male,50-64 years,Other,343002,191838,165712,,,,,,
Male,50-64 years,Unknown,218596,125614,102408,,,,,,
