Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,People with Booster Doses,,,,,
Female,2022-05-11 00:00:00,Asian,51701,28432,23225,44,,,,,
Female,2022-05-11 00:00:00,Black,39637,22648,16966,24,,,,,
Female,2022-05-11 00:00:00,Hispanic,372276,229649,142324,319,,,,,
Female,2022-05-11 00:00:00,Other,150244,84937,65153,160,,,,,
Female,2022-05-11 00:00:00,Unknown,29284,18836,10436,13,,,,,
Female,2022-05-11 00:00:00,White,125329,70782,54442,112,,,,,
Female,2022-12-15 00:00:00,Asian,50796,24700,21798,4306,,,,,
Female,2022-12-15 00:00:00,Black,71491,37562,31075,2858,,,,,
Female,2022-12-15 00:00:00,Hispanic,529988,285882,221322,22906,,,,,
Female,2022-12-15 00:00:00,Other,237320,119237,102712,15387,,,,,
Female,2022-12-15 00:00:00,Unknown,22120,13347,8259,516,,,,,
Female,2022-12-15 00:00:00,White,193412,98789,83159,11493,,,,,
Female,16-49,Asian,703636,319273,277155,121474,,,,,
Female,16-49,Black,914022,454599,384085,97965,,,,,
Female,16-49,Hispanic,4160883,2101877,1743349,460377,,,,,
Female,16-49,Other,1702386,794586,695410,262916,,,,,
Female,16-49,Unknown,447063,250009,181674,31017,,,,,
Female,16-49,White,2988271,1450155,1256123,397418,,,,,
Female,50-64,Asian,232667,101766,89014,47310,,,,,
Female,50-64,Black,478684,210779,189725,90911,,,,,
Female,50-64,Hispanic,1524839,695615,596136,273469,,,,,
Female,50-64,Other,934485,390334,357489,208810,,,,,
Female,50-64,Unknown,198724,105739,77713,22125,,,,,
Female,50-64,White,1784899,803433,723001,328007,,,,,
Female,65-79,Asian,112951,48272,41252,25289,,,,,
Female,65-79,Black,263440,108506,98971,61399,,,,,
Female,65-79,Hispanic,791686,340612,292379,172684,,,,,
Female,65-79,Other,867875,335052,313020,230012,,,,,
Female,65-79,Unknown,124037,64775,46601,15779,,,,,
Female,65-79,White,1522915,635765,577975,345678,,,,,
Female,80+,Asian,21130,9136,7765,4660,,,,,
Female,80+,Black,57348,24180,21645,13009,,,,,
Female,80+,Hispanic,192882,84335,71508,40615,,,,,
Female,80+,Other,285440,111603,103192,73103,,,,,
Female,80+,Unknown,45347,24110,17025,5113,,,,,
Female,80+,White,453372,188410,170496,104816,,,,,
Female,Unknown,Asian,124,93,36,,,,,,
Female,Unknown,Black,182,147,43,,,,,,
Female,Unknown,Hispanic,1220,1031,251,6,,,,,
Female,Unknown,Other,220,178,45,0,,,,,
Female,Unknown,Unknown,808,701,119,,,,,,
Female,Unknown,White,735,578,193,9,,,,,
Male,2022-05-11 00:00:00,Asian,54232,29879,24304,49,,,,,
Male,2022-05-11 00:00:00,Black,40031,22963,17040,28,,,,,
Male,2022-05-11 00:00:00,Hispanic,374983,231440,143251,312,,,,,
Male,2022-05-11 00:00:00,Other,153480,86938,66366,181,,,,,
Male,2022-05-11 00:00:00,Unknown,30469,19637,10819,15,,,,,
Male,2022-05-11 00:00:00,White,130403,73531,56762,117,,,,,
Male,2022-12-15 00:00:00,Asian,52068,25408,22408,4255,,,,,
Male,2022-12-15 00:00:00,Black,70302,37060,30467,2782,,,,,
Male,2022-12-15 00:00:00,Hispanic,524805,286077,217080,21754,,,,,
Male,2022-12-15 00:00:00,Other,237902,119918,102833,15176,,,,,
Male,2022-12-15 00:00:00,Unknown,22846,13920,8475,459,,,,,
