Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,,,,,,
Female,16-49 years,Asian,271197,189297,90465,,,,,,
Female,16-49 years,Black,214579,149614,74963,,,,,,
Female,16-49 years,Hispanic,987657,694226,337549,,,,,,
Female,16-49 years,Other,257551,170450,96225,,,,,,
Female,16-49 years,Unknown,438945,272708,174802,,,,,,
Female,16-49 years,White,1063981,717984,394385,,,,,,
Female,50-64 years,Asian,122370,79303,46732,,,,,,
Female,50-64 years,Black,195327,126828,75843,,,,,,
Female,50-64 years,Hispanic,567349,372063,216153,,,,,,
Female,50-64 years,Other,160885,98109,67406,,,,,,
Female,50-64 years,Unknown,275365,167303,113226,,,,,,
Female,50-64 years,White,885648,568698,352832,,,,,,
Female,65-79 years,Asian,84292,47806,37846,,,,,,
Female,65-79 years,Black,143897,85782,61716,,,,,,
Female,65-79 years,Hispanic,367086,217774,158086,,,,,,
Female,65-79 years,Other,149474,85398,66150,,,,,,
Female,65-79 years,Unknown,263510,151674,115019,,,,,,
Female,65-79 years,White,971237,552922,440370,,,,,,
Female,80+ years,Asian,16584,9473,7444,,,,,,
Female,80+ years,Black,31005,18703,13286,,,,,,
Female,80+ years,Hispanic,91241,54566,39088,,,,,,
Female,80+ years,Other,76749,45948,31340,,,,,,
Female,80+ years,Unknown,91145,54374,37704,,,,,,
Female,80+ years,White,276049,158656,124051,,,,,,
Female,Unknown,Asian,81,73,14,,,,,,
Female,Unknown,Black,122,104,26,,,,,,
Female,Unknown,Hispanic,685,574,144,,,,,,
Female,Unknown,Other,127,101,29,,,,,,
Female,Unknown,Unknown,941,818,134,,,,,,
Female,Unknown,White,597,503,127,,,,,,
Male,16-49 years,Asian,236993,170384,75242,,,,,,
Male,16-49 years,Black,138628,101044,45318,,,,,,
Male,16-49 years,Hispanic,730799,531343,237304,,,,,,
Male,16-49 years,Other,185298,127696,66126,,,,,,
Male,16-49 years,Unknown,293462,189702,111440,,,,,,
Male,16-49 years,White,818959,581425,278903,,,,,,
Male,50-64 years,Asian,108919,71373,40929,,,,,,
Male,50-64 years,Black,137836,92664,51891,,,,,,
Male,50-64 years,Hispanic,450920,304513,165829,,,,,,
Male,50-64 years,Other,117293,73400,47992,,,,,,
Male,50-64 years,Unknown,200559,125196,79961,,,,,,
Male,50-64 years,White,739443,487812,283522,,,,,,
Male,65-79 years,Asian,72143,40798,32429,,,,,,
Male,65-79 years,Black,93374,56015,40011,,,,,,
Male,65-79 years,Hispanic,277476,165871,118903,,,,,,
Male,65-79 years,Other,116761,66665,51776,,,,,,
Male,65-79 years,Unknown,219552,125926,96300,,,,,,
Male,65-79 years,White,826697,470293,374876,,,,,,
Male,80+ years,Asian,13549,7591,6206,,,,,,
Male,80+ years,Black,14470,8714,6209,,,,,,
Male,80+ years,Hispanic,54932,32734,23632,,,,,,
Male,80+ years,Other,37444,22088,15676,,,,,,
Male,80+ years,Unknown,58321,34402,24529,,,,,,
Male,80+ years,White,202345,114705,92029,,,,,,
Male,Unknown,Asian,101,79,23,,,,,,
Male,Unknown,Black,79,66,16,,,,,,
Male,Unknown,Hispanic,579,495,120,,,,,,
Male,Unknown,Other,123,101,27,,,,,,
Male,Unknown,Unknown,656,572,92,,,,,,
Male,Unknown,White,514,439,110,,,,,,
Unknown,16-49 years,Asian,1570,982,655,,,,,,
Unknown,16-49 years,Black,978,611,418,,,,,,
Unknown,16-49 years,Hispanic,3902,2833,1828,,,,,,
Unknown,16-49 years,Other,28682,15826,13802,,,,,,
Unknown,16-49 years,Unknown,5817,4172,1882,,,,,,
Unknown,16-49 years,White,12212,6744,5663,,,,,,
Unknown,50-64 years,Asian,907,531,399,,,,,,
Unknown,50-64 years,Black,992,608,429,,,,,,
Unknown,50-64 years,Hispanic,2281,1605,1063,,,,,,
Unknown,50-64 years,Other,27673,14979,13395,,,,,,
Unknown,50-64 years,Unknown,5480,3945,1648,,,,,,
Unknown,50-64 years,White,12943,6904,6227,,,,,,
Unknown,65-79 years,Asian,1936,1020,921,,,,,,
Unknown,65-79 years,Black,1536,853,711,,,,,,
Unknown,65-79 years,Hispanic,2610,1578,1185,,,,,,
Unknown,65-79 years,Other,18703,10059,8911,,,,,,
Unknown,65-79 years,Unknown,5254,3582,1700,,,,,,
Unknown,65-79 years,White,16016,8398,7714,,,,,,
Unknown,80+ years,Asian,334,181,154,,,,,,
Unknown,80+ years,Black,253,143,118,,,,,,
Unknown,80+ years,Hispanic,767,469,328,,,,,,
Unknown,80+ years,Other,3590,1985,1664,,,,,,
Unknown,80+ years,Unknown,889,560,337,,,,,,
Unknown,80+ years,White,3211,1714,1528,,,,,,
Unknown,Unknown,Asian,1,1,0,,,,,,
Unknown,Unknown,Hispanic,6,6,0,,,,,,
Unknown,Unknown,Other,71,65,6,,,,,,
Unknown,Unknown,Unknown,18,16,3,,,,,,
Unknown,Unknown,White,14,14,0,,,,,,
Grand Total,Total,Total,14312547,9186322,5613265,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
Grand Total,,,,,,,,,,,
