Gender ,Age Group,Race/Ethnicity,Doses Administered,People Vaccinated with at least One Dose,People Fully Vaccinated ,,,,,,
Female,12-15 years,Asian,32255,18468,13794,,,,,,
Female,12-15 years,Black,23226,14070,9158,,,,,,
Female,12-15 years,Hispanic,161485,96697,64822,,,,,,
Female,12-15 years,Other,73137,43168,29978,,,,,,
Female,12-15 years,Unknown,9538,6076,3464,,,,,,
Female,12-15 years,White,88033,51134,36904,,,,,,
Female,16-49 years,Asian,532171,289189,256882,,,,,,
Female,16-49 years,Black,497389,280812,234780,,,,,,
Female,16-49 years,Hispanic,2422492,1371491,1146342,,,,,,
Female,16-49 years,Other,608047,344680,289823,,,,,,
Female,16-49 years,Unknown,498143,283283,229728,,,,,,
Female,16-49 years,White,1961323,1093653,958083,,,,,,
Female,50-64 years,Asian,183579,99380,89731,,,,,,
Female,50-64 years,Black,320859,176945,155678,,,,,,
Female,50-64 years,Hispanic,1001369,552512,483691,,,,,,
Female,50-64 years,Other,274965,151396,133033,,,,,,
Female,50-64 years,Unknown,280492,156801,131489,,,,,,
Female,50-64 years,White,1307840,720301,647308,,,,,,
Female,65-79 years,Asian,90722,48567,44079,,,,,,
Female,65-79 years,Black,192204,104183,93368,,,,,,
Female,65-79 years,Hispanic,515991,279124,249480,,,,,,
Female,65-79 years,Other,229274,123343,109665,,,,,,
Female,65-79 years,Unknown,241854,131960,114066,,,,,,
Female,65-79 years,White,1169806,628249,575281,,,,,,
Female,80+ years,Asian,16622,9036,8034,,,,,,
Female,80+ years,Black,40957,22501,19904,,,,,,
Female,80+ years,Hispanic,124505,68285,59461,,,,,,
Female,80+ years,Other,113499,61401,52996,,,,,,
Female,80+ years,Unknown,89597,49439,41345,,,,,,
Female,80+ years,White,330679,178381,162172,,,,,,
Female,Unknown,Asian,96,76,26,,,,,,
Female,Unknown,Black,152,122,40,,,,,,
Female,Unknown,Hispanic,865,689,215,,,,,,
Female,Unknown,Other,172,131,44,,,,,,
Female,Unknown,Unknown,844,728,127,,,,,,
Female,Unknown,White,620,500,159,,,,,,
Male,12-15 years,Asian,32763,18777,13987,,,,,,
Male,12-15 years,Black,22499,13588,8918,,,,,,
Male,12-15 years,Hispanic,152803,91882,60945,,,,,,
Male,12-15 years,Other,71567,42031,29545,,,,,,
Male,12-15 years,Unknown,9797,6232,3569,,,,,,
Male,12-15 years,White,86593,50289,36315,,,,,,
Male,16-49 years,Asian,508385,280536,248750,,,,,,
Male,16-49 years,Black,391043,225047,185463,,,,,,
Male,16-49 years,Hispanic,2053634,1185790,971781,,,,,,
Male,16-49 years,Other,545958,316102,264085,,,,,,
Male,16-49 years,Unknown,366989,215062,169985,,,,,,
Male,16-49 years,White,1763611,997562,869617,,,,,,
Male,50-64 years,Asian,167941,91436,82630,,,,,,
Male,50-64 years,Black,258413,145037,126517,,,,,,
Male,50-64 years,Hispanic,882724,492477,427736,,,,,,
Male,50-64 years,Other,231542,129363,113095,,,,,,
Male,50-64 years,Unknown,216833,123596,101662,,,,,,
Male,50-64 years,White,1186198,658951,591531,,,,,,
Male,65-79 years,Asian,76660,41006,37182,,,,,,
Male,65-79 years,Black,127318,69612,62221,,,,,,
Male,65-79 years,Hispanic,400831,217749,194479,,,,,,
Male,65-79 years,Other,182256,98317,87497,,,,,,
Male,65-79 years,Unknown,203895,111608,96259,,,,,,
Male,65-79 years,White,1001166,538518,494155,,,,,,
Male,80+ years,Asian,13231,7135,6414,,,,,,
Male,80+ years,Black,18752,10363,9073,,,,,,
Male,80+ years,Hispanic,74698,40944,35796,,,,,,
Male,80+ years,Other,58175,31527,27238,,,,,,
Male,80+ years,Unknown,55866,30921,25772,,,,,,
Male,80+ years,White,236843,127366,116180,,,,,,
Male,Unknown,Asian,89,67,25,,,,,,
Male,Unknown,Black,111,84,37,,,,,,
Male,Unknown,Hispanic,844,665,233,,,,,,
Male,Unknown,Other,149,120,40,,,,,,
Male,Unknown,Unknown,586,503,93,,,,,,
Male,Unknown,White,558,458,137,,,,,,
Unknown,12-15 years,Asian,67,37,30,,,,,,
Unknown,12-15 years,Black,19,12,7,,,,,,
Unknown,12-15 years,Hispanic,92,58,34,,,,,,
Unknown,12-15 years,Other,46,31,15,,,,,,
Unknown,12-15 years,Unknown,81,52,29,,,,,,
Unknown,12-15 years,White,130,79,52,,,,,,
Unknown,16-49 years,Asian,2470,1374,1192,,,,,,
Unknown,16-49 years,Black,1902,1090,923,,,,,,
Unknown,16-49 years,Hispanic,18424,10305,9298,,,,,,
Unknown,16-49 years,Other,21941,12524,10563,,,,,,
Unknown,16-49 years,Unknown,7376,4548,3215,,,,,,
Unknown,16-49 years,White,14973,7990,7312,,,,,,
Unknown,50-64 years,Asian,1228,671,585,,,,,,
Unknown,50-64 years,Black,1380,773,667,,,,,,
Unknown,50-64 years,Hispanic,14242,7660,7048,,,,,,
Unknown,50-64 years,Other,19471,10749,9537,,,,,,
Unknown,50-64 years,Unknown,3345,1998,1507,,,,,,
Unknown,50-64 years,White,13492,7125,6619,,,,,,
Unknown,65-79 years,Asian,1907,995,917,,,,,,
Unknown,65-79 years,Black,1622,878,776,,,,,,
Unknown,65-79 years,Hispanic,8096,4375,3880,,,,,,
Unknown,65-79 years,Other,14898,8123,7138,,,,,,
Unknown,65-79 years,Unknown,2679,1558,1154,,,,,,
Unknown,65-79 years,White,15997,8356,7755,,,,,,
Unknown,80+ years,Asian,339,179,161,,,,,,
Unknown,80+ years,Black,271,151,127,,,,,,
Unknown,80+ years,Hispanic,1506,825,715,,,,,,
Unknown,80+ years,Other,3029,1704,1386,,,,,,
Unknown,80+ years,Unknown,709,431,288,,,,,,
Unknown,80+ years,White,3177,1672,1540,,,,,,
Unknown,Unknown,Asian,1,1,0,,,,,,
Unknown,Unknown,Hispanic,9,8,2,,,,,,
Unknown,Unknown,Other,80,75,7,,,,,,
Unknown,Unknown,Unknown,14,12,3,,,,,,
Unknown,Unknown,White,11,11,0,,,,,,
Grand Total,Total,Total,25011147,13963922,12028594,,,,,,
